Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Lenses / Mirrors?,Single-Axis Tracking?,Dual-Axis Tracking?,Fixed Tilt?,Parabolic Trough?,Linear Fresnel?,Power Tower?,Dish Engine?,Other Solar Technology?,DC Net Capacity (MW),Crystalline Silicon?,Thin-Film (CdTe)?,Thin-Film (A-Si)?,Thin-Film (CIGS)?,Thin-Film (Other)?,Other Materials?
58289,"NextEra Energy Desert Sunlight 300, LLC",57993,"Desert Sunlight 300, LLC",CA,Riverside,DSL2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,40.3,40.3,40.3,11,2013,,,,Y,,,,,,54.4,,Y,,,,
58289,"NextEra Energy Desert Sunlight 300, LLC",57993,"Desert Sunlight 300, LLC",CA,Riverside,DSL3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,40.3,40.3,40.3,11,2013,,,,Y,,,,,,52,,Y,,,,
58289,"NextEra Energy Desert Sunlight 300, LLC",57993,"Desert Sunlight 300, LLC",CA,Riverside,DSL4,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,30.2,30.2,30.2,11,2013,,,,Y,,,,,,39,,Y,,,,
58289,"NextEra Energy Desert Sunlight 300, LLC",57993,"Desert Sunlight 300, LLC",CA,Riverside,DSL5,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,25.2,25.2,25.2,6,2014,,,,Y,,,,,,33,,Y,,,,
58289,"NextEra Energy Desert Sunlight 300, LLC",57993,"Desert Sunlight 300, LLC",CA,Riverside,DSL6,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,25.2,25.2,25.2,8,2014,,,,Y,,,,,,33,,Y,,,,
58289,"NextEra Energy Desert Sunlight 300, LLC",57993,"Desert Sunlight 300, LLC",CA,Riverside,DSL7,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.2,20.2,20.2,8,2014,,,,Y,,,,,,26.4,,Y,,,,
58289,"NextEra Energy Desert Sunlight 300, LLC",57993,"Desert Sunlight 300, LLC",CA,Riverside,DSL8,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,18.9,18.9,18.9,10,2014,,,,Y,,,,,,24.7,,Y,,,,
58289,"NextEra Energy Desert Sunlight 300, LLC",57993,"Desert Sunlight 300, LLC",CA,Riverside,DSL9,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,22.7,22.7,22.7,10,2014,,,,Y,,,,,,28.4,,Y,,,,
57369,"Apple, Inc",57994,Apple Data Center PV,NC,Catawba,PV1,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,21.0,20.0,20.0,2,2013,,Y,,,,,,,,25,Y,,,,,
803,Arizona Public Service Co,57997,Foothills Solar Plant,AZ,Yuma,PV1,OP,Solar Photovoltaic,PV,Electric Utility,1,17.0,17.0,17.0,3,2013,,Y,,,,,,,,25,Y,,,,,
803,Arizona Public Service Co,57997,Foothills Solar Plant,AZ,Yuma,PV2,OP,Solar Photovoltaic,PV,Electric Utility,1,18.0,18.0,18.0,12,2013,,Y,,,,,,,,27,Y,,,,,
56769,Consolidated Edison Development Inc.,58002,Alpaugh North,CA,Tulare,SPS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,12,2012,,Y,,,,,,,,26,Y,,,,,
56769,Consolidated Edison Development Inc.,58003,Alpaugh 50,CA,Tulare,SPS50,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,50.0,50.0,50.0,12,2012,,Y,,,,,,,,66,Y,,,,,
57383,Wasatch View Solar LLC,58006,Salt Palace Solar Gen Plant,UT,Salt Lake,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.8,0.8,0.8,5,2012,,,,Y,,,,,,1,Y,,,,,
57383,Wasatch View Solar LLC,58006,Salt Palace Solar Gen Plant,UT,Salt Lake,2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,5,2012,,,,Y,,,,,,0.6,Y,,,,,
57386,SunE CPS3 LLC,58009,SunE CPS3 LLC,TX,Bexar,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.6,5.6,5.6,5,2012,,Y,,,,,,,,6.5,Y,,,,,
57386,SunE CPS3 LLC,58009,SunE CPS3 LLC,TX,Bexar,2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,7,2012,,Y,,,,,,,,5.8,Y,,,,,
57390,Siemens Government Technologies Inc,58010,WSMR I,NM,Dona Ana,WSMR1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.2,4.2,4.2,12,2012,,Y,,,,,,,,4.2,Y,,,,,Y
57390,Siemens Government Technologies Inc,58010,WSMR I,NM,Dona Ana,WSMR2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.4,0.4,0.4,12,2012,,,,Y,,,,,,0.3,Y,,,,,Y
57389,IKEA Property Inc,58011,IKEA Savannah 490,GA,Chatham,PV,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.2,1.2,1.2,9,2012,,,,Y,,,,,,1.5,Y,,,,,
57389,IKEA Property Inc,58012,IKEA Tampa 042,FL,Hillsborough,PV,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.0,1.0,1.0,8,2012,,,,Y,,,,,,1.2,Y,,,,,
57389,IKEA Property Inc,58013,IKEA Round Rock 027,TX,Williamson,PV,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.4,1.3,1.3,9,2012,,,,Y,,,,,,1.6,Y,,,,,
57389,IKEA Property Inc,58014,IKEA Perryville 460,MD,Cecil,PV,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,2.1,2.0,2.0,2,2013,,,,Y,,,,,,2.6,,,Y,,,
57389,IKEA Property Inc,58015,IKEA College Park 411,MD,Prince Georges,PV,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.0,1.0,1.0,2,2012,,,,Y,,,,,,1.2,Y,,,,,
57389,IKEA Property Inc,58016,IKEA Westhampton 061,NJ,Burlington,PV,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.8,1.8,1.8,2,2013,,,,Y,,,,,,2.2,,,Y,,,
57391,"Copper Mountain Solar 2, LLC",58017,Copper Mountain Solar 2,NV,Clark,PV01,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,30.0,30.0,30.0,10,2012,,,,Y,,,,,,36.6,,Y,,,,
57391,"Copper Mountain Solar 2, LLC",58017,Copper Mountain Solar 2,NV,Clark,PV02,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,30.0,30.0,30.0,8,2012,,,,Y,,,,,,36.6,,Y,,,,
57391,"Copper Mountain Solar 2, LLC",58017,Copper Mountain Solar 2,NV,Clark,PV03,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,34.0,34.0,34.0,7,2012,,,,Y,,,,,,41.2,,Y,,,,
57391,"Copper Mountain Solar 2, LLC",58017,Copper Mountain Solar 2,NV,Clark,PV04,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,30.0,30.0,30.0,1,2015,,,,Y,,,,,,36.6,,Y,,,,
57391,"Copper Mountain Solar 2, LLC",58017,Copper Mountain Solar 2,NV,Clark,PV05,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,30.0,30.0,30.0,2,2015,,,,Y,,,,,,36.6,,Y,,,,
57403,SunE CPS2 LLC,58027,SunE CPS2 LLC,TX,Bexar,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,10.0,9.9,9.9,5,2012,,Y,,,,,,,,11.6,Y,,,,,
57389,IKEA Property Inc,58028,IKEA Tejon 345,CA,Kern,PV,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.5,1.5,1.5,4,2011,,,,Y,,,,,,1.8,Y,,,,,
57311,Constellation Solar Federal LLC,58029,Constellation New Energy Inc,NJ,Burlington,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.9,3.9,3.9,12,2011,,,,Y,,,,,,5,Y,,,,,
56990,NJR Clean Energy Ventures Corporation,58030,Reeves Station Rd East,NJ,Burlington,REEVE,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.5,5.5,5.5,10,2012,,,,Y,,,,,,5.5,Y,,,,,
57365,Consolidated Edison Solutions Inc,58032,Padelford Solar,MA,Bristol,PSMA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.2,2.2,2.2,12,2012,,,,Y,,,,,,2.9,Y,,,,,
57405,NLH1 Solar LLC,58034,Nickel 1 Solar Facility,CA,Kern,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,11,2012,,,,Y,,,,,,1.8,Y,,,,,
57407,Riverside Renewable Energy,58036,Riverside Renewable Energy LLC,NJ,Camden,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,7.5,7.5,7.5,11,2011,,,,Y,,,,,,9,Y,,,,,
57408,Constellation Solar Arizona LLC,58037,Buckeye Union HS District 201,AZ,Maricopa,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.3,3.3,3.3,12,2011,,,,Y,,,,,,4.3,Y,,,,,
57410,RET Modesto Solar LLC,58039,RET  Modesto Solar,CA,Stanislaus,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,25.0,25.0,25.0,12,2012,,Y,,,,,,,,31.3,Y,,,,,
57411,KDC Solar O&M LLC,58040,United Stationers Supply Solar Electric,NJ,Middlesex,SEF-A,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,2.0,2.0,2.0,12,2011,,,,Y,,,,,,2.3,Y,,,,,
57411,KDC Solar O&M LLC,58040,United Stationers Supply Solar Electric,NJ,Middlesex,SEF-B,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,0.8,0.8,0.8,12,2011,,,,Y,,,,,,1,Y,,,,,
57413,Black Mountain Solar LLC,58042,Black Mountain Solar LLC,AZ,Mohave,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,9.0,9.0,9.0,12,2012,,Y,,,,,,,,10,Y,,,,,
57420,Jordache Enterprises,58049,Jordache Enterprises Solar,NJ,Middlesex,PV,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.3,1.3,1.3,11,2011,,,,Y,,,,,,1.6,Y,,,Y,,
57435,MillerCoors Irwindale Brewery,58056,MillerCoors Irwindale Brewery,CA,Los Angeles,PV,OP,Solar Photovoltaic,PV,Industrial Non-CHP,6,2.5,2.5,2.5,3,2015,,Y,,,,,,,,3.2,Y,,,,,
57439,Imperial Valley Solar Company 1 LLC,58062,Imperial Valley Solar Company 1 LLC,CA,Imperial,0001,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,23.0,23.0,23.0,6,2012,,,,Y,,,,,,28.5,Y,,,,,
57441,MARTA,58064,Laredo Bus Facility Solar Canopies,GA,DeKalb,LBFS,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.0,1.0,1.0,1,2012,,,,Y,,,,,,1.2,Y,,,,,
57419,SunE CPS1 LLC,58068,SunE CPS1 LLC,TX,Bexar,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,10.0,9.9,9.9,5,2012,,Y,,,,,,,,11.6,Y,,,,,
57446,FRIT Solar Inc,58070,Mercer Mall,NJ,Mercer,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.1,1.1,1.1,3,2012,,,,Y,,,,,,1.5,Y,,,,,
57354,X-Elio North America Inc,58073,SEPV 1,CA,Los Angeles,SEPV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,5,2012,,Y,,,,,,,,2.3,Y,,,,,
57354,X-Elio North America Inc,58074,SEPV 2,CA,San Bernardino,SEPV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,6,2012,,Y,,,,,,,,2.2,Y,,,,,
59622,"Ahana Renewables, LLC",58076,Edwards Air Force Base,CA,Kern,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2011,,Y,,,,,,,,1.1,Y,,,,,
59622,"Ahana Renewables, LLC",58076,Edwards Air Force Base,CA,Kern,2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2011,,Y,,,,,,,,1.1,Y,,,,,
59622,"Ahana Renewables, LLC",58076,Edwards Air Force Base,CA,Kern,3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2011,,Y,,,,,,,,1.1,Y,,,,,
40577,"American Mun Power-Ohio, Inc",58082,AMP Napoleon Solar Facility,OH,Henry,NSF1,OP,Solar Photovoltaic,PV,Electric Utility,1,3.5,3.5,3.5,9,2012,,,,Y,,,,,,4.2,Y,,,,,
57313,SolarCity Corporation,58086,Intel Folsom,CA,Sacramento,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,7,2010,,Y,,,,,,,,1.1,Y,,,,,
57313,SolarCity Corporation,58086,Intel Folsom,CA,Sacramento,2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,7,2010,,Y,,,,,,,,1.1,Y,,,,,
57411,KDC Solar O&M LLC,58090,Middlesex Apple Orchard Solar,NJ,Middlesex,SEF-1,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.3,1.3,1.3,4,2013,,,,Y,,,,,,1.5,Y,,,,,
57411,KDC Solar O&M LLC,58090,Middlesex Apple Orchard Solar,NJ,Middlesex,SEF-2,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,3.4,3.4,3.4,4,2013,,,,Y,,,,,,4.2,Y,,,,,
57465,"Keystone Solar, LLC",58091,Keystone Solar,PA,Lancaster,KSTN,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,9,2012,,,,Y,,,,,,6,Y,,,,,
57474,Bed Bath & Beyond,58093,BBB Corporate Headquarters,NJ,Union,HQNJ,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,6,2010,,,,Y,,,,,,1.2,Y,,,,,
57474,Bed Bath & Beyond,58094,Christmas Tree Shops DC Burlington NJ,NJ,Burlington,FINJ,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.1,2.1,2.1,1,2011,,,,Y,,,,,,2.5,Y,,,,,
57474,Bed Bath & Beyond,58095,Harmon DC Totowa NJ,NJ,Passaic,TONJ,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,1,2012,,,,Y,,,,,,1.7,Y,,,,,
57474,Bed Bath & Beyond,58096,Bed Bath & Beyond DC Port Reading NJ,NJ,Middlesex,PTNJ,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.8,1.8,1.8,12,2011,,,,Y,,,,,,2.1,Y,,,,,
58465,"Green States Energy, Inc.",58097,Green Meadows,MA,Barnstable,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.5,3.5,3.5,5,2014,,,,Y,,,,,,4.3,Y,,,,,
57354,X-Elio North America Inc,58118,La Joya Del Sol,CA,Fresno,JDS1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,12,2012,,Y,,,,,,,,1.8,Y,,,,,
57497,Golden State Energy LLC,58119,Depot Park Solar System,CA,Sacramento,DPSS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3.0,3.0,12,2010,,Y,,,,,,,,3.4,Y,,,,,
56990,NJR Clean Energy Ventures Corporation,58123,Wakefern Food Corp,NJ,Middlesex,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2012,,,,Y,,,,,,2.4,Y,,,,,
58083,"Outback Solar, LLC",58131,Outback Solar At Christmas Valley,OR,Lake,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.4,4.4,4.4,10,2012,,Y,,,,,,,,5.7,Y,,,,,
58084,"Oberlin Spear Point Solar One, LLC",58134,Oberlin Spear Point Solar One,OH,Lorain,OSSO,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,2.0,2.0,2.0,11,2012,,Y,,,,,,,,2.3,Y,,,,,
58088,Washington White Post Solar LLC,58135,Washington White Post Solar LLC,NC,Beaufort,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,12.4,12.4,12.4,12,2012,,,,Y,,,,,,15,Y,,,,,
57354,X-Elio North America Inc,58144,SVEP Solar Project Company,VT,Bennington,SVEP1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2012,,Y,,,,,,,,2.2,Y,,,,,
57354,X-Elio North America Inc,58145,Williamstown Solar,VT,Orange,WTS_1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2012,,Y,,,,,,,,2.5,Y,,,,,
58108,"SunE AZ1, LLC",58147,Prescott Solar Plant,AZ,Yavapai,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,10.8,10.8,10.8,12,2011,,Y,,,,,,,,11.7,Y,,,,,
58111,RE Kansas South LLC,58148,RE Kansas South LLC,CA,Kings,KS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,6,2013,,Y,,,,,,,,27,Y,,,,,
58112,TA-High Desert LLC,58149,TA-High Desert LLC,CA,Los Angeles,TAHD,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,3,2013,,Y,,,,,,,,25.6,Y,,,,,
14354,PacifiCorp,58150,Black Cap Solar Plant,OR,Lake,1,OP,Solar Photovoltaic,PV,Electric Utility,1,2.0,2.0,2.0,10,2012,,Y,,,,,,,,2.6,Y,,,,,
58135,Ecos Energy LLC,58164,Slayton Solar,MN,Murray,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.7,1.7,1.7,1,2013,,,,Y,,,,,,2,Y,,,,,
58104,California State University at Fullerton,58169,CSUF Trigeneration,CA,Orange,CPAC,OP,Solar Photovoltaic,PV,Commercial CHP,5,0.3,0.3,0.3,1,2012,,,,Y,,,,,,0.4,Y,,,,,
58104,California State University at Fullerton,58169,CSUF Trigeneration,CA,Orange,KHS,OP,Solar Photovoltaic,PV,Commercial CHP,5,0.3,0.3,0.3,1,2012,,,,Y,,,,,,0.4,Y,,,,,
58104,California State University at Fullerton,58169,CSUF Trigeneration,CA,Orange,PS4,OP,Solar Photovoltaic,PV,Commercial CHP,5,0.3,0.3,0.3,1,2012,,,,Y,,,,,,0.3,Y,,,,,
58140,San Bernardino Comm College Dist,58170,Crafton Hills College Solar Farm,CA,San Bernardino,GEN1,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.3,1.3,1.3,6,2012,,,Y,,,,,,,1.3,Y,,,,,
24211,Tucson Electric Power Co,58171,Prairie Fire,AZ,Pima,GEN1,OP,Solar Photovoltaic,PV,Electric Utility,1,4.5,4.5,4.5,12,2012,,,,Y,,,,,,5,Y,,,,,
57365,Consolidated Edison Solutions Inc,58174,Wilson Solar,MA,Worcester,WSMA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,6,2013,,,,Y,,,,,,2.5,Y,,,,,
58148,U.S. General Services Administration,58178,M. G. Emmett J. Bean Federal Center,IN,Marion,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,4,2011,,,,Y,,,,,,2,Y,,,,,
58164,"180 Raritan Energy Solutions, LLC",58187,180 Raritan Solar,NJ,Middlesex,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.9,1.9,1.9,6,2012,,,,Y,,,,,,2.3,Y,,,,,
58175,RE Victor Phelan Solar One LLC,58202,RE Victor Phelan Solar One LLC,CA,San Bernardino,VPS1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,12,2013,,Y,,,,,,,,22.3,Y,,,,,
56751,Yolo County of,58204,Grassland 3&4 Solar Project,CA,Yolo,INV3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.5,2.5,1.5,7,2013,,,Y,,,,,,,1.3,Y,,,,,
14328,Pacific Gas & Electric Co,58206,West Gates Solar Station,CA,Fresno,1,OP,Solar Photovoltaic,PV,Electric Utility,1,10.0,10.0,10.0,5,2013,,,,Y,,,,,,12.9,Y,,,,,
58185,"FirstLight Power Resources, Inc. - MA",58210,NFM Solar Power LLC,MA,Franklin,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.9,1.9,1.9,3,2012,,,,Y,,,,,,2,,,Y,,,
58182,SunE AZ2 LLC,58213,Saddle Mountain Solar I,AZ,Maricopa,AZ2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,15.0,15.0,15.0,12,2012,,Y,,,,,,,,16.9,Y,,,,,
56769,Consolidated Edison Development Inc.,58214,West Greenwich Solar,RI,Kent,WGRI,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.9,1.9,1.9,5,2013,,,,Y,,,,,,2,Y,,,,,
56751,Yolo County of,58217,Grassland 1&2 Solar Project,CA,Yolo,INV4,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.5,2.5,1.5,7,2013,,,Y,,,,,,,1.3,Y,,,,,
58197,Newberry Solar 1 LLC,58226,Newberry Solar 1 LLC,CA,San Bernardino,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,12,2013,,,Y,,,N,,,,1.6,Y,,,,,Y
58198,"Highlander Solar 2, LLC",58227,SEPV9 Power Plant,CA,San Bernardino,SPV9,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,9.0,8.5,8.8,6,2013,,Y,,,,,,,,11,Y,,,,,
58201,Milford Solar LLC,58228,Milford Solar Farm,DE,Kent,GEN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,11.8,11.8,11.8,12,2012,,,,Y,,,,,,15,Y,,,,,
58203,NRG Energy Center Eagles LLC,58231,Lincoln Financial Field,PA,Philadelphia,GEN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.9,2.9,2.9,1,2013,,,,Y,,,,,,3.2,Y,,,,,
58661,"Sustainable Power Group, LLC",58232,Tahquitz High School,CA,Riverside,TAHQ,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.0,1.0,1.0,9,2012,,,,Y,,,,,,1.1,Y,,,,,
58211,"Highlander Solar 1, LLC",58234,SEPV 8,CA,San Bernardino,SPV8,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,12.0,11.8,11.8,6,2013,,Y,,,,,,,,14.6,Y,,,,,
57081,"WGL Energy Systems, Inc",58239,Kent County-Kennedyville,MD,Kent,PVKV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,8,2012,,,,Y,,,,,,1.1,Y,,,,,
57081,"WGL Energy Systems, Inc",58240,Kit Carson,NM,Taos,PV_KC,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.3,1.3,1.3,6,2012,,Y,,,,,,,,1.3,Y,,,,,
57081,"WGL Energy Systems, Inc",58241,Rock Hall,MD,Kent,RCKHL,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2012,,,,Y,,,,,,1.3,Y,,,,,
57081,"WGL Energy Systems, Inc",58243,Kent County - Worton Complex,MD,Kent,WRTN,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,7,2012,,,,Y,,,,,,1.3,Y,,,,,
58661,"Sustainable Power Group, LLC",58244,West Valley High School Solar,CA,Riverside,WEST,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.0,1.0,1.0,9,2012,,,,Y,,,,,,0.9,Y,,,,,
11208,Los Angeles Department of Water & Power,58248,Pierce College,CA,Los Angeles,GEN1,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.9,1.9,1.9,1,2013,,,,Y,,,,,,2.3,Y,,,,,
11208,Los Angeles Department of Water & Power,58249,VA Sepulveda Ambulatory Care Center,CA,Los Angeles,GEN1,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,3.5,3.5,3.5,10,2014,,Y,,Y,,,,,,4,Y,,,,,
11208,Los Angeles Department of Water & Power,58253,CBS Television City,CA,Los Angeles,GEN1,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.6,1.6,1.6,7,2013,,,,Y,,,,,,1.8,Y,,,,,
11204,Los Alamos County,58256,Los Alamos PV Site,NM,Los Alamos,1,OP,Solar Photovoltaic,PV,Electric Utility,1,1.0,1.0,1.0,9,2012,,,,Y,,,,,,1.1,Y,,,,,
58233,Kalaeloa Solar Two LLC,58259,Kalaeloa Solar Two,HI,Honolulu,KAS2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2012,,Y,,,,,,,,6,Y,,,,,
58238,Enfinity NorCal 1 FAA LLC,58261,FAA NorCal TRACON,CA,Sacramento,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2012,,Y,,Y,,,,,,1.2,Y,,,,,
58239,Desert Sky Solar LLC,58262,Badger 1,AZ,Maricopa,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,14.8,14.8,14.8,11,2013,,Y,,,,,,,,19.3,Y,,,,,
59622,"Ahana Renewables, LLC",58270,Acushnet AD Makepeace,MA,Plymouth,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.7,4.7,4.7,7,2012,,,,Y,,,,,,4.7,Y,,,,,
59622,"Ahana Renewables, LLC",58271,Acushnet Hawes Reed Road,MA,Bristol,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,7,2012,,,,Y,,,,,,1.3,Y,,,,,
59622,"Ahana Renewables, LLC",58272,Easthampton Landfill-City of Easthampton,MA,Hampshire,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.9,1.9,1.9,6,2012,,,,Y,,,,,,2.3,Y,,,,,
60025,Greenbacker Renewable Energy Corporation,58273,South Robeson Farm,NC,Robeson,SROB,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,4.9,4.9,6,2012,,,,Y,,,,,,6.4,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",58274,Raeford Farm,NC,Hoke,RAEF,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,4.9,4.9,12,2012,,,,Y,,,,,,6.3,Y,,,,,
59155,"First Wind O&M, LLC",58275,Mass Midstate Solar 3,MA,Worcester,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.0,4.0,4.0,5,2014,,,,Y,,,,,,5.2,Y,,,,,
59155,"First Wind O&M, LLC",58276,Mass Midstate Solar 2,MA,Worcester,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,5,2014,,,,Y,,,,,,6,Y,,,,,
59155,"First Wind O&M, LLC",58279,Mass Midstate Solar 1,MA,Worcester,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,5,2014,,,,Y,,,,,,6,Y,,,,,
59155,"First Wind O&M, LLC",58280,Millbury Solar,MA,Worcester,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3.0,3.0,4,2014,,,,Y,,,,,,3.9,Y,,,,,
58258,SunRay Power LLC,58282,Leicester One MA Solar LLC,MA,Worcester,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,6.0,6.0,6.0,1,2015,,,,Y,,,,,,5.9,Y,,,,,
58598,"Mass Solar, LLC",58283,Freetown Solar,MA,Bristol,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,3,2015,,N,,Y,N,,,,,5.8,Y,,,,,
