Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Lenses / Mirrors?,Single-Axis Tracking?,Dual-Axis Tracking?,Fixed Tilt?,Parabolic Trough?,Linear Fresnel?,Power Tower?,Dish Engine?,Other Solar Technology?,Net Capacity Under STC (MW),Crystalline Silicon?,Thin-Film (CdTe)?,Thin-Film (A-Si)?,Thin-Film (CIGS)?,Thin-Film (Other)?,Other Materials?
57389,IKEA Property Inc,58016,IKEA Westhampton 061,NJ,Burlington,PV,OP,PV,Commercial Non-CHP,4,1.8,1.8,1.8,2,2013,,,,Y,,,,,,2.2,,,Y,,,
57389,IKEA Property Inc,58028,IKEA Tejon 345,CA,Kern,PV,OP,PV,Commercial Non-CHP,4,1.5,1.5,1.5,4,2011,,,,Y,,,,,,1.8,Y,,,,,
57390,Siemens Government Technologies Inc,58010,WSMR I,NM,Dona Ana,WSMR1,OP,PV,IPP Non-CHP,2,4.2,4.2,4.2,12,2012,,Y,,,,,,,,4.2,Y,,,,,Y
57390,Siemens Government Technologies Inc,58010,WSMR I,NM,Dona Ana,WSMR2,OP,PV,IPP Non-CHP,2,0.4,0.4,0.4,12,2012,,,,Y,,,,,,0.3,Y,,,,,Y
57391,"Copper Mountain Solar 2, LLC",58017,Copper Mountain Solar 2,NV,Clark,PV01,OP,PV,IPP Non-CHP,2,30.0,30.0,30.0,10,2012,,,,Y,,,,,,38,,Y,,,,
57391,"Copper Mountain Solar 2, LLC",58017,Copper Mountain Solar 2,NV,Clark,PV02,OP,PV,IPP Non-CHP,2,30.0,30.0,30.0,8,2012,,,,Y,,,,,,38,,Y,,,,
57391,"Copper Mountain Solar 2, LLC",58017,Copper Mountain Solar 2,NV,Clark,PV03,OP,PV,IPP Non-CHP,2,34.0,34.0,34.0,7,2012,,,,Y,,,,,,38,,Y,,,,
57403,SunE CPS2 LLC,58027,SunE CPS2 LLC,TX,Bexar,1,OP,PV,IPP Non-CHP,2,10.0,9.9,9.9,5,2012,,Y,,,,,,,,11.6,Y,,,,,
57405,NLH1 Solar LLC,58034,Nickel 1 Solar Facility,CA,Kern,1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,11,2012,,,,Y,,,,,,1.8,Y,,,,,
57407,Riverside Renewable Energy,58036,Riverside Renewable Energy LLC,NJ,Camden,1,OP,PV,IPP Non-CHP,2,7.5,7.5,7.5,11,2011,,,,Y,,,,,,9,Y,,,,,
57408,Constellation Solar Arizona LLC,58037,Buckeye Union HS District 201,AZ,Maricopa,PV1,OP,PV,IPP Non-CHP,2,3.3,3.3,3.3,12,2011,,,,Y,,,,,,4.3,Y,,,,,
57410,RET Modesto Solar LLC,58039,RET  Modesto Solar,CA,Stanislaus,1,OP,PV,IPP Non-CHP,2,25.0,25.0,25.0,12,2012,,Y,,,,,,,,31.3,Y,,,,,
57411,KDC Solar O&M LLC,58040,United Stationers Supply Solar Electric,NJ,Middlesex,SEF-A,OP,PV,Commercial Non-CHP,4,2.0,2.0,2.0,12,2011,,,,Y,,,,,,2.3,Y,,,,,
57411,KDC Solar O&M LLC,58040,United Stationers Supply Solar Electric,NJ,Middlesex,SEF-B,OP,PV,Commercial Non-CHP,4,0.8,0.8,0.8,12,2011,,,,Y,,,,,,1,Y,,,,,
57411,KDC Solar O&M LLC,58090,Middlesex Apple Orchard Solar,NJ,Middlesex,SEF-1,OP,PV,Commercial Non-CHP,4,1.3,1.3,1.3,4,2013,,,,Y,,,,,,1.5,Y,,,,,
57411,KDC Solar O&M LLC,58090,Middlesex Apple Orchard Solar,NJ,Middlesex,SEF-2,OP,PV,Commercial Non-CHP,4,3.4,3.4,3.4,4,2013,,,,Y,,,,,,4.2,Y,,,,,
57411,KDC Solar O&M LLC,58356,The Lawrenceville School Solar Facility,NJ,Mercer,TLS,OP,PV,IPP Non-CHP,2,5.2,5.2,5.2,5,2012,,Y,,,,,,,,6.1,Y,,,,,
57411,KDC Solar O&M LLC,58357,White Rose Foods Solar Facility,NJ,Middlesex,WR,OP,PV,Commercial Non-CHP,4,4.2,4.2,4.2,12,2011,,,,Y,,,,,,4.9,Y,,,,,
57411,KDC Solar O&M LLC,58358,North Jersey Media Group Solar Facility,NJ,Morris,NJMG,OP,PV,Commercial Non-CHP,4,4.1,4.1,4.1,3,2013,,,,Y,,,,,,4.9,Y,,,,,
57411,KDC Solar O&M LLC,58359,Gerresheimer Glass Solar Facility,NJ,Cumberland,GG,OP,PV,Commercial Non-CHP,4,2.3,2.3,2.3,9,2012,,,,Y,,,,,,2.8,,,,Y,,
57411,KDC Solar O&M LLC,58360,Atlantic Coast Freezers Solar Facility,NJ,Cumberland,ACF,OP,PV,Commercial Non-CHP,4,2.2,2.2,2.2,4,2012,,Y,,,,,,,,2.2,Y,,,,,
57411,KDC Solar O&M LLC,58361,Williams-Sonoma Solar Facility,NJ,Middlesex,WS,OP,PV,Commercial Non-CHP,4,3.0,3.6,3.6,12,2011,,,,Y,,,,,,3.6,Y,,,,,
57413,Black Mountain Solar LLC,58042,Black Mountain Solar LLC,AZ,Mohave,1,OP,PV,IPP Non-CHP,2,9.0,9.0,9.0,12,2012,,Y,,,,,,,,10,Y,,,,,
57419,SunE CPS1 LLC,58068,SunE CPS1 LLC,TX,Bexar,1,OP,PV,IPP Non-CHP,2,10.0,9.9,9.9,5,2012,,Y,,,,,,,,11.6,Y,,,,,
57420,Jordache Enterprises,58049,Jordache Enterprises Solar,NJ,Middlesex,PV,OP,PV,Commercial Non-CHP,4,1.0,1.3,1.3,11,2011,,,,Y,,,,,,1.6,Y,,,Y,,
57439,Imperial Valley Solar Company 1 LLC,58062,Imperial Valley Solar Company 1 LLC,CA,Imperial,0001,OP,PV,IPP Non-CHP,2,23.0,23.0,23.0,6,2012,,,,Y,,,,,,28.5,Y,,,,,
57441,MARTA,58064,Laredo Bus Facility Solar Canopies,GA,DeKalb,LBFS,OP,PV,Commercial Non-CHP,4,1.0,1.0,1.0,1,2012,,,,Y,,,,,,1.2,Y,,,,,
57446,FRIT Solar Inc,58070,Mercer Mall,NJ,Mercer,1,OP,PV,IPP Non-CHP,2,1.1,1.1,1.1,3,2012,,,,Y,,,,,,1.5,Y,,,,,
57449,Borrego Solar Systems Inc,58076,Edwards Air Force Base,CA,Kern,1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2011,,Y,,,,,,,,1.1,Y,,,,,
57449,Borrego Solar Systems Inc,58076,Edwards Air Force Base,CA,Kern,2,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2011,,Y,,,,,,,,1.1,Y,,,,,
57449,Borrego Solar Systems Inc,58076,Edwards Air Force Base,CA,Kern,3,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2011,,Y,,,,,,,,1.1,Y,,,,,
57449,Borrego Solar Systems Inc,58270,Acushnet AD Makepeace,MA,Plymouth,1,OP,PV,IPP Non-CHP,2,4.7,4.7,4.7,7,2012,,,,Y,,,,,,4.7,Y,,,,,
57449,Borrego Solar Systems Inc,58271,Acushnet Hawes Reed Road,MA,Bristol,1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,7,2012,,,,Y,,,,,,1.3,Y,,,,,
57449,Borrego Solar Systems Inc,58272,Easthampton Landfill-City of Easthampton,MA,Hampshire,1,OP,PV,IPP Non-CHP,2,1.9,1.9,1.9,6,2012,,,,Y,,,,,,2.3,Y,,,,,
57449,Borrego Solar Systems Inc,58522,Madera Community Hospital,CA,Madera,1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,10,2011,,Y,,,,,,,,1.1,Y,,,,,
57449,Borrego Solar Systems Inc,59121,Acushnet-Braley Road 1,MA,Bristol,57449,OP,PV,IPP Non-CHP,2,1.9,1.9,1.9,1,2013,,Y,,,,,,,,2,Y,,,,,
57449,Borrego Solar Systems Inc,59128,Acushnet- High Hill,MA,Bristol,57449,OP,PV,IPP Non-CHP,2,3.2,3.2,3.2,3,2013,,,,Y,,,,,,3.2,Y,,,,,
57449,Borrego Solar Systems Inc,59129,CSD 2- Freedom High,CA,Contra Costa,57449,OP,PV,IPP Non-CHP,2,1.1,1.1,1.1,8,2013,,,,Y,,,,,,1.1,Y,,,,,
57449,Borrego Solar Systems Inc,59130,CSD 2 - Heritage High,CA,Contra Costa,57449,OP,PV,IPP Non-CHP,2,1.3,1.3,1.3,9,2013,,,,Y,,,,,,1.4,Y,,,,,
57449,Borrego Solar Systems Inc,59131,Dartmouth Landfill,MA,Bristol,57449,OP,PV,IPP Non-CHP,2,1.3,1.3,1.3,2,2013,,,,Y,,,,,,1.3,Y,,,,,
57449,Borrego Solar Systems Inc,59132,EAFB - North Base,CA,Kern,57449,OP,PV,IPP Non-CHP,2,1.1,1.1,1.1,2,2012,,Y,,N,,,,,,1.1,Y,,,,,
57449,Borrego Solar Systems Inc,59133,EAFB - South Base,CA,Kern,57449,OP,PV,IPP Non-CHP,2,1.1,1.1,1.1,2,2012,,Y,,,,,,,,1.1,Y,,,,,
57449,Borrego Solar Systems Inc,59134,Easton Landfill,MA,Bristol,57449,OP,PV,IPP Non-CHP,2,1.9,1.9,1.9,10,2013,,,,Y,,,,,,1.9,Y,,,,,
57449,Borrego Solar Systems Inc,59135,Ludlow Landfill,MA,Hampden,57449,OP,PV,IPP Non-CHP,2,2.6,2.6,2.6,8,2013,,,,Y,,,,,,2.6,Y,,,,,
57449,Borrego Solar Systems Inc,59136,Methuen Landfill,MA,Essex,57449,OP,PV,IPP Non-CHP,2,1.3,1.3,1.3,7,2013,,,,Y,,,,,,1.3,Y,,,,,
57449,Borrego Solar Systems Inc,59137,Plymouth Site 1,MA,Plymouth,57449,OP,PV,IPP Non-CHP,2,5.6,5.6,5.6,10,2013,,,,Y,,,,,,5.6,Y,,,,,
57449,Borrego Solar Systems Inc,59138,SDCCD - Miramar,CA,San Diego,57449,OP,PV,IPP Non-CHP,2,1.1,1.1,1.1,2,2011,,,,Y,,,,,,1.1,Y,,,,,
57449,Borrego Solar Systems Inc,59139,SDCWA - Twin Oaks,CA,San Diego,57449,OP,PV,IPP Non-CHP,2,1.1,1.1,1.1,5,2011,,,,Y,,,,,,1.1,Y,,,,,
57465,"Keystone Solar, LLC",58091,Keystone Solar,PA,Lancaster,KSTN,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,9,2012,,,,Y,,,,,,6,Y,,,,,
57474,Bed Bath & Beyond,58093,BBB Corporate Headquarters,NJ,Union,HQNJ,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,6,2010,,,,Y,,,,,,1.2,Y,,,,,
57474,Bed Bath & Beyond,58094,Christmas Tree Shops DC Burlington NJ,NJ,Burlington,FINJ,OP,PV,IPP Non-CHP,2,2.1,2.1,2.1,1,2011,,,,Y,,,,,,2.5,Y,,,,,
57474,Bed Bath & Beyond,58095,Harmon DC Totowa NJ,NJ,Passaic,TONJ,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,1,2012,,,,Y,,,,,,1.7,Y,,,,,
57474,Bed Bath & Beyond,58096,Bed Bath & Beyond DC Port Reading NJ,NJ,Middlesex,PTNJ,OP,PV,Commercial Non-CHP,4,1.8,1.8,1.8,12,2011,,,,Y,,,,,,2.1,Y,,,,,
57497,Golden State Energy LLC,58119,Depot Park Solar System,CA,Sacramento,DPSS,OP,PV,IPP Non-CHP,2,3.0,3.0,3.0,12,2010,,Y,,,,,,,,3.4,Y,,,,,
57499,NRG Energy Services,57073,Ivanpah 2,CA,San Bernardino,ST1,OP,ST,IPP Non-CHP,2,133.0,133.0,133.0,12,2013,Y,,Y,,,,Y,,, ,,,,,,
57499,NRG Energy Services,57074,Ivanpah 1,CA,San Bernardino,ST1,OP,ST,IPP Non-CHP,2,125.0,125.0,125.0,12,2013,Y,,Y,,,,Y,,, ,,,,,,
57499,NRG Energy Services,57075,Ivanpah 3,CA,San Bernardino,ST1,OP,ST,IPP Non-CHP,2,133.0,133.0,133.0,12,2013,Y,,Y,,,,Y,,, ,,,,,,
58083,"Outback Solar, LLC",58131,Outback Solar At Christmas Valley,OR,Lake,PV1,OP,PV,IPP Non-CHP,2,4.4,4.4,4.4,10,2012,,Y,,,,,,,,5.7,Y,,,,,
58084,"Oberlin Spear Point Solar One, LLC",58134,Oberlin Spear Point Solar One,OH,Lorain,OSSO,OP,PV,Commercial Non-CHP,4,2.0,2.0,2.0,11,2012,,Y,,,,,,,,2.3,Y,,,,,
58088,Washington White Post Solar LLC,58135,Washington White Post Solar LLC,NC,Beaufort,1,OP,PV,IPP Non-CHP,2,12.4,12.4,12.4,12,2012,,,,Y,,,,,,15,Y,,,,,
58101,Solar Star California II LLC,57933,Solar Star California II LLC,CA,Sacramento,1,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,8,2012,,Y,,,,,,,,2.3,Y,,,,,
58104,California State University at Fullerton,58169,CSUF Trigeneration,CA,Orange,CPAC,OP,PV,Commercial CHP,5,0.3,0.3,0.3,1,2012,,,,Y,,,,,,0.4,Y,,,,,
58104,California State University at Fullerton,58169,CSUF Trigeneration,CA,Orange,KHS,OP,PV,Commercial CHP,5,0.3,0.3,0.3,1,2012,,,,Y,,,,,,0.4,Y,,,,,
58104,California State University at Fullerton,58169,CSUF Trigeneration,CA,Orange,PS4,OP,PV,Commercial CHP,5,0.3,0.3,0.3,1,2012,,,,Y,,,,,,0.3,Y,,,,,
58108,"SunE AZ1, LLC",58147,Prescott Solar Plant,AZ,Yavapai,PV1,OP,PV,IPP Non-CHP,2,10.8,10.8,10.8,12,2011,,Y,,,,,,,,11.7,Y,,,,,
58111,RE Kansas South LLC,58148,RE Kansas South LLC,CA,Kings,KS,OP,PV,IPP Non-CHP,2,20.0,20.0,20.0,6,2013,,Y,,,,,,,,27,Y,,,,,
58112,TA-High Desert LLC,58149,TA-High Desert LLC,CA,Los Angeles,TAHD,OP,PV,IPP Non-CHP,2,20.0,20.0,20.0,3,2013,,Y,,,,,,,,25.6,Y,,,,,
58135,Ecos Energy LLC,58164,Slayton Solar,MN,Murray,PV1,OP,PV,IPP Non-CHP,2,1.7,1.7,1.7,1,2013,,,,Y,,,,,,2,Y,,,,,
58135,Ecos Energy LLC,58496,Lincoln Solar,IN,Lake,PV2,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,12,2012,,,,Y,,,,,,2,Y,,,,,
58140,San Bernardino Comm College Dist,58170,Crafton Hills College Solar Farm,CA,San Bernardino,GEN1,OP,PV,Commercial Non-CHP,4,1.3,1.3,1.3,6,2012,,,Y,,,,,,,1.3,Y,,,,,
58148,U.S. General Services Administration,58178,M. G. Emmett J. Bean Federal Center,IN,Marion,1,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,4,2011,,,,Y,,,,,,2,Y,,,,,
58164,"180 Raritan Energy Solutions, LLC",58187,180 Raritan Solar,NJ,Middlesex,1,OP,PV,IPP Non-CHP,2,1.9,1.9,1.9,6,2012,,,,Y,,,,,,2.2,Y,,,,,
58175,RE Victor Phelan Solar One LLC,58202,RE Victor Phelan Solar One LLC,CA,San Bernardino,VPS1,OP,PV,IPP Non-CHP,2,20.0,20.0,20.0,12,2013,,Y,,,,,,,,22.4,Y,,,,,
58182,SunE AZ2 LLC,58213,Saddle Mountain Solar I,AZ,Maricopa,AZ2,OP,PV,IPP Non-CHP,2,15.0,15.0,15.0,12,2012,,Y,,,,,,,,16.9,Y,,,,,
58185,"FirstLight Power Resources, Inc. - MA",58210,NFM Solar Power LLC,MA,Franklin,1,OP,PV,IPP Non-CHP,2,1.9,1.9,1.9,3,2012,,,,Y,,,,,,2,,,Y,,,
58197,Newberry Solar 1 LLC,58226,Newberry Solar 1 LLC,CA,San Bernardino,1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,12,2013,,,Y,,,N,,,,1.6,Y,,,,,Y
58198,"Highlander Solar 2, LLC",58227,SEPV9 Power Plant,CA,San Bernardino,SPV9,OP,PV,IPP Non-CHP,2,9.0,8.5,8.8,6,2013,,Y,,,,,,,,11,Y,,,,,
58201,Milford Solar LLC,58228,Milford Solar Farm,DE,Kent,GEN1,OP,PV,IPP Non-CHP,2,11.8,11.8,11.8,12,2012,,,,Y,,,,,,15,Y,,,,,
58203,NRG Energy Center Eagles LLC,58231,Lincoln Financial Field,PA,Philadelphia,GEN1,OP,PV,IPP Non-CHP,2,2.9,2.9,2.9,1,2013,,,,Y,,,,,,3.2,Y,,,,,
58211,"Highlander Solar 1, LLC",58234,SEPV 8,CA,San Bernardino,SPV8,OP,PV,IPP Non-CHP,2,12.0,11.8,11.8,6,2013,,Y,,,,,,,,14.6,Y,,,,,
58233,Kalaeloa Solar Two LLC,58259,Kalaeloa Solar Two,HI,Honolulu,KAS2,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2012,,Y,,,,,,,,6,Y,,,,,
58238,Enfinity NorCal 1 FAA LLC,58261,FAA NorCal TRACON,CA,Sacramento,1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2012,,Y,,Y,,,,,,1.2,Y,,,,,
58239,Desert Sky Solar LLC,58262,Badger 1,AZ,Maricopa,1,OP,PV,IPP Non-CHP,2,14.8,14.8,14.8,11,2013,,Y,,,,,,,,19.3,Y,,,,,
58249,South Robeson Farm LLC,58273,South Robeson Farm,NC,Robeson,SROB,OP,PV,IPP Non-CHP,2,5.0,4.9,4.9,6,2012,,,,Y,,,,,,6.4,Y,,,,,
58250,Raeford Farm LLC,58274,Raeford Farm,NC,Hoke,RAEF,OP,PV,IPP Non-CHP,2,5.0,4.9,4.9,12,2012,,,,Y,,,,,,6.3,Y,,,,,
58258,SunRay Power LLC,59364,Plainfield One Solar LLC,NJ,Somerset,PV1,OP,PV,IPP Non-CHP,2,1.3,1.3,1.3,12,2011,,,,Y,,,,,,1.3,Y,,,,,
58258,SunRay Power LLC,59367,Engelhard Solar LLC,NJ,Middlesex,PV1,OP,PV,IPP Non-CHP,2,1.1,1.1,1.1,12,2012,,,,Y,,,,,,1.1,Y,,,,,
58258,SunRay Power LLC,59369,Lakewood Seven Solar LLC,NJ,Ocean,PV1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,3,2012,,,,Y,,,,,,1,Y,,,,,
58258,SunRay Power LLC,59370,4 Applegate Solar LLC,NJ,Mercer,PV1,OP,PV,IPP Non-CHP,2,1.8,1.8,1.8,4,2012,,,,Y,,,,,,1.8,Y,,,,,
58258,SunRay Power LLC,59371,12 Applegate Solar LLC,NJ,Mercer,PV1,OP,PV,IPP Non-CHP,2,1.9,1.9,1.9,4,2012,,,,Y,,,,,,1.9,Y,,,,,
58269,Tulare PV II LLC,58304,Kingsburg Solar,CA,Tulare,1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,12,2013,,,,Y,,,,,,1.7,Y,,,,,
58269,Tulare PV II LLC,58304,Kingsburg Solar,CA,Tulare,2,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,12,2013,,,,Y,,,,,,1.7,Y,,,,,
58269,Tulare PV II LLC,58304,Kingsburg Solar,CA,Tulare,3,OP,PV,IPP Non-CHP,2,0.7,0.7,0.7,12,2013,,,,Y,,,,,,0.8,Y,,,,,
58271,PCIP Solar LLC,58305,PCIP Solar,NC,Person,PCIP,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,11,2011,,,,Y,,,,,,1.3,Y,,,,,
58279,Chadbourn Farm LLC,58311,Chadbourn Farm,NC,Columbus,1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2012,,,,Y,,,,,,7,Y,,,,,
58280,Warrenton Farm LLC,58312,Warrenton Farm,NC,Warren,1,OP,PV,IPP Non-CHP,2,4.0,4.0,4.0,12,2012,,,,Y,,,,,,5.6,Y,,,,,
58281,Mocksville Lessee LLC,58313,Mocksville Farm,NC,Davie,1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,11,2012,,,,Y,,,,,,6.4,Y,,,,,
58282,Belwood Farm LLC,58314,Belwood Farm,NC,Cleveland,1,OP,PV,IPP Non-CHP,2,4.0,4.0,4.0,12,2012,,,,Y,,,,,,5.2,Y,,,,,
58283,Strata Fund 2 Lessee LLC,58315,Arndt Farm,NC,Catawba,1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,11,2012,,,,Y,,,,,,6.5,Y,,,,,
58283,Strata Fund 2 Lessee LLC,58323,Shannon Farm,NC,Robeson,1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,10,2012,,,,Y,,,,,,6.5,Y,,,,,
58284,Railroad Farm LLC,58316,Railroad Farm,NC,Robeson,1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,10,2012,,,,Y,,,,,,6.4,Y,,,,,
58285,Watts Farm LLC,58317,Watts Farm,NC,Robeson,1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,7,2012,,,,Y,,,,,,6.4,Y,,,,,
58286,Farrington Solar Farm LLC,58318,Farrington Farm,NC,Chatham,1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,4,2012,,,,Y,,,,,,1.1,Y,,,,,
58304,Constellation Solar Maryland II LLC,58329,UMMS at Pocomoke,MD,Somerset,PV1,OP,PV,IPP Non-CHP,2,2.8,2.8,2.8,2,2013,,,,Y,,,,,,3.7,Y,,,,,
58309,Radiance Solar LLC,58354,Radiance Solar 4,CA,Los Angeles,1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,7,2013,,,,Y,,,,,,1.8,Y,,,,,
58309,Radiance Solar LLC,58355,Radiance Solar 5,CA,Los Angeles,1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,7,2013,,,,Y,,,,,,1.8,Y,,,,,
58315,SSA Solar of CA 2 LLC,57773,Palo Verde College,CA,Riverside,1,OP,PV,Commercial Non-CHP,4,1.2,1.2,1.2,8,2009,,Y,,,,,,,,1.2,Y,,,,,
58316,SSA Solar of NJ LLC,57776,FedEx Woodbridge,NJ,Middlesex,1,OP,PV,IPP Non-CHP,2,2.4,2.4,2.4,12,2009,,N,,Y,,,,,,1.2,Y,,,,,
58318,Haynes Farm LLC,58332,Haynes Farm,NC,Lincoln,1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,9,2013,,,,Y,,,,,,6,Y,,,,,
58319,Lenoir Farm LLC,58333,Lenoir Farm,NC,Lenoir,1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,7,2013,,,,Y,,,,,,6,Y,,,,,
58320,Lenoir Farm 2 LLC,58334,Lenoir Farm 2,NC,Lenoir,1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,6,2013,,,,Y,,,,,,6,Y,,,,,
58321,Marshville Farm LLC,58335,Marshville Farm,NC,Union,1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,10,2013,,,,Y,,,,,,6,Y,,,,,
58323,Moore Solar Farm LLC,58337,Moore Solar Farm,NC,Rockingham,1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2013,,,,Y,,,,,,6,Y,,,,,
58324,Moorings Farm LLC,58338,Moorings Farm,NC,Wayne,1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,9,2013,,,,Y,,,,,,6,Y,,,,,
58327,White Cross Farm LLC,58341,White Cross Farm,NC,Orange,1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,9,2013,,,,Y,,,,,,6,Y,,,,,
58328,Wilson Farm 1 LLC,58342,Wilson Farm 1,NC,Wilson,1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,7,2013,,,,Y,,,,,,6.1,Y,,,,,
58329,Yanceyville Farm LLC,58343,Yanceyville Farm,NC,Caswell,1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2013,,,,Y,,,,,,6.2,Y,,,,,
58330,AM Best Farm,58344,AM Best Farm,NC,Wayne,1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,6,2013,,,,Y,,,,,,6.7,Y,,,,,
58331,Mt Olive Farm 2 LLC,58345,Mt Olive Farm 2,NC,Wayne,1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,5,2013,,,,Y,,,,,,6.7,Y,,,,,
58332,Dibrell Farm LLC,58346,Dibrell Farm,NC,Rockingham,1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,3,2013,,,,Y,,,,,,6.5,Y,,,,,
58333,Rock Farm LLC,58347,Rock Farm,NC,Richmond,1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,5,2013,,,,Y,,,,,,6.7,Y,,,,,
58334,Two Lines Farm LLC,58348,Two Lines Farm,NC,Catawba,1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,3,2013,,,,Y,,,,,,6.4,Y,,,,,
58335,Bolton Farm LLC,58349,Bolton Farm,NC,Warren,1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,7,2013,,,,Y,,,,,,6.5,Y,,,,,
58336,McCallum Farm LLC,58350,McCallum Farm,NC,Robeson,1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,9,2013,,,,Y,,,,,,6.5,Y,,,,,
58355,SPS Atwell Island LLC,58366,Atwell Island,CA,Tulare,1,OP,PV,IPP Non-CHP,2,20.2,20.2,20.2,3,2013,,,,Y,,,,,,23,,,Y,,,
58358,Light Beam Power Co LLC,58370,Gridley Main,CA,Butte,GEN1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,3,2013,,Y,,,,,,,,1.9,Y,,,,,
58358,Light Beam Power Co LLC,58371,Gridley Main Two,CA,Butte,GEN1,OP,PV,IPP Non-CHP,2,2.5,2.5,2.5,4,2013,,Y,,,,,,,,3,Y,,,,,
58363,Oakley Solar Project LLC,58376,Oakley Solar Project,CA,Contra Costa,1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,6,2013,,,,Y,,,,,,1.7,Y,,,,,
58373,CU Solar LLC,58386,CU Solar Plant,OH,Greene,CU,OP,PV,IPP Non-CHP,2,1.8,1.8,1.8,4,2013,,,,Y,,,,,,2.2,Y,,,,,
58374,CES Sterling LLC,58387,CES Sterling LLC,MA,Worcester,1,OP,PV,IPP Non-CHP,2,2.4,2.0,2.0,2,2013,,,,Y,,,,,,2.4,Y,,,,,N
58376,IND Solar Farm,58391,IND Solar Farm 1st Phase,IN,Marion,1,OP,PV,IPP Non-CHP,2,10.0,10.0,10.0,11,2013,,,,Y,,,,,,12.5,Y,,,,,
58385,SR Enterprise South LLC,58401,Volkswagen Solar System,TN,Hamilton,1,OP,PV,IPP Non-CHP,2,9.6,7.9,5.6,11,2012,,,,Y,,,,,,9.5,Y,,,,,
58387,Solar Star New Jersey VI LLC,58402,Solar Star New Jersey NJ LLC,NJ,Somerset,1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,2,2012,,Y,,,,,,,,1.7,Y,,,,,
58416,"California State University, Northridge",58422,CSU Northridge Plant,CA,Los Angeles,B2PV,OP,PV,Commercial CHP,5,0.3,0.2,0.2,4,2005,,,,Y,,,,,,0.4,Y,,,,,
58416,"California State University, Northridge",58422,CSU Northridge Plant,CA,Los Angeles,E6PV,OP,PV,Commercial CHP,5,0.2,0.1,0.1,3,2003,,,,Y,,,,,,0.2,Y,,,,,
58427,Centinela Solar Energy LLC,58430,Centinela Solar Energy,CA,Imperial,CSE1,OP,PV,IPP Non-CHP,2,34.2,33.4,33.4,7,2013,,Y,,,,,,,,48.9,Y,,,,,
58427,Centinela Solar Energy LLC,58430,Centinela Solar Energy,CA,Imperial,CSE2,OP,PV,IPP Non-CHP,2,26.6,25.6,25.6,8,2013,,Y,,,,,,,,38.6,Y,,,,,
