Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Energy Source 1,Energy Source 2,Multiple Fuels?,Cofire Fuels?,Cofire Energy Source 1,Cofire Energy Source 2,Cofire Energy Source 3,Cofire Energy Source 4,Cofire Energy Source 5,Cofire Energy Source 6,Switch Between Oil and Natural Gas?,Switch When Operating?,Net Summer Capacity with Natural Gas (MW),Net Winter Capacity with Natural Gas (MW),Net Summer Capacity with Oil (MW),Net Winter Capacity with Oil (MW),Time to Switch From Gas to Oil,Time to Switch From Oil to Gas,Factors that Limit Switching?,Storage Limits?,Air Permit Limits?,Other Limits?
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,22,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,23,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,24,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,25,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,26,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,27,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,28,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,29,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,3,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,30,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,31,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,32,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,33,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,34,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,35,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,36,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,37,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,38,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,39,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,4,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,40,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,41,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,42,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,43,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,44,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,45,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,46,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,47,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,48,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,5,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,6,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,7,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,8,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,9,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,10,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,11,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,12,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,13,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,14,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,15,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,16,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,17,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,18,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,19,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,2,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,20,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,21,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,22,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,23,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,24,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,25,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,26,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,27,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,28,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,29,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,3,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,30,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,31,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,32,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,33,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,34,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,35,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,36,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,4,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,5,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,6,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,7,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,8,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,VA,Brunswick,9,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,1,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,10,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,11,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,12,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,13,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,14,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,15,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,16,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,17,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,18,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,19,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,2,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,20,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,21,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,22,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,23,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,24,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,25,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,26,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,27,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,28,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,29,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,3,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,30,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,31,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,32,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,33,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,34,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,35,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,36,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,37,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,38,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,39,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,4,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,40,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,41,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,42,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,43,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,44,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,45,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,46,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,47,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,48,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,5,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,6,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,7,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56683,Charles City,VA,Charles City,8,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
