Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,"Turbines, Inverters, or Hydrokinetic Buoys",Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Planned Net Summer Capacity Uprate (MW),Planned Net Winter Capacity Uprate (MW),Planned Uprate Month,Planned Uprate Year,Planned Net Summer Capacity Derate (MW),Planned Net Winter Capacity Derate (MW),Planned Derate Month,Planned Derate Year,Planned New Prime Mover,Planned Energy Source 1,Planned New Nameplate Capacity (MW),Planned Repower Month,Planned Repower Year,Other Planned Modifications?,Other Modifications Month,Other Modifications Year,Cofire Fuels?,Switch Between Oil and Natural Gas?,Year,Technology,Turbines or Hydrokinetic Buoys,Multiple Fuels?
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",NY,Monroe,KPR1,HY,,S,N,N,,,0.4,0.8,0.4,0.4,0.1,N, , ,OP,,6,1957, , ,N,Industrial CHP,7,,WAT,,,,,,,,,,N,,0,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5811,Empire Hydro Partners,10817.0,Port Leyden Hydroelectric Project,NY,Lewis,GEN1,HY,,S,N,N,,,0.5,0.8,0.5,0.5,0.2,N, , ,OP,,12,1985, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,,,0,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5811,Empire Hydro Partners,10817.0,Port Leyden Hydroelectric Project,NY,Lewis,GEN2,HY,,S,N,N,,,0.5,0.8,0.5,0.5,0.5,N, , ,OP,,12,1985, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,,,0,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2540.0,Allens Falls,NY,St Lawrence,1,HY,,S,N,N,24042,24042,4.0,0.8,3.5,5,3.5,N, , ,OP,,1,1927, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,N, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2543.0,Beardslee,NY,Herkimer,1,HY,,S,N,N,24051,24051,10.0,0.8,8.5,8.9,4,N, , ,OP,,1,1924, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2543.0,Beardslee,NY,Herkimer,2,HY,,S,N,N,24051,24051,10.0,0.8,8.1,7.8,4,N, , ,OP,,1,1924, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2544.0,Belfort,NY,Lewis,1,HY,,S,N,N,24048,24048,0.4,0.8,0.4,0.4,0.2,N, , ,OP,,1,1903, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2544.0,Belfort,NY,Lewis,2,HY,,S,N,N,24048,24048,0.6,0.8,0.5,0.5,0.4,N, , ,OP,,1,1915, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2544.0,Belfort,NY,Lewis,3,HY,,S,N,N,24048,24048,1.0,0.8,0.9,0.9,0.7,N, , ,OP,,1,1918, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2545.0,Bennetts Bridge,NY,Oswego,1,HY,,S,N,N,24043,24043,9.0,0.8,8.4,7,3,N, , ,OP,,1,1932, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2545.0,Bennetts Bridge,NY,Oswego,2,HY,,S,N,N,24043,24043,9.0,0.8,8.4,7.5,3,N, , ,OP,,1,1932, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2545.0,Bennetts Bridge,NY,Oswego,3,HY,,S,N,N,24043,24043,9.0,0.8,6.3,7.3,3,N, , ,OP,,1,1966, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2545.0,Bennetts Bridge,NY,Oswego,4,HY,,S,N,N,24043,24043,9.0,0.8,7.2,7.3,3,N, , ,OP,,1,1966, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2546.0,Black River,NY,Jefferson,1,HY,,S,N,N,24047,24047,2.0,0.8,1.5,2.3,1.5,N, , ,OP,,1,1920, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2546.0,Black River,NY,Jefferson,2,HY,,S,N,N,24047,24047,2.0,0.8,1.5,2.3,1.5,N, , ,OP,,1,1920, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2546.0,Black River,NY,Jefferson,3,HY,,S,N,N,24047,24047,2.0,0.8,1.5,2.3,1.5,N, , ,OP,,1,1920, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2547.0,Blake,NY,St Lawrence,1,HY,,S,N,N,24056,24056,15.0,0.8,14.2,14.5,1,N, , ,OP,,1,1957, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2548.0,Browns Falls,NY,St Lawrence,1,HY,,S,N,N,24044,24044,8.0,0.8,7.9,7.6,7,N, , ,OP,,1,1923, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2548.0,Browns Falls,NY,St Lawrence,2,HY,,S,N,N,24044,24044,8.0,0.8,7.9,7.6,7,N, , ,OP,,1,1923, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2550.0,Chasm,NY,Franklin,1,HY,,S,N,N,24042,24042,1.0,0.8,0.5,0.6,0.5,N, , ,OP,,1,1913, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2550.0,Chasm,NY,Franklin,2,HY,,S,N,N,24042,24042,1.0,0.8,0.5,0.6,0.5,N, , ,OP,,1,1913, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2550.0,Chasm,NY,Franklin,3,HY,,S,N,N,24042,24042,1.0,0.9,0.6,0.7,0.6,N, , ,OP,,1,1926, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2551.0,Colton,NY,St Lawrence,1,HY,,S,N,N,24057,24057,11.0,0.8,9.9,9.7,0.2,N, , ,OP,,1,1918, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2551.0,Colton,NY,St Lawrence,2,HY,,S,N,N,24057,24057,12.0,0.8,10.3,9.9,0.2,N, , ,OP,,1,1918, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2551.0,Colton,NY,St Lawrence,3,HY,,S,N,N,24057,24057,13.0,0.8,9.5,11.1,0.2,N, , ,OP,,1,1928, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2552.0,Deferiet,NY,Jefferson,1,HY,,S,N,N,24047,24047,4.0,0.8,3.6,3.6,2.8,N, , ,OP,,1,1925, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2552.0,Deferiet,NY,Jefferson,2,HY,,S,N,N,24047,24047,4.0,0.8,3.6,3.6,2.8,N, , ,OP,,1,1925, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2552.0,Deferiet,NY,Jefferson,3,HY,,S,N,N,24047,24047,4.0,0.8,3.6,3.6,2.8,N, , ,OP,,1,1925, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2555.0,Eagle,NY,Lewis,1,HY,,S,N,N,24048,24048,2.0,0.9,1.4,1.1,1.1,N, , ,OP,,1,1914, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2555.0,Eagle,NY,Lewis,2,HY,,S,N,N,24048,24048,1.0,0.9,1.2,1,1,N, , ,OP,,1,1915, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2555.0,Eagle,NY,Lewis,3,HY,,S,N,N,24048,24048,1.0,0.9,1.2,1,1,N, , ,OP,,1,1919, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2555.0,Eagle,NY,Lewis,4,HY,,S,N,N,24048,24048,2.0,0.8,2,1.8,1.8,N, , ,OP,,1,1925, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2556.0,Eel Weir,NY,St Lawrence,1,HY,,S,N,N,24044,24044,0.5,0.8,0.4,0.4,0.4,N, , ,OP,,1,1928, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2556.0,Eel Weir,NY,St Lawrence,2,HY,,S,N,N,24044,24044,1.0,0.8,0.8,0.8,0.8,N, , ,OP,,1,1928, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2556.0,Eel Weir,NY,St Lawrence,3,HY,,S,N,N,24044,24044,1.0,0.8,0.8,0.8,0.8,N, , ,OP,,1,1928, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2557.0,Effley,NY,Lewis,1,HY,,S,N,N,24048,24048,0.4,1,0.4,0.4,0.4,N, , ,OP,,1,1902, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2557.0,Effley,NY,Lewis,2,HY,,S,N,N,24048,24048,0.4,1,0.4,0.4,0.4,N, , ,OP,,1,1907, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2557.0,Effley,NY,Lewis,3,HY,,S,N,N,24048,24048,0.6,0.8,0.4,0.4,0.4,N, , ,OP,,1,1910, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2557.0,Effley,NY,Lewis,4,HY,,S,N,N,24048,24048,1.6,0.8,1.7,1.4,1.4,N, , ,OP,,1,1923, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2559.0,Elmer,NY,Lewis,1,HY,,S,N,N,24048,24048,1.0,0.8,1,1,0.7,N, , ,OP,,1,1916, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2559.0,Elmer,NY,Lewis,2,HY,,S,N,N,24048,24048,1.0,0.8,1,1,0.7,N, , ,OP,,1,1916, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2560.0,Ephratah,NY,Fulton,1,HY,,S,N,N,24051,24051,1.0,0.8,0.9,0.9,0.2,N, , ,OP,,1,1920, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2560.0,Ephratah,NY,Fulton,2,HY,,S,N,N,24051,24051,1.0,0.8,0.9,1,0.2,N, , ,OP,,1,1911, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2560.0,Ephratah,NY,Fulton,3,HY,,S,N,N,24051,24051,1.0,0.8,0.9,1,0.2,N, , ,OP,,1,1911, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2560.0,Ephratah,NY,Fulton,4,HY,,S,N,N,24051,24051,1.0,0.8,1,1,0.2,N, , ,OP,,1,1911, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2561.0,East Norfolk,NY,St Lawrence,1,HY,,S,N,N,24057,24057,4.0,0.8,4.1,4,0.9,N, , ,OP,,1,1928, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2562.0,Five Falls,NY,St Lawrence,1,HY,,S,N,N,24056,24056,24.0,0.8,22.4,23.5,1,N, , ,OP,,1,1955, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2563.0,Flat Rock,NY,St Lawrence,1,HY,,S,N,N,24044,24044,2.0,0.8,2.4,2.4,1.4,N, , ,OP,,1,1924, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2563.0,Flat Rock,NY,St Lawrence,2,HY,,S,N,N,24044,24044,3.0,0.8,2.8,2.8,2.5,N, , ,OP,,1,1924, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2564.0,Franklin (NY),NY,Franklin,1,HY,,S,N,N,24042,24042,1.0,0.8,0.9,0.9,0.8,N, , ,OP,,1,1911, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2564.0,Franklin (NY),NY,Franklin,2,HY,,S,N,N,24042,24042,1.0,0.8,1.1,1.1,1,N, , ,OP,,1,1926, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2566.0,Fulton Hydro,NY,Oswego,1,HY,,S,N,N,24041,24041,0.8,0.8,0.1,0.7,0.1,N, , ,OS,,1,1924, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2566.0,Fulton Hydro,NY,Oswego,2,HY,,S,N,N,24041,24041,0.5,0.8,0.1,0.3,0.1,N, , ,OS,,1,1928, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2568.0,Glenwood Hydro,NY,Orleans,1,HY,,S,N,N,24046,24046,0.5,0.8,0.5,0.4,0.3,N, , ,OP,,1,1950, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2568.0,Glenwood Hydro,NY,Orleans,2,HY,,S,N,N,24046,24046,0.5,0.8,0.5,0.4,0.3,N, , ,OP,,1,1950, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2568.0,Glenwood Hydro,NY,Orleans,3,HY,,S,N,N,24046,24046,0.5,0.8,0.5,0.4,0.3,N, , ,OP,,1,1950, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2569.0,Granby,NY,Oswego,1,HY,,S,N,N,24041,24041,5.0,0.9,5.1,5.2,2.8,N, , ,OP,,1,1983, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2569.0,Granby,NY,Oswego,2,HY,,S,N,N,24041,24041,5.0,0.9,5.1,5.2,2.8,N, , ,OP,,1,1983, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2571.0,Hannawa,NY,St Lawrence,1,HY,,S,N,N,24057,24057,4.0,0.8,3.6,3.6,0.2,N, , ,OP,,1,1914, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2571.0,Hannawa,NY,St Lawrence,2,HY,,S,N,N,24057,24057,4.0,0.8,3.9,3.9,0.2,N, , ,OP,,1,1920, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2572.0,Herrings,NY,Jefferson,1,HY,,S,N,N,24047,24047,1.8,0.8,1.5,1.5,1,N, , ,OP,,1,1924, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2572.0,Herrings,NY,Jefferson,2,HY,,S,N,N,24047,24047,1.8,0.8,1.5,1.5,1,N, , ,OP,,1,1924, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2572.0,Herrings,NY,Jefferson,3,HY,,S,N,N,24047,24047,1.8,0.8,1.5,1.5,1,N, , ,OP,,1,1924, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2573.0,Heuvelton,NY,St Lawrence,1,HY,,S,N,N,24044,24044,0.5,0.8,0.4,0.4,0.2,N, , ,OP,,1,1924, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2573.0,Heuvelton,NY,St Lawrence,2,HY,,S,N,N,24044,24044,0.5,0.8,0.4,0.4,0.2,N, , ,OP,,1,1924, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2575.0,High Falls - Croghan NY,NY,Lewis,1,HY,,S,N,N,24048,24048,2.0,0.8,1.8,1.8,1,N, , ,OP,,1,1925, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2575.0,High Falls - Croghan NY,NY,Lewis,2,HY,,S,N,N,24048,24048,2.0,0.8,1.8,1.8,1,N, , ,OP,,7,1925, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2575.0,High Falls - Croghan NY,NY,Lewis,3,HY,,S,N,N,24048,24048,2.0,0.8,1.8,1.8,1,N, , ,OP,,7,1925, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2576.0,Higley,NY,St Lawrence,1N,HY,,S,N,N,,,1.5,0.8,1.5,1.6,0.3,N, , ,OP,,9,2003, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2576.0,Higley,NY,St Lawrence,2N,HY,,S,N,N,,,1.5,0.8,1.6,1.6,0.3,N, , ,OP,,9,2003, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2576.0,Higley,NY,St Lawrence,3N,HY,,S,N,N,,,1.5,0.8,1.6,1.6,0.3,N, , ,OP,,9,2003, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2576.0,Higley,NY,St Lawrence,4N,HY,,S,N,N,,,1.5,0.8,1.6,1.6,0.3,N, , ,OP,,9,2003, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2578.0,Hydraulic Race,NY,Niagara,1,HY,,S,N,N,23848,23848,3.0,0.75,2.8,2.4,1.8,N, , ,OP,,1,1942, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2579.0,Inghams,NY,Fulton,1,HY,,S,N,N,24050,24050,3.0,0.8,2.8,2.9,1,N, , ,OP,,1,1912, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2579.0,Inghams,NY,Fulton,2,HY,,S,N,N,24050,24050,3.0,0.8,3.4,3.4,1,N, , ,OP,,1,1912, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2580.0,Johnsonville Dam,NY,Rensselaer,1,HY,,S,N,N,24059,24059,2.0,0.8,1.1,1.1,0.3,N, , ,OP,,1,1909, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2580.0,Johnsonville Dam,NY,Rensselaer,2,HY,,S,N,N,24059,24059,2.0,0.8,1.4,1.2,0.3,N, , ,OP,,1,1909, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2581.0,Kamargo,NY,Jefferson,1,HY,,S,N,N,24047,24047,2.0,0.8,1.3,1.7,1,N, , ,OP,,1,1921, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2581.0,Kamargo,NY,Jefferson,2,HY,,S,N,N,24047,24047,2.0,0.8,1.3,1.7,1,N, , ,OP,,1,1921, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
5914,Erie Boulevard Hydropower LP,2581.0,Kamargo,NY,Jefferson,3,HY,,S,N,N,24047,24047,2.0,0.8,1.3,1.7,1,N, , ,OP,,1,1921, , ,N,IPP Non-CHP,2,,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2013,,,
