Utility ID,Utility Name,Plant Code,Plant Name,Street Address,City,State,Zip,County,Latitude,Longitude,NERC Region,Balancing Authority Code,Balancing Authority Name,Name of Water Source,Primary Purpose (NAICS Code),Regulatory Status,Sector,Sector Name,Net Metering (for facilities with solar or wind generation),FERC Cogeneration Status,FERC Cogeneration Docket Number,FERC Small Power Producer Status,FERC Small Power Producer Docket Number,FERC Exempt Wholesale Generator Status,FERC Exempt Wholesale Generator Docket Number,Ash Impoundment?,Ash Impoundment Lined?,Ash Impoundment Status,Transmission or Distribution System Owner,Transmission or Distribution System Owner ID,Transmission or Distribution System Owner State,Grid Voltage (kV),Grid Voltage 2 (kV),Grid Voltage 3 (kV),Natural Gas Pipeline Name,Year,Energy Storage,Natural Gas LDC Name,Natural Gas Pipeline Name 1,Natural Gas Pipeline Name 2,Natural Gas Pipeline Name 3,Pipeline Notes,Natural Gas Storage,Liquefied Natural Gas Storage
5914,Erie Boulevard Hydropower LP,2614,Stewarts Bridge,633 Antone Mountain Road,Corinth,NY,12846,Saratoga,43.2978,-73.8853,NPCC,NYIS,New York Independent System Operator,Sacandaga,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,,,National Grid,56404,NY,115, , ,,2013,,,,,,,,
5914,Erie Boulevard Hydropower LP,2616,Sugar Island,480 County Road,Potsdam,NY,13676,St Lawrence,44.642181,-74.976473,NPCC,NYIS,New York Independent System Operator,Raquette,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,,,National Grid,56404,NY,115, , ,,2013,,,,,,,,
5914,Erie Boulevard Hydropower LP,2617,Taylorville,10260 Taylorville Road,Croghan,NY,13327,Lewis,43.927002,-75.321877,NPCC,NYIS,New York Independent System Operator,Beaver,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,,,National Grid,56404,NY,23, , ,,2013,,,,,,,,
5914,Erie Boulevard Hydropower LP,2619,Trenton Falls,8526 Trenton Falls Road,Barneveld,NY,13304,Oneida,43.2758,-75.1567,NPCC,NYIS,New York Independent System Operator,West Canada Creek,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,,,National Grid,56404,NY,46, , ,,2013,,,,,,,,
5914,Erie Boulevard Hydropower LP,2621,Varick,411 West 1st Street,Oswego,NY,13126,Oswego,43.4486,-76.5056,NPCC,NYIS,New York Independent System Operator,Oswego,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,,,National Grid,56404,NY,34.5, , ,,2013,,,,,,,,
5914,Erie Boulevard Hydropower LP,2623,Waterport,1810 Park Avenue,Waterport,NY,14571,Orleans,43.3272,-78.2394,NPCC,NYIS,New York Independent System Operator,Oak Orchard Creek,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,,,National Grid,56404,NY,34.5, , ,,2013,,,,,,,,
5914,Erie Boulevard Hydropower LP,2624,Yaleville,121 Yaleville Road,Norfolk,NY,13667,St Lawrence,44.7661,-74.9997,NPCC,NYIS,New York Independent System Operator,Raquette,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,,,National Grid,56404,NY,23, , ,,2013,,,,,,,,
5914,Erie Boulevard Hydropower LP,6527,E J West,"00 Conklingville Roud, CR 10",Lake Luzerne,NY,12846,Saratoga,43.318906,-73.920785,NPCC,NYIS,New York Independent System Operator,Sacandaga,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,,,National Grid,56404,NY,115, , ,,2013,,,,,,,,
5914,Erie Boulevard Hydropower LP,7583,Talcville,227 Talcville Road,Edwards,NY,13635,St Lawrence,44.3083,-75.3083,NPCC,NYIS,New York Independent System Operator,Oswegatchie,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,,,National Grid,56404,NY,23, , ,,2013,,,,,,,,
5914,Erie Boulevard Hydropower LP,10530,Feeder Dam Hydro Plant,144 Feeder Dam Rd.,S. Glen Falls,NY,12803,Saratoga,43.289874,-73.665834,NPCC,NYIS,New York Independent System Operator,Hudson,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,N,,National Grid,56404,NY,34.5, , ,,2013,,,,,,,,
5914,Erie Boulevard Hydropower LP,10531,Beebee Island Hydro Plant,234 Mill Street,Watertown,NY,13601,Jefferson,43.9767,-75.9072,NPCC,NYIS,New York Independent System Operator,Black,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,,,National Grid,56404,NY,4.8, , ,,2013,,,,,,,,
5914,Erie Boulevard Hydropower LP,50268,Hewittville Hydroelectric,59 Hewittville Road,Norwood,NY,13668,ST Lawrence,44.705167,-75.007933,NPCC,NYIS,New York Independent System Operator,Raquette River,22,NR,2,IPP Non-CHP,,N,,Y,83-379-000,Y,99-156-000,N,,,National Grid,56404,NY,115, , ,,2013,,,,,,,,
5914,Erie Boulevard Hydropower LP,50269,Unionville Hydro Project 2499 NY,547B Sissonville Road,Norwood,NY,13668,St Lawrence,44.714518,-74.996581,NPCC,NYIS,New York Independent System Operator,Hydroelectric - Raquette River,22,NR,2,IPP Non-CHP,,N,,Y,83-378-000,Y,99-156-000,N,,,National Grid,56404,NY,115, , ,,2013,,,,,,,,
5914,Erie Boulevard Hydropower LP,51033,West Delaware Tunnel Plant,1324 Rt.55A,Grahamsville,NY,12740,Sullivan,41.859601,-74.510259,NPCC,NYIS,New York Independent System Operator,NYC W. Delaware Tunnel Outlet,22,NR,2,IPP Non-CHP,,N,,Y,86-957-001,Y,99-156-000,N,,,Central Hudson Gas & Elec Corp,3249,NY,69, , ,,2013,,,,,,,,
5914,Erie Boulevard Hydropower LP,56936,Brookfield Power Glen Falls Hydro,1 Glen Street,Glen Falls,NY,12801,Warren,43.308505,-73.636584,NPCC,NYIS,New York Independent System Operator,Hudson River,322122,NR,6,Industrial Non-CHP,,N,,Y,88-35-1000,N,,,,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2013,,,,,,,,
5914,Erie Boulevard Hydropower LP,58678,Oswegatchie,109 Guiles Road,Edwards,NY,13635,St Lawrence,44.27,-75.199167,NPCC,NYIS,New York Independent System Operator,Oswegatchie River,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,,,National Grid,56404,NY,34.5, , ,,2013,,,,,,,,
5914,Erie Boulevard Hydropower LP,58679,Upper Newton Falls,873 County Route 60,Newton Falls,NY,13666,St Lawrence,44.214444,-74.991389,NPCC,NYIS,New York Independent System Operator,Oswegatchie River,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,,,National Grid,56404,NY,34.5, , ,,2013,,,,,,,,
5943,Entergy Nuc Fitzpatrick LLC,6110,James A Fitzpatrick,Lake Road,Lycoming,NY,13093,Oswego,43.52139,-76.408394,NPCC,NYIS,New York Independent System Operator,Lake Ontario,22,NR,2,IPP Non-CHP,,N,,N,,Y,00-2738-001,N,,,New York Power Authority,15296,NY,345, , ,,2013,,,,,,,,
6027,Entergy Nuclear Indian Point 2,2497,Indian Point 2,Broadway & Bleakley Ave,Buchanan,NY,10511,Westchester,41.270556,-73.9527,NPCC,NYIS,New York Independent System Operator,Hudson River,22,NR,2,IPP Non-CHP,,N,,N,,Y,01-1721-000,N,,,Consolidated Edison Co-NY Inc,4226,NY,345, , ,,2013,,,,,,,,
6028,Entergy Nuclear Indian Point 3,8907,Indian Point 3,Broadway Bleakley Avenue,Buchanan,NY,10511,West Chester,41.2706,-73.9526,NPCC,NYIS,New York Independent System Operator,Hudson River,22,NR,2,IPP Non-CHP,,N,,N,,Y,00-2740-001,N,,,Consolidated Edison Co-NY Inc,4226,NY,345, , ,,2013,,,,,,,,
6495,Fort Miller Associates,50514,Fort Miller Hydroelectric Facility,Harris Road,Northumberland,NY,12871,Saratoga,43.160868,-73.584076,NPCC,NYIS,New York Independent System Operator,Hudson River,22,NR,2,IPP Non-CHP,,N,,Y,4226-001; 4226-002,N,,,,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2013,,,,,,,,
6554,FortisUS Energy Corp,10196,Moose River,7659 Lyonsdale Road,Lyons Falls,NY,13368,Lewis,43.610664,-75.341325,NPCC,NYIS,New York Independent System Operator,The Moose River,22,NR,2,IPP Non-CHP,,N,,Y,"86-515-000, 001, 002, 003 ",N,,,,,National Grid,56404,NY,115, , ,,2013,,,,,,,,
6554,FortisUS Energy Corp,10197,Philadlephia,24 Garden Road,Village of Philadelph,NY,13673,Jefferson,44.158611,-75.708778,NPCC,NYIS,New York Independent System Operator,Indian River,22,NR,2,IPP Non-CHP,,N,,Y,"85-673-000, 001, 002, 003",N,,,,,National Grid,56404,NY,22.9, , ,,2013,,,,,,,,
6554,FortisUS Energy Corp,10237,Diana Hydroelectric,Mill Street,Harrisville,NY,13648,Lewis,44.151944,-75.321725,NPCC,NYIS,New York Independent System Operator,West Branch Oswegatchie River,22,NR,2,IPP Non-CHP,,N,,Y,"82-115-000, 001, 002, 003 ",N,,,,,National Grid,56404,NY,13.2, , ,,2013,,,,,,,,
6554,FortisUS Energy Corp,10238,Dolgeville Hydro,1 Van Buren Extension,Dolgeville,NY,13329,HERKIMER,43.090635,-74.766961,NPCC,NYIS,New York Independent System Operator,East Canada Creek,22,NR,2,IPP Non-CHP,,N,,Y,"82-114-000, 001, 003, 004",N,,,,,National Grid,56404,NY,46, , ,,2013,,,,,,,,
6652,Fourth Branch Assoc-Long Fall,54548,Longfalls Facility,Lathrop Street,West Carthage,NY,13619,Jefferson,43.980806,-75.624677,NPCC,NYIS,New York Independent System Operator,Black River,22,NR,2,IPP Non-CHP,,N,,Y,90-108-000,N,,N,N,,National Grid,56404,NY,23, , ,,2013,,,,,,,,
6775,Village of Freeport - (NY),2678,Plant No 1 Freeport,220 West Sunrise Highway,Freeport,NY,11520,Nassau,40.6561,-73.5922,NPCC,NYIS,New York Independent System Operator,,22,RE,1,Electric Utility,,N,,N,,N,,N,,,Village of Freeport,6775,NY,13.8, , ,,2013,,,,,,,,
6775,Village of Freeport - (NY),2679,Plant No 2 Freeport,289 Buffalo Ave,Freeport,NY,11520,Nassau,40.6447,-73.5683,NPCC,NYIS,New York Independent System Operator,,22,RE,1,Electric Utility,,N,,N,,N,,N,,,Village of Freeport,6775,NY,69, , ,TRANSCO - IROQUOIS-TETCO,2013,,,,,,,,
6838,CCI Rensselaer LLC,54034,Rensselaer Cogen,39 Riverside Avenue,Rensselaer,NY,12144,RENSSELAER,42.625325,-73.749955,NPCC,NYIS,New York Independent System Operator,Rensselaer Municipal Water,22,NR,2,IPP Non-CHP,,N,,N,,Y,05-22-000,N,,,Niagara Mohawk Power Corp.,13573,NY,115, , ,Niagara Mohawk Power Corp (Natinal Grid),2013,,,,,,,,
7092,General Mills Inc,54564,General Mills Inc,54 South Michigan Ave.,Buffalo,NY,14203,ERIE,42.870968,-78.875549,NPCC,NYIS,New York Independent System Operator,Municipality,311,NR,7,Industrial CHP,,Y,88-179-000,N,,N,,N,,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,Empire Pipeline,2013,,,,,,,,
7308,Hawkeye Energy Greenport LLC,55969,Hawkeye Energy Greenport LLC,1885 Moores Lane,Greenport,NY,11944,SUFFOLK,41.10603,-72.376155,NPCC,NYIS,New York Independent System Operator,Municipality,22,NR,2,IPP Non-CHP,,N,,N,,Y,03-24-000,N,,,Long Island Power Authority,11171,NY,69, , ,,2013,,,,,,,,
7601,Green Mountain Power Corp,6456,Carver Falls,1491 Carvers Falls Lane,Hampton,NY,12887,Washington,43.6262,-73.3073,NPCC,ISNE,ISO New England Inc.,Poultney River,22,RE,1,Electric Utility,,N,,N,,N,,,,,Central Vermont Pub Serv Corp,3292,VT,46, , ,,2013,,,,,,,,
7630,Village of Greenport - (NY),2681,Greenport,400 Moores Lane,Greenport,NY,11944,Suffolk,41.101111,-72.371944,NPCC,NYIS,New York Independent System Operator,Municipality,22,RE,1,Electric Utility,,N,,N,,N,,N,,,Village of Greenport,7630,NY,4.16, , ,,2013,,,,,,,,
8688,Hofstra University,51035,Hofstra University,1000 Fulton Ave.,Hempstead,NY,11549,Nassau,40.7139,-73.6003,NPCC,NYIS,New York Independent System Operator,Municipality,611,NR,5,Commercial CHP,,Y,99-93-000,N,,N,,N,,,Long Island Power Authority,11171,NY,13.2, , ,National Grid ,2013,,,,,,,,
8736,Hollingworth & Vose Co,10853,Center Falls,County Route 29,Greenwich,NY,12834,Washington,43.096677,-73.460172,NPCC,NYIS,New York Independent System Operator,Batten Kill,322,NR,6,Industrial Non-CHP,,N,,Y,85-301-000,N,,,,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2013,,,,,,,,
8758,Honeywell Farm Inc,10125,Honeywell Farms,155-25 Styler Road,Jamaica,NY,11433,QUEENS,40.6986,-73.8028,NPCC,NYIS,New York Independent System Operator,Municipality,311,NR,7,Industrial CHP,,N,,N,,N,,,,,Consolidated Edison Co-NY Inc,4226,NY,0.21, , ,National Grid,2013,,,,,,,,
9097,Huntington Resource Recovery,50656,Huntington Resource Recovery Facility,99 Town Line Road,East Northport,NY,11731,SUFFOLK,40.8814,-73.2906,NPCC,NYIS,New York Independent System Operator,Suffolk County Water Authority,22,NR,2,IPP Non-CHP,,N,,Y,88-274-000,N,,N,,,Long Island Power Authority,11171,NY,69, , ,,2013,,,,,,,,
9243,Indeck-Yerkes Ltd Partnership,50451,Indeck Yerkes Energy Center,1 Sheridan Drive,Tonawanda,NY,14150,Erie,42.9671,-78.9182,NPCC,NYIS,New York Independent System Operator,Municipality,22,NR,3,IPP CHP,,Y,87-39-003,N,,Y,99-190-000,N,,,Niagara Mohawk Power Corp.,13573,NY,115, , ,National Grid Gas Distribution System,2013,,,,,,,,
9244,Indeck-Oswego Ltd Partnership,50450,Indeck Oswego Energy Center,105 Mitchell St.,Oswego,NY,13126,Oswego,43.471745,-76.493474,NPCC,NYIS,New York Independent System Operator,Municipality,22,NR,3,IPP CHP,,N,,N,,Y,99-192-000,,,,Niagara Mohawk Power Corp.,13573,NY,115, , ,National Grid Gas Distribution System,2013,,,,,,,,
9245,Indeck-Energy Serv Silver Spg,50449,Indeck Silver Springs Energy Center,1 Indeck Drive,Silver Springs,NY,14550,Wyoming,42.6544,-78.0772,NPCC,NYIS,New York Independent System Operator,Wells,22,NR,3,IPP CHP,,Y,88-4-000,N,,Y,06-40-000,N,,,New York State Elec & Gas Corp,13511,NY,115, , ,Dominion Transmission Inc.,2013,,,,,,,,
9261,Indeck-Olean Ltd Partnership,54076,Indeck Olean Energy Center,140 Moore Ave.,Olean,NY,14760,Cattaraugus,42.085944,-78.45425,NPCC,NYIS,New York Independent System Operator,Wells,22,NR,3,IPP CHP,,N,,N,,Y,99-44-000,N,,,Niagara Mohawk Power Corp.,13573,NY,115, , ,National Fuel EE-16 Line,2013,,,,,,,,
9263,Indeck-Corinth Ltd Partnership,50458,Indeck Corinth Energy Center,24 White Street,Corinth,NY,12822,Saratoga,43.25,-73.8125,NPCC,NYIS,New York Independent System Operator,Hudson River,22,NR,3,IPP CHP,,Y,87-422-000,N,,N,,N,,,Niagara Mohawk Power Corp.,13573,NY,115, , ,NMPC PL-E-33,2013,,,,,,,,
9350,IPC-Ticonderoga,54099,Ticonderoga Mill,568 Shore Airport Rd.,Ticonderoga,NY,12883,Essex,43.891437,-73.396998,NPCC,NYIS,New York Independent System Operator,Lake Champlain,322122,NR,7,Industrial CHP,,Y,91-97-000,N,,N,,,,,National Grid,56404,NY,115, , ,,2013,,,,,,,,
9357,Hampshire Paper Co Inc,10116,Hampshire Paper,1827 Country Rt 22,Gouverneur,NY,13642,St Lawrence,44.296544,-75.36645,NPCC,NYIS,New York Independent System Operator,Oswegatchie River,22,NR,2,IPP Non-CHP,,N,,Y,00-160-591,N,,,,,National Grid,56404,NY,23, , ,,2013,,,,,,,,
9645,Jamestown Board of Public Util,2682,S A Carlson,136 Steele Street,Jamestown,NY,14702,Chautauqua,42.0933,-79.2478,NPCC,NYIS,New York Independent System Operator,Chadakoin River,22,RE,1,Electric Utility,,N,,N,,N,,N,,,Jamestown Board of Public Util,9645,NY,15,35, ,Norse energy,2013,,,,,,,,
10023,TC Ravenswood LLC,2500,Ravenswood,38-54 Vernon Blvd,Long Island,NY,11101,Queens,40.759167,-73.946111,NPCC,NYIS,New York Independent System Operator,East River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-166-000,,,,Consolidated Edison Co-NY Inc,4226,NY,348, , ,Con Edison,2013,,,,,,,,
10349,KIAC Partners,54114,Kennedy International Airport Cogen,"JFK Airport, Building 49",Jamaica,NY,11430,Queens,40.6417,-73.7778,NPCC,NYIS,New York Independent System Operator,Municipality,22,NR,3,IPP CHP,,Y,91-54-002,N,,N,,,,,Consolidated Edison Co-NY Inc,4226,NY,138, , ,NATIONAL GRID DISTRIBUTION SYSTEM,2013,,,,,,,,
10575,Lachute Hydro Co Inc,10752,Lachute Hydro Lower,Elk Drive,Ticonderoga,NY,12883,Essex,43.849029,-73.420701,NPCC,NYIS,New York Independent System Operator,Lachute River,22,NR,2,IPP Non-CHP,,N,,Y,88-172-000,N,,,,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2013,,,,,,,,
10575,Lachute Hydro Co Inc,10753,Lachute Hydro Upper,141 Montcalm,Ticonderoga,NY,12883,Essex,43.843869,-73.431207,NPCC,NYIS,New York Independent System Operator,Lachute River,22,NR,2,IPP Non-CHP,,N,,Y,88-171-000,N,,,,,Niagara Mohawk Power Corp, ,,115, , ,,2013,,,,,,,,
10714,Little Falls Hydroelec Assoc,51034,Little Falls Hydro,499 S Ann Street,Little Falls,NY,13365,Herkimer,43.040335,-74.850621,NPCC,NYIS,New York Independent System Operator,"Mohawk River, Ny Barge Canal",22,NR,2,IPP Non-CHP,,N,,Y,83-18-002,N,,N,,,National Grid,56404,NY,46, , ,,2013,,,,,,,,
10849,Wyeth-Averst Lederle,10521,Lederle Laboratories,401 North Middletown Road,Pearl River,NY,10965,Rockland,41.0772,-74.0181,NPCC,NYIS,New York Independent System Operator,Wells,325,NR,7,Industrial CHP,,Y,88-459-000,N,,N,,N,,,Orange & Rockland Utils Inc,14154,NY,34.5, , ,Tennessee Via O&R Utillities,2013,,,,,,,,
11127,Lockport Energy Associates LP,54041,Lockport Energy Associates LP,5087 Junction Road,Lockport,NY,14094,Niagara,43.161947,-78.744971,NPCC,NYIS,New York Independent System Operator,Municipality,22,NR,3,IPP CHP,,N,,N,,N,,N,,,New York State Elec & Gas Corp,13511,NY,115, , ,Tennessee  Gas Pipeline Zone 5 niagara spur,2013,,,,,,,,
11270,Lower Saranac Hydro Partner LP,10214,Lower Saranac Hydroelectric Facility,1130 Military Turnpike,Plattsburgh,NY,12901,Clinton,44.6694,-73.5075,NPCC,NYIS,New York Independent System Operator,Saranac River,22,NR,2,IPP Non-CHP,,N,,Y,86-559-000,N,,,,,New York State Elec & Gas Corp,13511,NY,46, , ,,2013,,,,,,,,
11329,Lutheran Medical Center,54769,Lutheran Medical Center,150 55th Street,New York City,NY,11220,Kings,40.6467,-74.0211,NPCC,NYIS,New York Independent System Operator,,622,NR,5,Commercial CHP,,Y,93-145-000,N,,N,,,,,Consolidated Edison Co-NY Inc,4226,NY,0.48, , ,National Grid,2013,,,,,,,,
12758,Model City Energy LLC,55757,Model City Energy Facility,1447 Pletcher Road,Youngstown,NY,14174,Niagara,43.2094,-78.9836,NPCC,NYIS,New York Independent System Operator,town water,22,NR,2,IPP Non-CHP,,N,,Y,01-122-000,N,,N,,,National Grid,56404,NY,34.5, , ,,2013,,,,,,,,
12792,NRG New York LLC,2625,Bowline Point,140 Samsondale Ave.,West Haverstraw,NY,10993,Rockland,41.2044,-73.9689,NPCC,NYIS,New York Independent System Operator,Hudson River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-178-000,N,,,Orange & Rockland Utils Inc,14154,NY,345, , ,Millennium and Orange & Rockland,2013,,,,,,,,
12792,NRG New York LLC,2629,Lovett,37 Elm Street,Tomkins Cove,NY,10986,Rockland,41.257778,-73.979722,NPCC,NYIS,New York Independent System Operator,Hudson River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-180-000,N,,,Orange & Rockland Utils Inc,14154,NY,138, , ,,2013,,,,,,,,
12834,Dutchess County RRA,10305,Dutchess Cnty Resource Recovery Facility,98 Sand Dock Road,Poughkeepsie,NY,12601,DUTCHESS,41.647,-73.943,NPCC,NYIS,New York Independent System Operator,Poughkeepsie Water Supply,562213,NR,5,Commercial CHP,,Y,83-390-000,Y,83-390-000,N,,N,,,Central Hudson Gas & Elec Corp,3249,NY,13.8, , ,,2013,,,,,,,,
13168,NRG Huntley Operations Inc,2549,C R Huntley Generating Station,3500 River Road,Tonawanda,NY,14150,Erie,42.97,-78.93,NPCC,NYIS,New York Independent System Operator,Niagara River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-163-000,Y,N,OP,National Grid,56404,NY,230, , ,,2013,,,,,,,,
13192,NRG Arthur Kill Operations Inc,2490,Arthur Kill Generating Station,4401 Victory Blvd,Staten Island,NY,10314,Richmond,40.591564,-74.200035,NPCC,NYIS,New York Independent System Operator,Arthur Kill,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-165-000,N,,,Consolidated Edison Co-NY Inc,4226,NY,138, , ,national Grid,2013,,,,,,,,
13484,New York Methodist Hospital,52091,New York Methodist Hospital,506 6th Street,Brooklyn,NY,11215,Kings,40.6681,-73.9822,NPCC,NYIS,New York Independent System Operator,Municipality,22,NR,3,IPP CHP,,N,,N,,N,,,,,Consolidated Edison Co-NY Inc,4226,NY,480, , ,Consolidated Edison Co-NY Inc,2013,,,,,,,,
13487,New York Zoological Society,50427,Bronx Zoo,2300 Southern Blvd,New York,NY,10460,Bronx,40.844114,-73.876888,NPCC,NYIS,New York Independent System Operator,,712,NR,5,Commercial CHP,,N,,N,,N,,N,,,Consolidated Edison Co-NY Inc,4226,NY,4.16, , ,Consolidated Edison,2013,,,,,,,,
13491,New York University,54808,New York University Central Plant,251 Mercer Street,New York,NY,10012,New York,40.7899,-73.9233,NPCC,NYIS,New York Independent System Operator,Municipality,611,NR,5,Commercial CHP,,Y,93-143-000,N,,N,,N,,,Consolidated Edison Co-NY Inc,4226,NY,13.2, , ,Consolidated Edison Co-NY Inc,2013,,,,,,,,
13511,New York State Elec & Gas Corp,625,Upper Mechanicville,288 North Main St,Town of Stillwater,NY,12170,Saratoga,42.9126,-73.6805,NPCC,NYIS,New York Independent System Operator,Hudson River,22,RE,1,Electric Utility,,N,,N,,N,,,,,New York State Elec & Gas Corp,13511,NY,34, , ,,2013,,,,,,,,
13511,New York State Elec & Gas Corp,2522,Cadyville,59 Goddeau Rd,Town ofSchuyler Falls,NY,12962,CLINTON,44.695,-73.6219,NPCC,NYIS,New York Independent System Operator,Saranac River,22,RE,1,Electric Utility,,N,,N,,N,,,,,New York State Elec & Gas Corp,13511,NY,11, , ,,2013,,,,,,,,
13511,New York State Elec & Gas Corp,2528,Harris Lake,5930 Rt 28 N,Town of Newcomb,NY,12847,Essex,43.9719,-74.1861,NPCC,NYIS,New York Independent System Operator,,22,RE,1,Electric Utility,,N,,N,,N,,,,,New York State Elec & Gas Corp,13511,NY,2.4, , ,,2013,,,,,,,,
13511,New York State Elec & Gas Corp,2530,High Falls - Saranac NY,202 Soper Rd,Town of Saranac,NY,12981,Clinton,44.6389,-73.7492,NPCC,NYIS,New York Independent System Operator,Saranac River,22,RE,1,Electric Utility,,N,,N,,N,,,,,New York State Elec & Gas Corp,13511,NY,6.9, , ,,2013,,,,,,,,
13511,New York State Elec & Gas Corp,2532,Kent Falls,376 Kent Falls Rd,Town of SchuylerFalls,NY,12962,CLINTON,44.7053,-73.5967,NPCC,NYIS,New York Independent System Operator,Saranac River,22,RE,1,Electric Utility,,N,,N,,N,,,,,New York State Elec & Gas Corp,13511,NY,6.6, , ,,2013,,,,,,,,
13511,New York State Elec & Gas Corp,2533,Keuka,East Lake Rd,Town of Wayne,NY,14893,Steuben,42.494167,-77.119444,NPCC,NYIS,New York Independent System Operator,Waneta -Lamoka Lakes,22,RE,1,Electric Utility,,N,,N,,N,,,,,New York State Elec & Gas Corp,13511,NY, , , ,,2013,,,,,,,,
13511,New York State Elec & Gas Corp,6486,Mill C,609 Kents Falls Rd,Town of Plattsburgh,NY,12901,CLINTON,44.6967,-73.6122,NPCC,NYIS,New York Independent System Operator,Saranac River,22,RE,1,Electric Utility,,N,,N,,N,,,,,New York State Elec & Gas Corp,13511,NY,6.72, , ,,2013,,,,,,,,
13511,New York State Elec & Gas Corp,6526,Rainbow Falls Auscble,47 Mace Chasm Rd,Town of Auscble,NY,12911,Clinton,44.5236,-73.4617,NPCC,NYIS,New York Independent System Operator,Ausable River,22,RE,1,Electric Utility,,N,,N,,N,,,,,New York State Elec & Gas Corp,13511,NY,2.3, , ,,2013,,,,,,,,
13511,New York State Elec & Gas Corp,8009,Auburn State Street,State Street,Auburn,NY,13021,Cayuga,42.9278,-76.5921,NPCC,NYIS,New York Independent System Operator,,22,RE,1,Electric Utility,,N,,N,,N,,,,,New York State Elec & Gas Corp,13511,NY,12, , ,NYSEG Gas Distribution System,2013,,,,,,,,
13532,Newport Hydro Associates,50354,Newport Hydro,Bridge St.,Newport,NY,13416,Herkimer,43.1853,-75.0169,NPCC,NYIS,New York Independent System Operator,West Canada Creek,22,NR,2,IPP Non-CHP,,N,,Y,87-643-000,N,,,,,Niagara Mohawk Power Corp.,13573,NY,46, , ,,2013,,,,,,,,
13579,Dunkirk Power LLC,2554,Dunkirk Generating Plant,106 Point Drive North,Dunkirk,NY,14048,Chautauqua,42.491467,-79.346631,NPCC,NYIS,New York Independent System Operator,Lake Erie,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-162-000,Y,N,OP,National Grid,56404,NY,230,115, ,,2013,,,,,,,,
13582,NRG Astoria Gas Turbine Operations Inc,55243,Astoria Gas Turbines,31-01 20th Avenue,Astoria,NY,11105,Queens,40.787,-73.9048,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-167-000,N,,,Consolidated Edison Co-NY Inc,4226,NY,138, , ,ConEd,2013,,,,,,,,
