Utility ID,Utility Name,Plant Code,Plant Name,State,Boiler ID,Boiler Status,Type of Boiler,New Source Review,New Source Review Permit,New Source Review Month,New Source Review Year,Regulation Sulfur,Standard Sulfur Rate,Standard Sulfur Percent Scrubbed,Unit Sulfur,Period Sulfur,Compliance Year Sulfur,Sulfur Dioxide Control Existing Strategy 1,Sulfur Dioxide Control Existing Strategy 2,Sulfur Dioxide Control Existing Strategy 3,Sulfur Dioxide Control Proposed Strategy 1,Sulfur Dioxide Control Proposed Strategy 2,Sulfur Dioxide Control Proposed Strategy 3,Regulation Nitrogen,Standard Nitrogen Rate,Unit Nitrogen,Period Nitrogen,Compliance Year Nitrogen,Nitrogen Oxide Control Existing Strategy 1,Nitrogen Oxide Control Existing Strategy 2,Nitrogen Oxide Control Existing Strategy 3,Nitrogen Oxide Control Proposed Strategy 1,Nitrogen Oxide Control Proposed Strategy 2,Nitrogen Oxide Control Proposed Strategy 3,Regulation Particulate,Standard Particulate Rate,Unit Particulate,Period Particulate,Compliance Year Particulate,Regulation Mercury,Compliance Year Mercury,Mercury Control Existing Strategy 1,Mercury Control Existing Strategy 2,Mercury Control Existing Strategy 3,Mercury Control Proposed Strategy 1,Mercury Control Proposed Strategy 2,Mercury Control Proposed Strategy 3,Steam Plant Type
19436,Union Electric Co - (MO),2104.0,Meramec,MO,2,OP,N,N,, , ,ST,2.3, ,DP,TH,1979,SS,,,NC,,,FD,0.45,NP,YR,1996,LN,OV,,MS,,,ST,0.12,PB,NS,1982,FD,2016,OT,,,OT,,,1.0
19436,Union Electric Co - (MO),2104.0,Meramec,MO,3,OP,N,N,, , ,ST,2.3, ,DP,TH,1979,SS,,,NC,,,FD,0.5,NP,YR,1996,LN,OV,,MS,,,ST,0.12,PB,NS,1982,FD,2016,ACI,,,ACI,,,1.0
19436,Union Electric Co - (MO),2104.0,Meramec,MO,4,OP,N,N,, , ,ST,2.3, ,DP,TH,1979,SS,,,NC,,,FD,0.5,NP,YR,1996,LN,OV,,MS,,,ST,0.12,PB,NS,1982,FD,2016,ACI,,,ACI,,,1.0
19436,Union Electric Co - (MO),2107.0,Sioux,MO,1,OP,N,N,, , ,ST,4.8, ,DP,DA,1979,SS,,,NC,,,FD,0.86,NP,YR,2000,OV,SN,OT,MS,,,FD,0.03,PB,NS,2015,FD,2015,SP,OT,,SP,OT,,1.0
19436,Union Electric Co - (MO),2107.0,Sioux,MO,2,OP,N,N,, , ,ST,0.48, ,DP,DA,1979,SS,,,NC,,,FD,0.86,NP,YR,2000,OV,SN,OT,MS,,,FD,0.3,PB,NS,2015,FD,2015,SP,OT,,SP,OT,,1.0
4045,City of Columbia - (MO),2123.0,Columbia (MO),MO,6,OP,,,, , ,, , ,,, ,,,,,,,ST,0.8,NP,YR,2015,MS,,,BO,,,, ,,, ,FD,2017,OT,,,OT,,,2.0
4045,City of Columbia - (MO),2123.0,Columbia (MO),MO,7,OP,,,, , ,, , ,,, ,,,,,,,ST,0.8,NP,YR,2015,MS,,,BO,,,, ,,, ,FD,2017,OT,,,OT,,,2.0
4045,City of Columbia - (MO),2123.0,Columbia (MO),MO,8,SB,,,, , ,ST, , ,,, ,,,,,,,ST,0.8,NP,YR,2015,MS,,,LN,FR,,, ,,, ,FD,2017,OT,,,OT,,,2.0
9231,City of Independence - (MO),2132.0,Blue Valley,MO,1,OP,N,N,, , ,ST,6.3, ,SU,TH,1979,OT,,,CF,,,, ,,, ,,,,,,,ST,0.18,PB,EH,1979,, ,,,,,,,1.0
9231,City of Independence - (MO),2132.0,Blue Valley,MO,2,OP,N,N,, , ,ST,6.3, ,SB,TH,1979,OT,,,SS,,,, ,,, ,,,,,,,ST,0.18,PB,EH,1979,, ,,,,,,,1.0
9231,City of Independence - (MO),2132.0,Blue Valley,MO,3,OP,N,N,, , ,ST,6.3, ,SB,TH,1979,OT,,,NC,,,ST,0.4,NP,YR,2009,LN,OV,,NC,,,ST,0.18,PB,EH,1979,, ,,,,,,,1.0
11732,City of Marshall - (MO),2144.0,Marshall (MO),MO,3,OS,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
11732,City of Marshall - (MO),2144.0,Marshall (MO),MO,4,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,ND,,,ND,,,, ,,, ,, ,ND,,,,,,2.0
11732,City of Marshall - (MO),2144.0,Marshall (MO),MO,5,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,ND,,,ND,,,, ,,, ,, ,ND,,,ND,,,2.0
17177,City of Sikeston - (MO),2158.0,Coleman,MO,6768,RE,D,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,4.0
17833,City Utilities of Springfield - (MO),2161.0,James River Power Station,MO,1,OP,N,N,, , ,ST,1.5,0,DP,DA,2001,SS,,,NC,,,, ,,, ,,,,,,,ST,0.23,PB,DT,1980,,2016,,,,OT,,,1.0
17833,City Utilities of Springfield - (MO),2161.0,James River Power Station,MO,2,OP,N,N,, , ,ST,1.5,0,DP,DA,2001,SS,,,NC,,,, ,,, ,,,,,,,ST,0.23,PB,DT,1981,,2016,,,,OT,,,1.0
17833,City Utilities of Springfield - (MO),2161.0,James River Power Station,MO,3,OP,N,N,, , ,ST,1.5,0,DP,DA,2001,ND,,,ND,,,FD,0.5,NP,YR,1995,LN,OV,SN,NC,,,ST,0.23,PB,DT,1979,,2016,,,,OT,,,1.0
17833,City Utilities of Springfield - (MO),2161.0,James River Power Station,MO,4,OP,N,N,, , ,ST,1.5,0,DP,DA,2001,SS,WA,NC,ND,,,FD,0.5,NP,YR,1995,LN,OV,SN,NC,,,ST,0.23,PB,DT,1976,,2016,ACI,,,OT,,,1.0
17833,City Utilities of Springfield - (MO),2161.0,James River Power Station,MO,5,OP,N,N,, , ,ST,2,0,DP,DA,2001,SS,SU,,NC,,,FD,0.5,NP,YR,1995,LN,OV,SN,NC,,,ST,0.23,PB,DT,1976,,2016,ACI,,,OT,,,1.0
924,"Associated Electric Coop, Inc",2167.0,New Madrid,MO,1,OP,N,Y,122010-012,12,2010,ST,10,0,DP,TH,1972,SS,,,NC,,,, ,,, ,LN,OV,SR,NC,,,ST,0.18,PB,TH,1972,FD,2016,EK,OT,,ACI,OT,,1.0
924,"Associated Electric Coop, Inc",2167.0,New Madrid,MO,2,OP,N,Y,122010-012,12,2010,ST,10,0,DP,TH,1977,SS,,,NC,,,, ,,, ,LN,OV,SR,NC,,,ST,0.18,PB,TH,1977,FD,2016,EK,OT,,ACI,OT,,1.0
924,"Associated Electric Coop, Inc",2168.0,Thomas Hill,MO,MB1,OP,N,Y,122010-011,12,2010,ST,8,0,DP,TH,1971,SS,,,NC,,,, ,,, ,LN,OV,SR,NC,,,ST,0.18,PB,TH,1971,FD,2016,EK,OT,,ACI,OT,,1.0
924,"Associated Electric Coop, Inc",2168.0,Thomas Hill,MO,MB2,OP,N,Y,122010-011,12,2010,ST,8,0,DP,TH,1971,SS,,,NC,,,, ,,, ,LN,OV,SR,NC,,,ST,0.18,PB,TH,1971,FD,2016,EK,OT,,ACI,OT,,1.0
924,"Associated Electric Coop, Inc",2168.0,Thomas Hill,MO,MB3,OP,D,Y,0278-001,2,1978,FD,1.2,0,DP,TH,1982,SS,,,NC,,,FD,0.7,NP,TH,1982,MS,LN,SR,OV,,,FD,0.1,PB,TH,1982,FD,2016,EK,OT,,ACI,OT,,1.0
3242,Central Electric Power Coop - (MO),2169.0,Chamois,MO,1,RE,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
3242,Central Electric Power Coop - (MO),2169.0,Chamois,MO,2,RE,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
9231,City of Independence - (MO),2171.0,Missouri City,MO,1,OP,N,,, , ,ST, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,FD,2016,,,,,,,2.0
9231,City of Independence - (MO),2171.0,Missouri City,MO,2,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,FD,2016,,,,,,,2.0
15298,Talen Montana LLC,2187.0,J E Corette Plant,MT,2,RE,N,N,, , ,ST,0.57,0,DP,MO,2013,NC,,,NC,,,FD,0.35,NP,YR,2013,NC,,,NC,,,ST,0.25,PB,OT,1986,ST,2010,ACI,EK,,ACI,,,1.0
13337,Nebraska Public Power District,2226.0,Canaday,NE,1,OP,N,N,, , ,ST,0,0,,, ,,,,,,,, ,,, ,,,,,,,ST,0.12,PB,OH,1958,,1958,,,,,,,1.0
6132,City of Fairbury,2236.0,Fairbury,NE,1,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
6779,City of Fremont - (NE),2240.0,Lon Wright,NE,6,OP,N,N,, , ,ST,2.5,0,DP,WO,1979,NC,,,NC,,,ST,0,NP,NV,1979,NC,,,NC,,,ST,63.5,PH,TH,1979,, ,,,,,,,1.0
6779,City of Fremont - (NE),2240.0,Lon Wright,NE,7,OP,N,N,, , ,ST,2.5,0,DP,WO,1979,NC,,,NC,,,ST,0,NP,NV,1979,NC,,,NC,,,ST,76.2,PH,TH,1979,, ,,,,,,,1.0
6779,City of Fremont - (NE),2240.0,Lon Wright,NE,8,OP,D,N,, , ,ST,1.2,0,DP,TH,1977,CU,SS,,CU,SS,,ST,0.46,NP,YR,1977,LN,,,NC,,,ST,0.1,PB,TH,1977,FD,2016,ACI,,,ACI,,,1.0
40606,City of Grand Island - (NE),2241.0,C W Burdick,NE,B-1,SB,N,,, , ,, , ,,, ,,,,,,,, ,,YR, ,OT,,,OT,,,, ,,, ,, ,,,,,,,2.0
40606,City of Grand Island - (NE),2241.0,C W Burdick,NE,B-2,SB,N,,, , ,, , ,,, ,,,,,,,, ,,YR, ,OT,,,OT,,,, ,,, ,, ,,,,,,,2.0
40606,City of Grand Island - (NE),2241.0,C W Burdick,NE,B-3,SB,N,,, , ,ST, , ,,, ,,,,,,,, ,,YR, ,OT,,,OT,,,, ,,, ,, ,,,,,,,2.0
8245,City of Hastings - (NE),2244.0,North Denver,NE,4,SB,N,,, , ,ST, , ,,, ,,,,,,,ST,0,NP,YR,0,,,,,,,ST,63.41,PH,, ,, ,,,,,,,2.0
8245,City of Hastings - (NE),2244.0,North Denver,NE,5,SB,N,,, , ,ST, , ,,, ,,,,,,,ST,0,NP,YR,0,,,,,,,ST,87.22,PH,, ,, ,,,,,,,2.0
13337,Nebraska Public Power District,2277.0,Sheldon,NE,1,OP,N,Y,158,5,2013,LO,2.5,0,DP,WO,1976,ND,,,ND,,,, ,,, ,,,,,,,LO,0.03,PB,WO,1976,LO,2015,OT,,,OT,,,1.0
13337,Nebraska Public Power District,2277.0,Sheldon,NE,2,OP,N,Y,136,7,2007,LO,2.5,0,DP,WO,1976,ND,,,ND,,,, ,,, ,,,,,,,LO,0.03,PB,WO,1975,LO,2015,OT,,,OT,,,1.0
14127,Omaha Public Power District,2289.0,Fort Calhoun,NE,NSS1,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,3.0
14127,Omaha Public Power District,2291.0,North Omaha,NE,1,OP,N,N,, , ,ST,2.5, ,DP,WO,1974,SS,,,NC,,,FD,0.4,NP,YR,2000,MS,,,NC,,,ST,20,OP,SM,1974,FD,2016,,,,OT,,,1.0
14127,Omaha Public Power District,2291.0,North Omaha,NE,2,OP,N,N,, , ,ST,2.5, ,DP,WO,1974,SS,,,NC,,,FD,0.4,NP,YR,2000,LN,,,NC,,,ST,20,OP,SM,1974,FD,2016,,,,OT,,,1.0
14127,Omaha Public Power District,2291.0,North Omaha,NE,3,OP,N,N,, , ,ST,2.5, ,DP,WO,1974,SS,,,NC,,,FD,0.4,NP,YR,2000,LN,,,NC,,,ST,20,OP,SM,1974,FD,2016,,,,OT,,,1.0
14127,Omaha Public Power District,2291.0,North Omaha,NE,4,OP,N,N,, , ,ST,2.5, ,DP,WO,1974,SS,,,NC,,,FD,0.4,NP,YR,2000,MS,,,NC,,,ST,20,OP,SM,1974,FD,2016,,,,ACI,DSI,,1.0
14127,Omaha Public Power District,2291.0,North Omaha,NE,5,OP,N,N,, , ,ST,2.5, ,DP,WO,1974,SS,,,NC,,,FD,0.46,NP,YR,2000,LN,,,NC,,,ST,20,OP,SM,1974,FD,2016,,,,ACI,DSI,,1.0
13407,Nevada Power Co,2322.0,Clark (NVE),NV,1,RE,N,,, , ,ST, , ,,, ,,,,,,,ST, ,,, ,,,,,,,ST, ,,, ,, ,,,,,,,3.0
13407,Nevada Power Co,2322.0,Clark (NVE),NV,2,RE,N,,, , ,ST, , ,,, ,,,,,,,ST, ,,, ,,,,,,,ST, ,,, ,, ,,,,,,,3.0
13407,Nevada Power Co,2322.0,Clark (NVE),NV,3,RE,N,,, , ,ST, , ,,, ,,,,,,,ST, ,,, ,,,,,,,ST, ,,, ,, ,,,,,,,3.0
13407,Nevada Power Co,2322.0,Clark (NVE),NV,5,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,LN,,,,,,, ,,, ,, ,,,,,,,3.0
13407,Nevada Power Co,2322.0,Clark (NVE),NV,6,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,LN,,,,,,, ,,, ,, ,,,,,,,3.0
13407,Nevada Power Co,2322.0,Clark (NVE),NV,7,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,LN,,,,,,, ,,, ,, ,,,,,,,3.0
13407,Nevada Power Co,2322.0,Clark (NVE),NV,8,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,LN,,,,,,, ,,, ,, ,,,,,,,3.0
13407,Nevada Power Co,2324.0,Reid Gardner,NV,1,RE,N,Y,AP4911-0897.01,11,2012,ST,0.37,0.9,DM,TH,2012,IF,,,NC,,,ST,0.46,NP,OT,2012,LN,OV,,NC,,,ST,0.08,PB,OH,2012,FD,2015,BP,SP,,,,,1.0
13407,Nevada Power Co,2324.0,Reid Gardner,NV,2,RE,N,Y,AP4911-0897.01,11,2012,ST,0.37,0.9,DM,TH,2014,IF,,,NC,,,ST,0.46,NP,OT,2014,LN,OV,,NC,,,ST,0.08,PB,OH,2012,FD,2015,BP,SP,,OT,,,1.0
13407,Nevada Power Co,2324.0,Reid Gardner,NV,3,RE,N,Y,AP4911-0897.01,11,2012,ST,0.37,0.9,DM,TH,2012,IF,,,NC,,,ST,0.7,NP,TH,2014,LN,OV,,NC,,,ST,0.08,PB,OH,2012,FD,2015,BP,SP,,OT,,,1.0
13407,Nevada Power Co,2324.0,Reid Gardner,NV,4,OP,Da,Y,AP4911-0897.02,3,2015,FD,0.2,0.85,SR,MO,2015,IF,,,NC,,,ST,0.24,NP,OT,2015,LN,OV,,NC,,,ST,0.03,PB,OH,2015,FD,2015,BP,SP,,,,,1.0
13407,Nevada Power Co,2326.0,Sunrise,NV,1,RE,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,4.0
17166,Sierra Pacific Power Co,2330.0,Fort Churchill,NV,1,OP,N,N,, , ,ST,0.05,0,DP,DA,2014,NC,,,NC,,,ST,0.2,NM,YR,2014,LN,,,NC,,,ST,0.03,PB,TH,2014,FD,2014,,,,,,,1.0
17166,Sierra Pacific Power Co,2330.0,Fort Churchill,NV,2,OP,N,N,, , ,ST,0.05,0,DP,DA,2014,NC,,,NC,,,ST,0.16,NM,YR,2014,LN,,,NC,,,ST,0.03,PB,TH,2014,FD,2014,,,,,,,1.0
17166,Sierra Pacific Power Co,2336.0,Tracy,NV,1,RE,N,Y,AP49110194.03,3,2004,FD,0.05,0,DP,DA,2015,OT,,,NC,,,FD,0.15,NM,YR,2015,OT,,,NC,,,FD,0.03,PB,TH,2015,FD,2015,,,,,,,1.0
17166,Sierra Pacific Power Co,2336.0,Tracy,NV,2,RE,N,Y,Ap4911-0194.03,3,2004,FD,0.05,0,DP,DA,2015,OT,,,NC,,,FD,0.12,NM,YR,2015,OT,,,NC,,,FD,0.03,PB,TH,2015,FD,2015,,,,,,,1.0
17166,Sierra Pacific Power Co,2336.0,Tracy,NV,3,OP,N,Y,Ap4911-0194.03,3,2004,FD,0.05,0,DP,DA,2014,SS,,,NC,,,FD,0.19,NM,YR,2014,LN,OV,,NC,,,FD,0.03,PB,TH,2014,FD,2014,,,,,,,1.0
17166,Sierra Pacific Power Co,2336.0,Tracy,NV,4,OP,Db,Y,Ap4911-0194.01,3,2004,FD,0.54,0,DH,OH,2004,SS,,,NC,,,FD,141,NH,OH,2004,STM,,,NC,,,FD,0.21,PB,OH,2004,FD,2004,,,,,,,1.0
17166,Sierra Pacific Power Co,2336.0,Tracy,NV,8,OP,Db,Y,APR49110194.03,3,2004,FD,2,0,DH,OH,2008,SS,,,NC,,,FD,2,NM,TH,2008,SR,,,NC,,,FD,0.11,PB,TH,2008,FD,2008,,,,,,,1.0
17166,Sierra Pacific Power Co,2336.0,Tracy,NV,9,OP,Db,Y,APR49110194.03,3,2004,FD,2,0,DH,OH,2008,SS,,,NC,,,FD,2,NM,TH,2008,SR,,,NC,,,FD,0.11,PB,TH,2008,FD,2008,,,,,,,1.0
17609,Southern California Edison Co,2341.0,Mohave,NV,1,RE,N,N,, , ,ST, , ,DH,OH,1973,,,,,,,FD, ,NP,OH,1971,NC,,,,,,ST,0.1,PB,PS,1980,, ,,,,,,,4.0
17609,Southern California Edison Co,2341.0,Mohave,NV,2,RE,N,N,, , ,ST, , ,DH,OH,1973,,,,,,,FD, ,NP,OH,1971,NC,,,,,,ST,0.1,PB,PS,1980,, ,,,,,,,4.0
15472,Public Service Co of NH,2364.0,Merrimack,NH,1,OP,N,N,, , ,ST,2,0.9,SB,NV,1973,SS,IF,,ND,,,ST,1.22,NP,DA,1995,NH3,SR,,ND,,,ST,30,OP,OH,1990,ST,2015,SP,,,SP,,,1.0
15472,Public Service Co of NH,2364.0,Merrimack,NH,2,OP,N,N,, , ,ST,2,0.9,SB,NV,1973,SS,IF,,ND,,,ST,0.3,NP,DA,1995,NH3,SR,,ND,,,ST,30,OP,OH,1973,ST,2015,SP,,,SP,,,1.0
15472,Public Service Co of NH,2367.0,Schiller,NH,4,OP,N,N,, , ,ST,2.4, ,DP,DA,1984,SS,,,ND,,,ST,0.5,NP,YR,1995,OV,NH3,LN,ND,,,ST,0.1,PB,NV,1984,ST,2016,EK,,,ACI,EK,,1.0
15472,Public Service Co of NH,2367.0,Schiller,NH,5,RE,N,,, , ,ST, , ,DP,DA,2004,,,,,,,ST, ,NP,DA,2004,SN,,,BO,,,ST,0.1,PB,NV,2004,, ,,,,,,,1.0
15472,Public Service Co of NH,2367.0,Schiller,NH,5W,OP,Db,Y,tp-b-0501,10,2004,ST,0.02, ,DP,DA,2006,CF,,,ND,,,ST,0.075,NP,DA,2004,NH3,SN,,ND,,,FD,0.025,PB,NV,2004,ST,2006,,,,,,,1.0
15472,Public Service Co of NH,2367.0,Schiller,NH,6,OP,N,N,, , ,ST,2.4, ,DP,DA,1985,SS,,,ND,,,ST,0.5,NP,YR,1995,OV,NH3,LN,ND,,,ST,0.1,PB,NV,1985,ST,2016,EK,,,ACI,EK,,1.0
55768,RC Cape May Holdings LLC,2378.0,B L England,NJ,1,RE,N,N,, , ,ST,1.7,0,SU,YR,2004,SS,,,OT,,,ST,0.45,NP,DA,2012,SN,OV,,OT,,,ST,130,PH,OH,1981,ST,2013,ACI,,,ACI,,,1.0
55768,RC Cape May Holdings LLC,2378.0,B L England,NJ,2,OP,N,N,, , ,ST,0.15,0.99,DP,MO,2010,IF,,,RP,,,ST,0.42,NP,DA,2012,SN,OV,,RP,,,ST,160,PH,OH,1982,ST,2008,ACI,,,ACI,,,1.0
55768,RC Cape May Holdings LLC,2378.0,B L England,NJ,3,OP,N,N,, , ,ST,0.5,0,SU,YR,1979,SS,,,ND,,,ST,0.2,NP,DA,1995,SN,,,ND,,,ST,172,PH,OH,1974,ST,2017,ND,,,ND,,,1.0
56606,Calpine New Jersey Generation LLC,2384.0,Deepwater,NJ,1,RE,N,N,, , ,ST,1.97,0,DH,NV,1979,NC,,,NC,,,ST,377.5,NH,MO,1995,NC,,,NC,,,ST,30.8,PH,NV,1972,ST,2007,,,,,,,4.0
56606,Calpine New Jersey Generation LLC,2384.0,Deepwater,NJ,8,RE,N,N,, , ,ST,1.84,0,DH,NV,1968,NC,,,NC,,,ST,230,NH,NV,1995,NC,,,NC,,,ST,12.1,PH,NV,1972,ST,2007,,,,,,,4.0
55951,Exelon Nuclear,2388.0,Oyster Creek,NJ,NSS1,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,3.0
17235,NRG REMA LLC,2393.0,Gilbert,NJ,4,OP,D,,, , ,ST, , ,,, ,,,,,,,ST, ,,, ,,,,,,,ST, ,,, ,, ,,,,,,,3.0
17235,NRG REMA LLC,2393.0,Gilbert,NJ,5,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,3.0
17235,NRG REMA LLC,2393.0,Gilbert,NJ,6,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,3.0
17235,NRG REMA LLC,2393.0,Gilbert,NJ,7,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,3.0
15147,PSEG Fossil LLC,2398.0,Bergen Generating Station,NJ,1101,OP,Db,,, , ,ST,0.0006,0,DP,NV,1995,NC,,,NC,,,ST,0.045,NP,NV,1995,LN,H20,,NC,,,ST,0.005,PB,NV,1995,, ,,,,,,,1.0
15147,PSEG Fossil LLC,2398.0,Bergen Generating Station,NJ,1201,OP,Db,,, , ,ST,0.0006,0,DP,NV,1995,NC,,,NC,,,ST,0.045,NP,NV,1995,LN,H20,,NC,,,ST,0.005,PB,NV,1995,, ,,,,,,,1.0
15147,PSEG Fossil LLC,2398.0,Bergen Generating Station,NJ,1301,OP,Db,,, , ,ST,0.0006,0,DP,NV,1995,NC,,,NC,,,ST,0.045,NP,NV,1995,LN,H20,,NC,,,ST,0.005,PB,NV,1995,, ,,,,,,,1.0
15147,PSEG Fossil LLC,2398.0,Bergen Generating Station,NJ,1401,OP,Db,,, , ,ST,0.0006,0,DP,NV,1995,NC,,,NC,,,ST,0.045,NP,NV,1995,LN,H20,,NC,,,ST,0.005,PB,NV,1995,, ,,,,,,,1.0
15147,PSEG Fossil LLC,2398.0,Bergen Generating Station,NJ,2101,OP,Db,Y,BOP 070001,10,2007,ST,0.0006,0,DP,NV,2002,NC,,,NC,,,ST,0.0093,NP,NV,2002,SR,LN,,NC,,,ST,0.0066,PB,NV,2002,, ,,,,,,,1.0
15147,PSEG Fossil LLC,2398.0,Bergen Generating Station,NJ,2201,OP,Db,Y,BOP 070001,10,2007,ST,0.0006,0,DP,NV,2002,NC,,,NC,,,ST,0.0093,NP,NV,2002,SR,LN,,NC,,,ST,0.0066,PB,NV,2002,, ,,,,,,,1.0
15147,PSEG Fossil LLC,2403.0,PSEG Hudson Generating Station,NJ,1,RE,N,N,, , ,ST, , ,DP,NV,1970,,,,,,,ST, ,NP,OT,1995,,,,,,,ST, ,PB,NV,1970,, ,,,,,,,1.0
15147,PSEG Fossil LLC,2403.0,PSEG Hudson Generating Station,NJ,2,OP,N,N,, , ,ST,0.15,0.91,DP,OT,1972,IF,,,NC,,,ST,0.1,NP,OT,1995,LN,SR,,NC,,,ST,0.1,PB,NV,1972,ST,2010,ACI,BP,SD,ACI,BP,SD,1.0
15147,PSEG Fossil LLC,2404.0,PSEG Kearny Generating Station,NJ,7,RE,N,,, , ,ST, , ,,, ,,,,,,,ST, ,,, ,,,,,,,ST, ,,, ,, ,,,,,,,4.0
15147,PSEG Fossil LLC,2404.0,PSEG Kearny Generating Station,NJ,8,RE,N,,, , ,ST, , ,,, ,,,,,,,ST, ,,, ,,,,,,,ST, ,,, ,, ,,,,,,,4.0
15147,PSEG Fossil LLC,2406.0,PSEG Linden Generating Station,NJ,11,OP,Db,Y,BOP 080001,3,2009,ST,0.0012,0,DP,NV,2006,NC,,,NC,,,ST,0.0086,NP,NV,2006,SR,LN,,NC,,,ST,0.0066,PB,NV,2006,, ,,,,,,,1.0
15147,PSEG Fossil LLC,2406.0,PSEG Linden Generating Station,NJ,12,OP,Db,Y,BOP 080001,3,2009,ST,0.0012,0,DP,NV,2006,NC,,,NC,,,ST,0.0086,NP,NV,2006,SR,LN,,NC,,,ST,0.0066,PB,NV,2006,, ,,,,,,,1.0
15147,PSEG Fossil LLC,2406.0,PSEG Linden Generating Station,NJ,21,OP,Db,Y,BOP 080001,3,2009,ST,0.0012,0,DP,NV,2006,NC,,,NC,,,ST,0.0086,NP,NV,2006,SR,LN,,NC,,,ST,0.0066,PB,NV,2006,, ,,,,,,,1.0
15147,PSEG Fossil LLC,2406.0,PSEG Linden Generating Station,NJ,22,OP,Db,Y,BOP 080001,3,2009,ST,0.0012,0,DP,NV,2006,NC,,,NC,,,ST,0.0086,NP,NV,2006,SR,LN,,NC,,,ST,0.0066,PB,NV,2006,, ,,,,,,,1.0
15147,PSEG Fossil LLC,2408.0,PSEG Mercer Generating Station,NJ,1,OP,N,N,, , ,ST,0.15,0.84,DP,OT,1972,IF,,,NC,,,ST,0.1,NP,OT,1995,SR,,,NC,,,ST,0.015,PB,NV,1994,ST,2008,ACI,BP,SD,ACI,BP,SD,1.0
15147,PSEG Fossil LLC,2408.0,PSEG Mercer Generating Station,NJ,2,OP,N,N,, , ,ST,0.15,0.84,DP,OT,1972,IF,,,NC,,,ST,0.1,NP,OT,1995,SR,,,NC,,,ST,0.015,PB,NV,1992,ST,2008,ACI,BP,SD,ACI,BP,SD,1.0
15478,PSEG Nuclear LLC,2410.0,PSEG Salem Generating Station,NJ,NSS1,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,3.0
15478,PSEG Nuclear LLC,2410.0,PSEG Salem Generating Station,NJ,NSS2,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,3.0
15147,PSEG Fossil LLC,2411.0,PSEG Sewaren Generating Station,NJ,1,OP,N,N,, , ,ST,0.0017,0,DP,NV,1968,NC,,,NC,,,ST,0.2,NP,OT,1995,NC,,,NC,,,ST,0.1,PB,NV,1968,, ,,,,,,,1.0
15147,PSEG Fossil LLC,2411.0,PSEG Sewaren Generating Station,NJ,2,OP,N,N,, , ,ST,0.0017,0,DP,NV,1968,NC,,,NC,,,ST,0.2,NP,OT,1995,NC,,,NC,,,ST,0.1,PB,NV,1968,, ,,,,,,,1.0
15147,PSEG Fossil LLC,2411.0,PSEG Sewaren Generating Station,NJ,3,OP,N,N,, , ,ST,0.0017,0,DP,NV,1968,NC,,,NC,,,ST,0.2,NP,OT,1995,NC,,,NC,,,ST,0.1,PB,NV,1968,, ,,,,,,,1.0
15147,PSEG Fossil LLC,2411.0,PSEG Sewaren Generating Station,NJ,4,OP,N,N,, , ,ST,0.0017,0,DP,NV,1968,NC,,,NC,,,ST,0.2,NP,OT,1995,NC,,,NC,,,ST,0.1,PB,NV,1968,, ,,,,,,,1.0
19856,City of Vineland - (NJ),2434.0,Howard Down,NJ,10,RE,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,4.0
19856,City of Vineland - (NJ),2434.0,Howard Down,NJ,4,RE,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,4.0
