Utility ID,Utility Name,Plant Code,Plant Name,Boiler ID,Generator ID
49965,Constellation Mystic Power LLC,1588,Mystic Generating Station,81,ST85
49965,Constellation Mystic Power LLC,1588,Mystic Generating Station,82,ST85
49965,Constellation Mystic Power LLC,1588,Mystic Generating Station,94,ST96
49965,Constellation Mystic Power LLC,1588,Mystic Generating Station,93,ST96
49965,Constellation Mystic Power LLC,55317,Fore River Generating Station,11,ST15
49965,Constellation Mystic Power LLC,55317,Fore River Generating Station,12,ST15
49966,Camden County Energy Recovery Corp,10435,Camden Resource Recovery Facility,SG101C,TGA
49966,Camden County Energy Recovery Corp,10435,Camden Resource Recovery Facility,SG101A,TGA
49966,Camden County Energy Recovery Corp,10435,Camden Resource Recovery Facility,SG101B,TGA
49966,Camden County Energy Recovery Corp,10435,Camden Resource Recovery Facility,SG101C,TGB
49966,Camden County Energy Recovery Corp,10435,Camden Resource Recovery Facility,SG101A,TGB
49966,Camden County Energy Recovery Corp,10435,Camden Resource Recovery Facility,SG101B,TGB
49968,Searles Valley Minerals Operations Inc.,10684,Argus Cogen Plant,BLR26,TG5
49968,Searles Valley Minerals Operations Inc.,10684,Argus Cogen Plant,BLR25,TG5
49968,Searles Valley Minerals Operations Inc.,10684,Argus Cogen Plant,BLR22,TG5
49968,Searles Valley Minerals Operations Inc.,10684,Argus Cogen Plant,BLR26,TG8
49968,Searles Valley Minerals Operations Inc.,10684,Argus Cogen Plant,BLR25,TG8
49968,Searles Valley Minerals Operations Inc.,10684,Argus Cogen Plant,BLR26,TG9
49968,Searles Valley Minerals Operations Inc.,10684,Argus Cogen Plant,BLR25,TG9
49969,"Lincoln Paper and Tissue, LLC",54587,Lincoln Paper & Tissue,8,TG-3
49969,"Lincoln Paper and Tissue, LLC",54587,Lincoln Paper & Tissue,7,TG-3
49969,"Lincoln Paper and Tissue, LLC",54587,Lincoln Paper & Tissue,2,TG-3
49969,"Lincoln Paper and Tissue, LLC",54587,Lincoln Paper & Tissue,6,TG-3
49969,"Lincoln Paper and Tissue, LLC",54587,Lincoln Paper & Tissue,8,WEST
49969,"Lincoln Paper and Tissue, LLC",54587,Lincoln Paper & Tissue,2,WEST
49969,"Lincoln Paper and Tissue, LLC",54587,Lincoln Paper & Tissue,6,WEST
49969,"Lincoln Paper and Tissue, LLC",54587,Lincoln Paper & Tissue,7,WEST
49974,NAES Corporation - (WA),55334,Holland Energy Facility,HRSG 1,STG1
49974,NAES Corporation - (WA),55334,Holland Energy Facility,HRSG 2,STG1
49977,CAMS Michigan LLC,54915,Michigan Power LP,HRB101,G001
49979,Topaz Power Group  LLC,3441,Nueces Bay,5,5
49979,Topaz Power Group  LLC,3441,Nueces Bay,6,6
49979,Topaz Power Group  LLC,3441,Nueces Bay,7,7
49979,Topaz Power Group  LLC,3441,Nueces Bay,8,7
49979,Topaz Power Group  LLC,3441,Nueces Bay,9,7
49979,Topaz Power Group  LLC,4939,Barney M Davis,1,1
49979,Topaz Power Group  LLC,4939,Barney M Davis,3,2
49979,Topaz Power Group  LLC,4939,Barney M Davis,2,2
49979,Topaz Power Group  LLC,4939,Barney M Davis,4,2
50003,Brunswick Cellulose Inc.,10605,Brunswick Cellulose,6PB,GEN3
50003,Brunswick Cellulose Inc.,10605,Brunswick Cellulose,7PB,GEN3
50003,Brunswick Cellulose Inc.,10605,Brunswick Cellulose,6RB,GEN3
50003,Brunswick Cellulose Inc.,10605,Brunswick Cellulose,4PB,GEN3
50003,Brunswick Cellulose Inc.,10605,Brunswick Cellulose,5RB,GEN3
50003,Brunswick Cellulose Inc.,10605,Brunswick Cellulose,6RB,GEN4
50003,Brunswick Cellulose Inc.,10605,Brunswick Cellulose,4PB,GEN4
50003,Brunswick Cellulose Inc.,10605,Brunswick Cellulose,5RB,GEN4
50003,Brunswick Cellulose Inc.,10605,Brunswick Cellulose,6PB,GEN4
50003,Brunswick Cellulose Inc.,10605,Brunswick Cellulose,7PB,GEN4
50003,Brunswick Cellulose Inc.,10605,Brunswick Cellulose,6RB,GEN5
50003,Brunswick Cellulose Inc.,10605,Brunswick Cellulose,5RB,GEN5
50003,Brunswick Cellulose Inc.,10605,Brunswick Cellulose,4PB,GEN5
50003,Brunswick Cellulose Inc.,10605,Brunswick Cellulose,6PB,GEN5
50003,Brunswick Cellulose Inc.,10605,Brunswick Cellulose,7PB,GEN5
50006,Invista,10795,Camden South Carolina,BLR1,GEN1
50006,Invista,10795,Camden South Carolina,BLR2,GEN1
50006,Invista,10795,Camden South Carolina,BLR3,GEN1
50006,Invista,10795,Camden South Carolina,BLR4,GEN1
50006,Invista,10795,Camden South Carolina,BLR4,GEN2
50006,Invista,10795,Camden South Carolina,BLR3,GEN2
50006,Invista,10795,Camden South Carolina,BLR2,GEN2
50006,Invista,10795,Camden South Carolina,BLR1,GEN2
50006,Invista,10795,Camden South Carolina,BLR3,GEN3
50006,Invista,10795,Camden South Carolina,BLR1,GEN3
50006,Invista,10795,Camden South Carolina,BLR4,GEN3
50006,Invista,10795,Camden South Carolina,BLR2,GEN3
50018,"Dominion Energy New England, LLC",3236,Manchester Street,HRSG10,GE10
50018,"Dominion Energy New England, LLC",3236,Manchester Street,HRSG11,GE11
50018,"Dominion Energy New England, LLC",3236,Manchester Street,HRSG09,GEN9
50033,PPG Industries Inc Natrium,50491,PPG Natrium Plant,3BLR,GEN3
50033,PPG Industries Inc Natrium,50491,PPG Natrium Plant,6BLR,GEN3
50033,PPG Industries Inc Natrium,50491,PPG Natrium Plant,5BLR,GEN3
50033,PPG Industries Inc Natrium,50491,PPG Natrium Plant,4BLR,GEN3
50033,PPG Industries Inc Natrium,50491,PPG Natrium Plant,6BLR,GEN4
50033,PPG Industries Inc Natrium,50491,PPG Natrium Plant,4BLR,GEN4
50033,PPG Industries Inc Natrium,50491,PPG Natrium Plant,5BLR,GEN4
50033,PPG Industries Inc Natrium,50491,PPG Natrium Plant,3BLR,GEN4
50033,PPG Industries Inc Natrium,50491,PPG Natrium Plant,6BLR,GEN6
50033,PPG Industries Inc Natrium,50491,PPG Natrium Plant,4BLR,GEN6
50033,PPG Industries Inc Natrium,50491,PPG Natrium Plant,3BLR,GEN6
50033,PPG Industries Inc Natrium,50491,PPG Natrium Plant,5BLR,GEN6
50033,PPG Industries Inc Natrium,50491,PPG Natrium Plant,5BLR,GEN7
50053,Calhoun Port Authority,3436,E S Joslin,1,1
50081,AE Operations LLC,55611,Mingo Junction Energy Center,BOIL2,GEN1
50081,AE Operations LLC,55611,Mingo Junction Energy Center,BOIL1,GEN1
50081,AE Operations LLC,55611,Mingo Junction Energy Center,BOIL3,GEN1
50081,AE Operations LLC,55611,Mingo Junction Energy Center,BOIL4,GEN1
50085,Covanta Southeast Florida Renewable Ltd,10062,Miami Dade County Resource Recovery Fac,BLR2,GEN1
50085,Covanta Southeast Florida Renewable Ltd,10062,Miami Dade County Resource Recovery Fac,BLR3,GEN1
50085,Covanta Southeast Florida Renewable Ltd,10062,Miami Dade County Resource Recovery Fac,BLR4,GEN1
50085,Covanta Southeast Florida Renewable Ltd,10062,Miami Dade County Resource Recovery Fac,BLR1,GEN1
50085,Covanta Southeast Florida Renewable Ltd,10062,Miami Dade County Resource Recovery Fac,BLR4,GEN2
50085,Covanta Southeast Florida Renewable Ltd,10062,Miami Dade County Resource Recovery Fac,BLR1,GEN2
50085,Covanta Southeast Florida Renewable Ltd,10062,Miami Dade County Resource Recovery Fac,BLR3,GEN2
50085,Covanta Southeast Florida Renewable Ltd,10062,Miami Dade County Resource Recovery Fac,BLR2,GEN2
50097,NewPage Corp-Luke,50282,Luke Mill,24PB,GEN1
50097,NewPage Corp-Luke,50282,Luke Mill,2RB,GEN2
50097,NewPage Corp-Luke,50282,Luke Mill,3RB,GEN2
50097,NewPage Corp-Luke,50282,Luke Mill,26PB,GEN2
50097,NewPage Corp-Luke,50282,Luke Mill,25PB,GEN2
50100,"R.E. Ginna Nuclear Power Plant, LLC",6122,R E Ginna Nuclear Power Plant,NSS1,1
50102,Rock-Tenn Company,54763,Rock-Tenn Mill,PB1,2TG
50102,Rock-Tenn Company,54763,Rock-Tenn Mill,PB2,2TG
50102,Rock-Tenn Company,54763,Rock-Tenn Mill,PB3,2TG
50102,Rock-Tenn Company,54763,Rock-Tenn Mill,R3,2TG
50102,Rock-Tenn Company,54763,Rock-Tenn Mill,R2,2TG
50102,Rock-Tenn Company,54763,Rock-Tenn Mill,R3,3TG
50102,Rock-Tenn Company,54763,Rock-Tenn Mill,PB1,3TG
50102,Rock-Tenn Company,54763,Rock-Tenn Mill,PB3,3TG
50102,Rock-Tenn Company,54763,Rock-Tenn Mill,PB2,3TG
50102,Rock-Tenn Company,54763,Rock-Tenn Mill,R2,3TG
50102,Rock-Tenn Company,54763,Rock-Tenn Mill,PB1,4TG
50102,Rock-Tenn Company,54763,Rock-Tenn Mill,PB3,4TG
50102,Rock-Tenn Company,54763,Rock-Tenn Mill,R2,4TG
50102,Rock-Tenn Company,54763,Rock-Tenn Mill,R3,4TG
50102,Rock-Tenn Company,54763,Rock-Tenn Mill,PB2,4TG
50111,Lafayette Utilities System,1443,Louis Doc Bonin,1,1
50111,Lafayette Utilities System,1443,Louis Doc Bonin,2,2
50111,Lafayette Utilities System,1443,Louis Doc Bonin,3,3
50128,Georgia-Pacific Consr Ops LLC-Palatka,10611,Georgia-Pacific Palatka Operations,5,GEN2
50128,Georgia-Pacific Consr Ops LLC-Palatka,10611,Georgia-Pacific Palatka Operations,7,GEN2
50128,Georgia-Pacific Consr Ops LLC-Palatka,10611,Georgia-Pacific Palatka Operations,6,GEN2
50128,Georgia-Pacific Consr Ops LLC-Palatka,10611,Georgia-Pacific Palatka Operations,5,GEN3
50128,Georgia-Pacific Consr Ops LLC-Palatka,10611,Georgia-Pacific Palatka Operations,6,GEN4
50128,Georgia-Pacific Consr Ops LLC-Palatka,10611,Georgia-Pacific Palatka Operations,5,GEN4
50128,Georgia-Pacific Consr Ops LLC-Palatka,10611,Georgia-Pacific Palatka Operations,4RB,GEN4
50128,Georgia-Pacific Consr Ops LLC-Palatka,10611,Georgia-Pacific Palatka Operations,7,GEN4
50128,Georgia-Pacific Consr Ops LLC-Palatka,10611,Georgia-Pacific Palatka Operations,4 COMB,GEN4
50128,Georgia-Pacific Consr Ops LLC-Palatka,10611,Georgia-Pacific Palatka Operations,4 COMB,GEN8
50128,Georgia-Pacific Consr Ops LLC-Palatka,10611,Georgia-Pacific Palatka Operations,5,GEN8
50128,Georgia-Pacific Consr Ops LLC-Palatka,10611,Georgia-Pacific Palatka Operations,4RB,GEN8
50129,Georgia-Pacific Cons Op LLC Port Hudson,10612,Georgia-Pacific Port Hudson,PB1,GEN1
50129,Georgia-Pacific Cons Op LLC Port Hudson,10612,Georgia-Pacific Port Hudson,RB1,GEN1
50129,Georgia-Pacific Cons Op LLC Port Hudson,10612,Georgia-Pacific Port Hudson,PB1SCB,GEN1
50129,Georgia-Pacific Cons Op LLC Port Hudson,10612,Georgia-Pacific Port Hudson,RB2,GEN1
50129,Georgia-Pacific Cons Op LLC Port Hudson,10612,Georgia-Pacific Port Hudson,PB5,GEN1
50129,Georgia-Pacific Cons Op LLC Port Hudson,10612,Georgia-Pacific Port Hudson,PB6,GEN2
50130,Trigen St Louis Energy Corporation,56309,Trigen St. Louis,HRSG1,CT-1
50130,Trigen St Louis Energy Corporation,56309,Trigen St. Louis,HRSG2,CT-1
50130,Trigen St Louis Energy Corporation,56309,Trigen St. Louis,HRSG2,CT-2
50130,Trigen St Louis Energy Corporation,56309,Trigen St. Louis,HRSG1,CT-2
50130,Trigen St Louis Energy Corporation,56309,Trigen St. Louis,HRSG1,ST-3
50130,Trigen St Louis Energy Corporation,56309,Trigen St. Louis,HRSG2,ST-3
50130,Trigen St Louis Energy Corporation,56309,Trigen St. Louis,HRSG2,ST-4
50130,Trigen St Louis Energy Corporation,56309,Trigen St. Louis,HRSG1,ST-4
50130,Trigen St Louis Energy Corporation,56309,Trigen St. Louis,HRSG2,ST-5
50130,Trigen St Louis Energy Corporation,56309,Trigen St. Louis,HRSG1,ST-5
50133,Leaf River Cellulose  LLC,10233,Leaf River Cellulose LLC,RB,GEN1
50133,Leaf River Cellulose  LLC,10233,Leaf River Cellulose LLC,PB,GEN1
50133,Leaf River Cellulose  LLC,10233,Leaf River Cellulose LLC,PB,GEN2
50133,Leaf River Cellulose  LLC,10233,Leaf River Cellulose LLC,RB,GEN2
50157,South Point Energy Center LLC,55177,South Point Energy Center,HRSG A,ST1
50157,South Point Energy Center LLC,55177,South Point Energy Center,HRSG B,ST1
50160,Pedricktown Cogeneration Company LP,10099,Pedricktown Cogeneration Company LP,HRSG1,GEN2
50161,FirstEnergy Nuclear Operating Company,6020,Perry,NSS1,1
50161,FirstEnergy Nuclear Operating Company,6040,Beaver Valley,NSS1,1
50161,FirstEnergy Nuclear Operating Company,6040,Beaver Valley,NSS2,2
50161,FirstEnergy Nuclear Operating Company,6149,Davis Besse,NSS1,1
50163,Valero Energy Corporation,52108,Valero Energy Port Arthur Refinery,35,GEN4
50163,Valero Energy Corporation,52108,Valero Energy Port Arthur Refinery,33,GEN4
50163,Valero Energy Corporation,52108,Valero Energy Port Arthur Refinery,32,GEN4
50163,Valero Energy Corporation,52108,Valero Energy Port Arthur Refinery,6,GEN4
50163,Valero Energy Corporation,52108,Valero Energy Port Arthur Refinery,34,GEN4
50163,Valero Energy Corporation,52108,Valero Energy Port Arthur Refinery,7,GEN4
50163,Valero Energy Corporation,52108,Valero Energy Port Arthur Refinery,31,GEN4
50163,Valero Energy Corporation,52108,Valero Energy Port Arthur Refinery,6,GEN5
50163,Valero Energy Corporation,52108,Valero Energy Port Arthur Refinery,7,GEN5
50163,Valero Energy Corporation,52108,Valero Energy Port Arthur Refinery,31,GEN5
50163,Valero Energy Corporation,52108,Valero Energy Port Arthur Refinery,32,GEN5
50163,Valero Energy Corporation,52108,Valero Energy Port Arthur Refinery,33,GEN5
50163,Valero Energy Corporation,52108,Valero Energy Port Arthur Refinery,35,GEN5
50163,Valero Energy Corporation,52108,Valero Energy Port Arthur Refinery,34,GEN5
50163,Valero Energy Corporation,52108,Valero Energy Port Arthur Refinery,32,GEN6
50163,Valero Energy Corporation,52108,Valero Energy Port Arthur Refinery,31,GEN6
50163,Valero Energy Corporation,52108,Valero Energy Port Arthur Refinery,33,GEN6
50163,Valero Energy Corporation,52108,Valero Energy Port Arthur Refinery,35,GEN6
50163,Valero Energy Corporation,52108,Valero Energy Port Arthur Refinery,34,GEN6
50163,Valero Energy Corporation,52108,Valero Energy Port Arthur Refinery,33,GEN7
50163,Valero Energy Corporation,52108,Valero Energy Port Arthur Refinery,31,GEN7
50163,Valero Energy Corporation,52108,Valero Energy Port Arthur Refinery,34,GEN7
50163,Valero Energy Corporation,52108,Valero Energy Port Arthur Refinery,35,GEN7
50163,Valero Energy Corporation,52108,Valero Energy Port Arthur Refinery,32,GEN7
50168,Maxim Power (USA) Inc,50498,Capital District Energy Center,HRSG,STG
54693,Osprey Energy Center,55412,Osprey Energy Center Power Plant,HRSG2,OECS
54693,Osprey Energy Center,55412,Osprey Energy Center Power Plant,HRSG1,OECS
54700,Paris Generation LP,50109,Paris Energy Center,HRSG1,GEN3
54700,Paris Generation LP,50109,Paris Energy Center,HRSG2,GEN3
54718,Dominion Energy Kewaunee Inc.,8024,Kewaunee,NSS1,1
54738,Thilmany LLC,54098,Kaukauna Paper Mill,B08,GEN1
54738,Thilmany LLC,54098,Kaukauna Paper Mill,B07,GEN1
54738,Thilmany LLC,54098,Kaukauna Paper Mill,B09,GEN1
54738,Thilmany LLC,54098,Kaukauna Paper Mill,B11,GEN1
54738,Thilmany LLC,54098,Kaukauna Paper Mill,B10,GEN1
54738,Thilmany LLC,54098,Kaukauna Paper Mill,B07,GEN2
54738,Thilmany LLC,54098,Kaukauna Paper Mill,B09,GEN2
54738,Thilmany LLC,54098,Kaukauna Paper Mill,B10,GEN2
54738,Thilmany LLC,54098,Kaukauna Paper Mill,B11,GEN2
54738,Thilmany LLC,54098,Kaukauna Paper Mill,B08,GEN2
54738,Thilmany LLC,54098,Kaukauna Paper Mill,B08,GEN3
54738,Thilmany LLC,54098,Kaukauna Paper Mill,B07,GEN3
54738,Thilmany LLC,54098,Kaukauna Paper Mill,B11,GEN3
54738,Thilmany LLC,54098,Kaukauna Paper Mill,B10,GEN3
54738,Thilmany LLC,54098,Kaukauna Paper Mill,B09,GEN3
54738,Thilmany LLC,54098,Kaukauna Paper Mill,B11,GEN4
54745,Temple-Inland,10425,International Paper - Orange,PF1BLR,TG
54745,Temple-Inland,10425,International Paper - Orange,BRKBLR,TG
54745,Temple-Inland,10425,International Paper - Orange,1RB,TG
54745,Temple-Inland,10425,International Paper - Orange,2RB,TG
54745,Temple-Inland,10425,International Paper - Orange,3PB,TG
54755,Morris Cogeneration LLC,55216,Morris Cogeneration LLC,HRSG 2,STG1
54755,Morris Cogeneration LLC,55216,Morris Cogeneration LLC,HRSG 1,STG1
54755,Morris Cogeneration LLC,55216,Morris Cogeneration LLC,HRSG 3,STG1
54784,NewPage Corporation,10491,Mead Rumford Cogen,5,3STG
54784,NewPage Corporation,10491,Mead Rumford Cogen,3,3STG
54784,NewPage Corporation,10495,Rumford Cogeneration,6,GEN1
54784,NewPage Corporation,10495,Rumford Cogeneration,CRECV,GEN1
54784,NewPage Corporation,10495,Rumford Cogeneration,7,GEN1
54788,DG Fairhaven Power LLC,10052,Fairhaven Power,BLR1,GEN1
54796,Union Power Partners LP,55380,Union Power Partners LP,1 B,STG1
54796,Union Power Partners LP,55380,Union Power Partners LP,1 A,STG1
54796,Union Power Partners LP,55380,Union Power Partners LP,2 B,STG2
54796,Union Power Partners LP,55380,Union Power Partners LP,2 A,STG2
54796,Union Power Partners LP,55380,Union Power Partners LP,3 B,STG3
54796,Union Power Partners LP,55380,Union Power Partners LP,3 A,STG3
54796,Union Power Partners LP,55380,Union Power Partners LP,4 B,STG4
54796,Union Power Partners LP,55380,Union Power Partners LP,4 A,STG4
54802,Dynegy -Moss Landing LLC,260,Dynegy Moss Landing Power Plant,6-1,6
54802,Dynegy -Moss Landing LLC,260,Dynegy Moss Landing Power Plant,7-1,7
54802,Dynegy -Moss Landing LLC,260,Dynegy Moss Landing Power Plant,HRSG2,ST1
54802,Dynegy -Moss Landing LLC,260,Dynegy Moss Landing Power Plant,HRSG1,ST1
54802,Dynegy -Moss Landing LLC,260,Dynegy Moss Landing Power Plant,HRSG4,ST2
54802,Dynegy -Moss Landing LLC,260,Dynegy Moss Landing Power Plant,HRSG3,ST2
54806,DTE Energy Services-Woodland,10836,Woodland Biomass Power Ltd,BLR1,GEN1
54817,Fairless Energy LLC,55298,Fairless Energy Center,HRSG1B,ST1
54817,Fairless Energy LLC,55298,Fairless Energy Center,HRSG1A,ST1
54817,Fairless Energy LLC,55298,Fairless Energy Center,HRSG2B,ST2
54817,Fairless Energy LLC,55298,Fairless Energy Center,HRSG2A,ST2
54824,SUEZ Energy Generation NA Inc,51026,Ryegate Power Station,BLR1,GEN1
54827,Telogia Power LLC,50774,Telogia Power,1,GEN1
54863,U S Power Generating Company LLC,8906,Astoria Generating Station,20,2
54863,U S Power Generating Company LLC,8906,Astoria Generating Station,30,3
54863,U S Power Generating Company LLC,8906,Astoria Generating Station,40,4
54863,U S Power Generating Company LLC,8906,Astoria Generating Station,50,ST5
54880,P H  Glatfelter Company,10244,P H Glatfelter Co -Chillicothe Facility,2,T-10
54880,P H  Glatfelter Company,10244,P H Glatfelter Co -Chillicothe Facility,9,T-10
54880,P H  Glatfelter Company,10244,P H Glatfelter Co -Chillicothe Facility,7,T-10
54880,P H  Glatfelter Company,10244,P H Glatfelter Co -Chillicothe Facility,8,T-10
54880,P H  Glatfelter Company,10244,P H Glatfelter Co -Chillicothe Facility,1,T-10
54880,P H  Glatfelter Company,10244,P H Glatfelter Co -Chillicothe Facility,6,T-10
54880,P H  Glatfelter Company,10244,P H Glatfelter Co -Chillicothe Facility,8,T-11
54880,P H  Glatfelter Company,10244,P H Glatfelter Co -Chillicothe Facility,6,T-11
54880,P H  Glatfelter Company,10244,P H Glatfelter Co -Chillicothe Facility,9,T-11
54880,P H  Glatfelter Company,10244,P H Glatfelter Co -Chillicothe Facility,1,T-11
54880,P H  Glatfelter Company,10244,P H Glatfelter Co -Chillicothe Facility,7,T-11
54880,P H  Glatfelter Company,10244,P H Glatfelter Co -Chillicothe Facility,2,T-11
54880,P H  Glatfelter Company,10244,P H Glatfelter Co -Chillicothe Facility,8,T-12
54880,P H  Glatfelter Company,10244,P H Glatfelter Co -Chillicothe Facility,9,T-12
54880,P H  Glatfelter Company,10244,P H Glatfelter Co -Chillicothe Facility,1,T-12
54880,P H  Glatfelter Company,10244,P H Glatfelter Co -Chillicothe Facility,7,T-12
54880,P H  Glatfelter Company,10244,P H Glatfelter Co -Chillicothe Facility,6,T-12
54880,P H  Glatfelter Company,10244,P H Glatfelter Co -Chillicothe Facility,2,T-12
54880,P H  Glatfelter Company,10244,P H Glatfelter Co -Chillicothe Facility,7,T-13
54880,P H  Glatfelter Company,10244,P H Glatfelter Co -Chillicothe Facility,8,T-13
54880,P H  Glatfelter Company,10244,P H Glatfelter Co -Chillicothe Facility,9,T-13
54880,P H  Glatfelter Company,10244,P H Glatfelter Co -Chillicothe Facility,1,T-13
54880,P H  Glatfelter Company,10244,P H Glatfelter Co -Chillicothe Facility,2,T-13
54880,P H  Glatfelter Company,10244,P H Glatfelter Co -Chillicothe Facility,6,T-13
54885,NRG Wholesale Generation LP,3130,Seward (PA),2,FB1
54885,NRG Wholesale Generation LP,3130,Seward (PA),1,FB1
54885,NRG Wholesale Generation LP,55706,Choctaw County,HRG201,STG1
54885,NRG Wholesale Generation LP,55706,Choctaw County,HRG301,STG1
54885,NRG Wholesale Generation LP,55706,Choctaw County,HRG101,STG1
54885,NRG Wholesale Generation LP,55976,Hunterstown Power Plant,101,401
