Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Number of Turbines,Predominant Turbine Manufacturer,Predominant Turbine Model Number,Design Wind Speed (mph),Wind Quality Class,Turbine Hub Height (Feet),FAA Obstacle Number
58298,FPL Energy Stateline II Inc,58324,Vansycle II Wind Energy Center,OR,Umatilla,SIE23,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,98.9,98.9,98.9,12,2009,43,Siemens,SWT-2.3-93,19,2,262.4,415
58340,Tuscola Bay Wind LLC,58351,Tuscola Bay Wind,MI,Tuscola,GE16,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,120.0,120.0,120.0,12,2012,75,GE,1.6 XLE,16.8,3,262.5,26-002786
58353,NextEra Energy Majestic Wind,58363,Majestic II Wind,TX,Carson,WND1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,79.6,79.6,79.6,8,2012,51,GE,1.6 XLE,16.8,3,262.5,48-031434
58360,Blue Summit Wind LLC,58372,Blue Summit Wind LLC,TX,Wilbarger,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,135.4,135.4,135.4,12,2012,85,GE,1.6 XLE,16.8,3,262.5,48-026964
2770,Terra-Gen Operating Co LLC,58394,Alta Wind X,CA,Kern,AW10,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,138.0,138.0,138.0,1,2014,48,GE,2.85-103,22.4,1,262.0,0
2770,Terra-Gen Operating Co LLC,58395,Alta Wind XI,CA,Kern,AW11,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,90.0,90.0,90.0,1,2014,48,GE,1.7-100,22.4,1,262.4,0
58388,Pantex (NNSA),58404,Pantex,TX,Carson,1,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,11.5,11.5,11.5,6,2014,5,Siemens,SWT-2.3-101,27,2,262.4,48-031428
58389,Luther College Wind Energy Project LLC,58407,Luther College Wind Project,IA,Winneshiek,WTG01,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,10,2011,1,GE,1.6 XLE,16,3,262.4,19-022082
13468,New London Municipal Utilities,58414,NLMU Wind,IA,Henry,NLMU,OP,Onshore Wind Turbine,WT,Electric Utility,1,1.5,1.5,1.5,11,2011,1,VENSYS,VENSYS82,15,2,279.0,
58412,Headwaters Wind Farm LLC,58416,Headwaters Wind Farm LLC,IN,Randolph,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200.0,200.0,200.0,12,2014,100,Vestas,V110-2.0,16.7,3,311.0,2013-WTE-4329-OE
58420,Harbor Wind Tenant LLC,58424,Harbor Wind LLC,TX,Nueces,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,9.0,9.0,9.0,2,2012,6,Guodian United Power,GUP1500-82,16.5,2,262.4,48-026204
58422,Fire Island Wind LLC,58425,Fire Island Wind,AK,Anchorage,WT1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,18.0,18.0,18.0,9,2012,11,GE,1.6 XLE,16.1,4,262.4,2012-WTW-9938-OE
58430,Gamesa Wind US LLC,58441,Swauk Wind LLC,WA,Kittitas,SW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,4.3,4.3,4.3,12,2012,5,Gamesa,G52-850,19,3,180.0,53-021720
58439,Junction Hilltop Management LLC,58444,Junction Hilltop Wind Farm,IA,Greene,JHW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,8.0,8.0,8.0,3,2012,5,GE,1.62-82.5,17.6,2,262.4,19-022413
58444,"Cumberland Rose Wind Energy, LLC",58456,Cumberland Rose,IA,Adair,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,8,2012,1,GE,1.62-82.5,17,3,262.5,
58445,"Forward Fontanelle Power, LLC",58457,Fontanelle,IA,Adair,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,8,2012,1,GE,1.62-82.5,17,3,262.5,
58446,"Greenfield Wind Power, LLC",58458,Greenfield Wind,IA,Adair,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,1.6,1.6,1.6,8,2012,1,GE,1.62-82.5,17,3,262.5,
58447,"Meadow Ridge Wind Energy, LLC",58459,Meadow Ridge,IA,Adair,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,7,2012,1,GE,1.62-82.5,17,3,262.5,
58448,"Sky Volt, LLC",58460,Sky Volt,IA,Adair,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,8,2012,1,GE,1.62-82.5,17,3,262.5,
58449,"Wiota Wind Energy, LLC #1",58461,Wiota,IA,Cass,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,5,2012,1,GE,1.62-82.5,17,3,262.5,
57421,BayWa r.e Wind LLC,58464,Broadview Energy Prime LLC,NM,Curry,0001,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,9.9,9.9,9.9,2,2014,6,Vestas,V82,19,1,262.4,35-022529
57421,BayWa r.e Wind LLC,58465,Broadview Energy Prime 2 LLC,NM,Curry,0002,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,9.9,9.9,9.9,2,2014,6,Vestas,V82,19,1,262.4,35-022535
58461,Buffalo Dunes Wind Project LLC,58474,Buffalo Dunes Wind Project,KS,Haskell,GE1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,249.8,249.8,249.8,12,2013,135,GE,1.85-82.5,24,2,328.0,
58488,Alaska Environmental Power,58511,Delta Wind Farm,AK,Southeast Fairbanks,EWT1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,0.9,0.9,0.9,10,2009,1,EWT,DW54-900,15.1,3,240.0,2009-WTW-9233-OE
58488,Alaska Environmental Power,58511,Delta Wind Farm,AK,Southeast Fairbanks,EWT2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,0.9,0.9,0.9,9,2013,1,Northern Power,Northwind 100,15.1,3,240.0,2012-TWT-5225-OE
58488,Alaska Environmental Power,58511,Delta Wind Farm,AK,Southeast Fairbanks,NW1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,0.1,0.1,0.1,9,2008,1,Southwest Windpower,Skystream 3.7,15.1,3,120.0,02-020099
58520,"Huerfano River Wind, LLC",58548,Huerfano River Wind,CO,Huerfano,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.0,2.0,2.0,10,2013,1,SANY,SE11020,16.8,3,262.4,2102-WTW-9917
58520,"Huerfano River Wind, LLC",58548,Huerfano River Wind,CO,Huerfano,WTG2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.0,2.0,2.0,10,2013,1,SANY,SE11020,16.8,3,262.4,2102-WTW-9918
58520,"Huerfano River Wind, LLC",58548,Huerfano River Wind,CO,Huerfano,WTG3,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.0,2.0,2.0,10,2013,1,SANY,SE11020,16.8,3,262.4,2102-WTW-9919
58520,"Huerfano River Wind, LLC",58548,Huerfano River Wind,CO,Huerfano,WTG4,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.0,2.0,2.0,10,2013,1,SANY,SE11020,16.8,3,262.4,2102-WTW-9920
15248,Portland General Electric Co,58571,Tucannon River Wind Farm,WA,Columbia,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,266.8,266.8,266.8,12,2014,116,Siemens,SWT-2.3-108,22.3,2,262.4,2014-WTW-7555-OE
58539,Pheasant Run Wind LLC,58580,Pheasant Run Wind LLC,MI,Huron,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,74.8,74.8,74.8,12,2013,44,GE,1.7-100,16.8,3,262.4,26-021056
58545,Tuscola Wind II LLC,58587,Tuscola Wind II LLC,MI,Tuscola,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,100.3,100.3,100.3,11,2013,59,GE,1.7-100,16.8,3,262.5,26-002786
58551,Steele Flats Wind Project LLC,58594,Steele Flats Wind Project LLC,NE,Jefferson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,74.8,74.8,74.8,10,2013,44,GE,1.7-100,16.8,3,262.5,31-023735
56215,E ON Climate Renewables N America LLC,58596,"Grandview Wind Farm, LLC",TX,Carson,GRVWI,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200.6,200.6,200.6,12,2014,118,GE,1.7-100,20.3,1,262.4,2013-WTW-13255-OE
58565,"Saddleback Ridge Wind, LLC",58608,Saddleback Ridge Wind Farm,ME,Franklin,SRW1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,8.5,8.5,8.5,12,2014,3,GE,2.85-103,19,2,279.0,2014WTE1373OE
58565,"Saddleback Ridge Wind, LLC",58608,Saddleback Ridge Wind Farm,ME,Franklin,SRW2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,25.7,25.7,25.7,9,2015,9,GE,2.85-103,19,2,279.0,2014WTE1373OE
58582,RP Wind LLC,58630,RP Wind,OH,Logan,RPOH,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,3.4,3.4,3.4,12,2013,2,Gamesa,G97-2.0,17,2,262.0,39-025138
58604,US Air Force,58661,Cape Cod Air Force Station - 6 SWS,MA,Barnstable,GE-3,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.7,1.7,1.7,1,2014,1,GE,1.68-82.5,19,2,262.4,25-025115
58604,US Air Force,58661,Cape Cod Air Force Station - 6 SWS,MA,Barnstable,GE-4,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.7,1.7,1.7,1,2014,1,GE,1.68-82.5,19,2,262.4,25-025116
56990,NJR Clean Energy Ventures Corporation,58666,Alexander Wind Farm LLC,KS,Rush,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,50.7,50.7,50.7,12,2015,21,Siemens,SWT-2.3-108,20.1,1,262.4,WTE-8241-OE
49893,Invenergy Services LLC,58677,Gratiot County Wind LLC,MI,Gratiot,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,110.4,110.4,110.4,5,2012,69,GE,1.6 XLE,14.5,3,328.0,26-020828
59155,"First Wind O&M, LLC",58681,Route 66 Wind Plant,TX,Carson,RT661,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150.0,150.0,150.0,8,2015,75,Vestas,V110-2.0,25.7,1,262.4,
59380,"Enel Green Power NA, Inc.",58683,"Osage Wind, LLC",OK,Osage,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150.4,150.4,150.4,6,2015,94,GE,1.7-103,18,2,262.4,2011-WTW-8747-OE
5109,DTE Electric Company,58719,Brookfield,MI,Huron,WPH2,OP,Onshore Wind Turbine,WT,Electric Utility,1,74.8,74.8,74.8,2,2014,44,GE,1.6-100,17,3,328.0,
56545,Pattern Operators LP,58720,Pattern Panhandle Wind 2 LLC,TX,Carson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,181.7,181.7,181.7,11,2014,79,Siemens,SWT-2.3-108,19,2,262.4,48-032375
49893,Invenergy Services LLC,58765,Miami Wind Energy Center,TX,Roberts,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,288.6,288.6,288.6,8,2014,156,GE,1.85-87,19.1,2,262.4,2014-WTW-4229-OE
49893,Invenergy Services LLC,58767,Buckeye Wind Energy Center,KS,Ellis,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,205.7,205.7,205.7,8,2015,112,GE,1.79-100,20.6,2,262.4,2015-WTE3250-OE
49893,Invenergy Services LLC,58768,Marsh Hill Wind Farm,NY,Steuben,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,16.2,16.2,16.2,11,2014,10,GE,1.6-103,16.7,3,262.0,2014-WTE-3795-OE
49893,Invenergy Services LLC,58769,Spring Canyon Expansion Wind Energy Ctr,CO,Logan,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,34.0,34.0,34.0,10,2014,19,GE,1.79-100,20.4,2,262.4,2014-WTW-4287-OE
49893,Invenergy Services LLC,58769,Spring Canyon Expansion Wind Energy Ctr,CO,Logan,SCIII,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,28.6,28.6,28.6,12,2014,16,GE,1.79-100,18.6,2,262.4,2014-WTW-7999-OE
57170,"EDF Renewable Asset Holdings, Inc.",58771,Roosevelt County,NM,Roosevelt,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,250.0,250.0,250.0,12,2015,125,Vestas,V100-2.0,19,2,262.4,
57170,"EDF Renewable Asset Holdings, Inc.",58772,Longhorn Wind,TX,Briscoe,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200.0,200.0,200.0,5,2015,100,Vestas,V100-2.0,19,2,262.4,
57170,"EDF Renewable Asset Holdings, Inc.",58773,TX Hereford Wind,TX,Deaf Smith,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200.0,200.0,200.0,12,2014,87,GE,1.85-82.5,19,2,262.4,
57170,"EDF Renewable Asset Holdings, Inc.",58774,Spinning Spur Wind II,TX,Oldham,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,161.0,161.0,161.0,7,2014,85,GE,1.6-82.5,19,2,262.4,
57170,"EDF Renewable Asset Holdings, Inc.",58775,Spinning Spur Wind III,TX,Oldham,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,194.0,194.0,194.0,9,2015,97,Vestas,V100-2.0,19,2,262.4,
4254,Consumers Energy Co,58830,Cross Winds Energy Park,MI,Tuscola,CWEP,OP,Onshore Wind Turbine,WT,Electric Utility,1,111.0,21.8,21.8,12,2014,62,GE,1.7-100,17,3,314.9,26-027415
59146,Red Horse 2,58833,Red Horse 2,AZ,Cochise,RH2W,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,30.0,30.0,30.0,8,2015,15,Vestas,V110-2.0,14.3,3,262.5,
58710,Lakeswind Power Partners,58836,Lakeswind Power Partners,MN,Clay,LW1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,51.8,50.0,50.0,3,2014,32,GE,1.5-82.5,12,1,262.4,2011-WTE-22737-OE
58720,Enbridge,58838,Keechi Wind,TX,Jack,KW1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,110.0,110.0,110.0,1,2015,55,Vestas,V100-2.0,19,2,328.0,
12647,"ALLETE, Inc.",58872,Bison 4 Wind Energy Center,ND,Morton,BISO4,OP,Onshore Wind Turbine,WT,Electric Utility,1,205.0,205.0,205.0,1,2015,64,Siemens,SWT-3.2-113,20.1,2,303.5,
12341,MidAmerican Energy Co,58883,Highland Wind Project (IA),IA,O'Brien,HLWF,OP,Onshore Wind Turbine,WT,Electric Utility,1,16.4,15.5,15.5,6,2015,7,Siemens,SWT-2.3-108,16.8,3,262.4,19-025387
12341,MidAmerican Energy Co,58883,Highland Wind Project (IA),IA,O'Brien,HLWF2,OP,Onshore Wind Turbine,WT,Electric Utility,1,100.8,95.4,95.4,7,2015,40,Siemens,SWT-2.3-108,16.8,3,262.4,19-025387
12341,MidAmerican Energy Co,58883,Highland Wind Project (IA),IA,O'Brien,HLWF3,OP,Onshore Wind Turbine,WT,Electric Utility,1,89.1,84.3,84.3,8,2015,38,Siemens,SWT-2.3-108,16.8,3,262.4,19-025387
12341,MidAmerican Energy Co,58883,Highland Wind Project (IA),IA,O'Brien,HLWF4,OP,Onshore Wind Turbine,WT,Electric Utility,1,93.8,88.8,88.8,9,2015,38,Siemens,SWT-2.3-108,16.8,3,262.4,19-025387
12341,MidAmerican Energy Co,58883,Highland Wind Project (IA),IA,O'Brien,HLWF5,OP,Onshore Wind Turbine,WT,Electric Utility,1,93.8,88.8,88.8,10,2015,49,Siemens,SWT-2.3-108,16.8,3,262.4,19-025387
12341,MidAmerican Energy Co,58883,Highland Wind Project (IA),IA,O'Brien,HLWF6,OP,Onshore Wind Turbine,WT,Electric Utility,1,79.7,75.5,75.5,11,2015,40,Siemens,SWT-2.3-108,16.8,3,262.4,19-025387
12341,MidAmerican Energy Co,58883,Highland Wind Project (IA),IA,O'Brien,HLWF7,OP,Onshore Wind Turbine,WT,Electric Utility,1,11.7,11.1,11.1,12,2015,7,Siemens,SWT-2.3-108,16.8,3,262.4,19-025387
12341,MidAmerican Energy Co,58884,Lundgren  Wind Project,IA,Webster,LGWF,OP,Onshore Wind Turbine,WT,Electric Utility,1,251.0,251.0,251.0,8,2014,107,Siemens,SWT-2.3-108,16.8,3,262.4,19-027317
12341,MidAmerican Energy Co,58885,Macksburg  Wind Project,IA,Madison,MBWF,OP,Onshore Wind Turbine,WT,Electric Utility,1,119.6,119.6,119.6,12,2014,48,Siemens,SWT-2.3-108,16.8,3,262.4,2013-wte-4789-oe
12341,MidAmerican Energy Co,58886,Wellsburg Wind Project,IA,Grundy,WBWF,OP,Onshore Wind Turbine,WT,Electric Utility,1,140.8,140.8,140.8,12,2014,60,Siemens,SWT-2.3-108,16.8,3,262.4,2013-wte-8086-oe
58760,FPC Services Inc.,58887,Com Adam 1WF-1,IL,Lee,ADAM,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.5,2.5,2.5,10,2007,1,Clipper,Liberty C93,17,3,262.4,17-003910
58760,FPC Services Inc.,58887,Com Adam 1WF-1,IL,Lee,EVE,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.5,2.5,2.5,10,2007,1,Clipper,Liberty C96,17,3,328.0,17-022051
57480,Heritage Garden Wind Farm I LLC,58891,"Big Turtle Wind Farm, LLC",MI,Huron,BTWF1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,20.0,20.0,20.0,12,2014,10,Gamesa,G114-2.0,16.7,2,305.0,2013-WTE-4992-OE
57170,"EDF Renewable Asset Holdings, Inc.",58898,Pilot Hill Wind Farm,IL,Kankakee,K4-1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,175.0,175.0,175.0,8,2015,103,GE,1.7-100,19,2,262.4,
58770,Balko Wind LLC,58900,Balko Wind LLC,OK,Beaver,BAL1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,299.7,299.7,299.7,8,2015,162,GE,1.85-87,19,1,262.5,
58784,"Fourmile Wind Energy, LLC",58904,Fourmile Ridge,MD,Garrett,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,40.0,40.0,40.0,12,2014,16,Nordex,N100/2500,17.2,2,328.0,24-020817
58785,"Beebe 1B Renewable Energy, LLC",58908,Beebe 1B,MI,Gratiot,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,50.4,50.4,50.4,12,2014,21,Nordex,N117/2400,15.2,3,299.0,26-027517
58795,Hamilton Wind Energy LLC,58927,Story City Wind Project,IA,Story,WT01,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,10,2010,1,Goldwind,GW 82/1500,23,2,278.9,19-022260
58797,"Norsemen Wind Energy, LLC",58932,Traer Wind Project,IA,Tama,WT01,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,10,2010,1,Goldwind,GW 82/1500,23,2,278.9,19-022259
59380,"Enel Green Power NA, Inc.",58938,Origin Wind,OK,Murray,WT,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150.0,150.0,150.0,11,2014,75,Vestas,V100-2.0,27,2,295.0,
57421,BayWa r.e Wind LLC,58939,Anderson Wind I,NM,Chaves,AND1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,5.0,5.0,5.0,12,2014,3,Vestas,V82-1.65,19,2,262.4,2014-WTW-658-OE
57421,BayWa r.e Wind LLC,58940,Anderson Wind II,NM,Chaves,AND2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.0,10.0,10.0,12,2014,5,Vestas,V100-2.0,19,2,262.4,2014-WTW-661-OE
58821,Camelot Wind LLC,58958,Camelot Wind LLC,MA,Plymouth,CMLTW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,10,2012,1,Goldwind,GW 82/1500,16,2,229.6,25-022320
12199,Montana-Dakota Utilities Co,58965,"Thunder Spirit Wind, LLC",ND,Adams,THNDR,OP,Onshore Wind Turbine,WT,Electric Utility,1,107.5,107.5,107.5,12,2015,43,Nordex,N100/2500,17.9,2,263.0,38-022353
60025,Greenbacker Renewable Energy Corporation,58966,Fairfield Wind,MT,Teton,T 1-6,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.0,10.0,10.0,5,2014,6,GE,1.7-100,15.6,3,262.4,30-020690
58841,"Broken Bow Wind II, LLC",58981,"Broken Bow Wind II, LLC",NE,Custer,BBII,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,73.1,73.1,73.1,10,2014,43,GE,1.7-100,16.8,3,262.4,31-023870
58844,Dept of Corrections NCCI Wind,58992,Dept of Corrections NCCI Wind,MA,Worcester,WND-1,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.7,1.7,1.7,11,2013,1,Vestas,V82-1.65,20.5,2,262.4,2008-WTE-4129-OE
58844,Dept of Corrections NCCI Wind,58992,Dept of Corrections NCCI Wind,MA,Worcester,WND-2,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.7,1.7,1.7,11,2013,1,Vestas,V82-1.65,20.5,2,262.4,2008-WTE-4129-OE
59394,NextEra Energy Resources Breckinridge,58994,Breckinridge Wind Project LLC,OK,Garfield,BWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,98.8,98.8,98.8,8,2015,57,GE,1.7-103,14.5,3,263.0,
58828,St. Olaf College,58995,St. Olaf Wind Turbine,MN,Rice,OLFWT,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,9,2006,1,Vestas,V82-1.65,14.5,3,270.0,27-002701
59380,"Enel Green Power NA, Inc.",58998,Goodwell Wind Project LLC,OK,Texas,GWWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200.0,200.0,200.0,12,2015,100,Vestas,V100-2.0,27,2,328.0,unk
59380,"Enel Green Power NA, Inc.",58999,Little Elk Wind Project LLC,OK,Washita,LEWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,74.0,74.0,74.0,12,2015,34,Vestas,V110-2.0,27,2,361.0,unk
56990,NJR Clean Energy Ventures Corporation,59003,Two Dot Wind Farm,MT,Wheatland,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,9.7,9.7,9.7,6,2014,6,GE,1.62-82.5,19.2,2,260.0,WTW-7177-OE
58865,Hoopeston Wind LLC,59021,Hoopeston Wind LLC,IL,Vermilion,HOO1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,98.0,98.0,98.0,3,2015,49,Vestas,V100-2.0,17,2,311.0,
58867,Kingston Wind Independence,59022,Kingston Wind Independence,MA,Plymouth,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.0,2.0,2.0,5,2012,1,Hyundai,HQ2000/86,25,2,262.4,535
58866,Ipswich Wind Independence,59023,Ipswich Wind Independence,MA,Essex,GEN 1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.0,2.0,2.0,12,2012,1,Hyundai,HQ2000/86,25,2,262.4,481
58869,Case Western Reserve University,59024,"Euclid Farm, Stamco N-54",OH,Cuyahoga,N-54,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.0,1.0,1.0,10,2012,1,Nordex,N54/1000,19,2,229.0,39-020731
58872,Shannon Wind LLC,59034,Shannon Wind,TX,Clay,SHAN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,204.0,204.0,204.0,12,2015,119,GE,1.7-103,16.8,3,262.5,2015-wtw-5175-OE
56990,NJR Clean Energy Ventures Corporation,59071,Carroll Area Wind Farm,IA,Carroll,WT 1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,20.7,20.7,20.7,1,2015,9,Siemens,SWT-2.3-108,19.2,2,262.4,2012-WWTE-2933-OE
57503,Limon,59083,Limon III Wind LLC,CO,Lincoln,WT1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200.6,200.6,200.6,8,2014,118,GE,1.7-100,17,3,262.4,
58939,Cameron Wind 1 LLC,59118,Cameron Wind 1 LLC,TX,Cameron,CAM1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,165.0,165.0,165.0,12,2015,55,Acciona,AW125/3000,19,2,287.0,
58962,Fair Wind Power Partners,59147,Fair Wind Power,MD,Garrett,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,30.0,30.0,30.0,11,2015,12,Nordex,N100/2500,18.4,2,328.1,
13809,NorthWestern Energy - (SD),59187,Beethoven Wind,SD,Bon Homme,B&H80,OP,Onshore Wind Turbine,WT,Electric Utility,1,80.0,80.0,80.0,5,2015,43,GE,1.85-87,20.1,1,262.4,
13781,Northern States Power Co - Minnesota,59200,Border Winds Wind Farm,ND,Rolette,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,150.0,150.0,150.0,8,2015,75,Vestas,V100-2.0,18,2,312.0,38-023031
13781,Northern States Power Co - Minnesota,59201,Pleasant Valley Wind Farm,MN,Mower,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,200.0,200.0,200.0,8,2015,100,Vestas,V100-2.0,18,2,312.0,27-026452
59039,Arbuckle Mountain Wind Farm LLC,59234,Arbuckle Mountain Wind Farm LLC,OK,Murray,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,100.0,100.0,100.0,11,2015,50,Vestas,V112-3.0,19,2,276.0,2014-WTW-5000-OE
59040,Rising Tree Wind Farm II LLC,59235,Rising Tree Wind Farm II,CA,Kern,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,19.8,19.8,19.8,1,2015,6,Vestas,V112-3.3,19,2,276.0,2014-WTW-415
59042,Rising Tree Wind Farm III LLC,59236,Rising Tree Wind Farm III,CA,Kern,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,99.0,99.0,99.0,6,2015,30,Vestas,V112-3.0,19,2,276.0,2014-WTW-4152-OE
57170,"EDF Renewable Asset Holdings, Inc.",59238,Windthorst-2,TX,Archer,WND2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,67.6,67.6,67.6,9,2014,28,Siemens,SWT-2.3-108,17.5,3,262.4,2013-WTW-3536-OE
56622,NextEra Energy Resources,59284,Mammoth Plains,OK,Dewey,GE1.7,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,199.0,199.0,199.0,12,2014,117,GE,1.7-100,18,2,265.0,40-020606
59097,WED NK Green LLC,59295,WED NK Green,RI,Washington,NKG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,3,2012,1,Goldwind,GW 82/1500,17,1,278.8,44-020114
59115,NextEra Energy Seiling Wind,59311,Seiling Wind I,OK,Dewey,SEIL1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,199.0,199.0,199.0,12,2014,117,GE,1.7-100,16.8,3,262.5,WTW-920-OE
59115,NextEra Energy Seiling Wind,59312,Seiling Wind II,OK,Dewey,SEIL2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,98.6,98.6,98.6,12,2014,58,GE,1.7-100,16.8,3,262.5,WTW-920-OE
59119,"Los Vientos Windpower III, LLC",59320,Los Vientos Windpower III,TX,Starr,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200.0,200.0,200.0,4,2015,100,Vestas,V110-2.0,17.8,2,272.0,unknown
