Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Predominant Turbine Manufacturer,Predominant Turbine Model Number,Design Wind Speed (mph),Wind Quality Class,Turbine Hub Height (Feet),FAA Obstacle Number
57443,MWRA Charlestown,58065,Charlestown Wind Turbine,MA,Suffolk,CWT1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,10,2011,Sinovel,SL1500/82,10.8,3,230,25-022118
57444,5045 Wind Partners LLC,58071,Windwalkers LLC,IA,Worth,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,9,2011,GE,1.6MW 82.5,17,1,265,2009-WTE-9142-OE
57444,5045 Wind Partners LLC,58089,Roeder Family Wind Farm LLC,IA,Worth,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,9,2011,GE,1.6 82.5,17,1,265,2009-WTE-536-OE
57451,Rocky Ridge Wind Project LLC,58078,Rocky Ridge Wind Project,OK,Kiowa,GE 1.,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,148.8,148.8,148.8,6,2012,GE,1.62,24,2,328,
57460,NextEra Wolf Ridge LLC,58080,Wolf Ridge Wind,TX,Cooke,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,112.5,112.5,112.5,8,2008,GE,GE 1.5 XLE,16.8,3,262.5,48-009119
57469,Stony Creek Wind Farm NY,58088,Stony Creek Wind Farm NY,NY,Wyoming,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,94.4,94.4,94.4,11,2013,GE,GE 1.62MW,15.9,3,262.5,36-028942
57476,Foundation CA Fund VI Manager LLC,58101,Foundation Cemex River Plant,CA,San Bernardino,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,12,2012,GE,GE 1.6 XLE,11.2,4,262,06-023238
57476,Foundation CA Fund VI Manager LLC,58101,Foundation Cemex River Plant,CA,San Bernardino,WTG2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,12,2012,GE,GE 1.6 XLE,11.2,4,262,06-023239
57476,Foundation CA Fund VI Manager LLC,58102,Foundation Cemex BMQ,CA,San Bernardino,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,12,2012,GE,GE 1.5 SLE,13.4,4,213,2012-WTW-182-OE
57476,Foundation CA Fund VI Manager LLC,58102,Foundation Cemex BMQ,CA,San Bernardino,WTG2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,12,2012,GE,GE 1.5 SLE,13.4,4,213,2012-WTW-374-OE
57476,Foundation CA Fund VI Manager LLC,58104,Foundation Superior Farms,CA,Solano,WTG1,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,1.0,1.0,1.0,12,2012,Mitsubishi,MWT-1000A,13.9,4,180,2011-WTW-4978-OE
57476,Foundation CA Fund VI Manager LLC,58105,Foundation Wal-Mart Red Bluff,CA,Tehama,WTG1,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.0,1.0,1.0,9,2012,GE,GE 1.5 SLE,21,4,213,2010-WTW-16389-OE
57480,Heritage Garden Wind Farm I LLC,58103,Heritage Garden Wind Farm I LLC,MI,Delta,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,28.0,28.0,28.0,9,2012,Gamesa,G97,16.2,2,288,26-020906
57480,Heritage Garden Wind Farm I LLC,58891,"Big Turtle Wind Farm, LLC",MI,Huron,BTWF1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,20.0,20.0,20.0,12,2014,Gamesa,G114,16.7,2,305,2013-WTE-4992-OE
57484,"Foundation CA Fund V Manager, LLC",58112,Foundation Cemex Madison,CA,Yolo,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.0,1.0,1.0,8,2012,GE,GE SLE 1.5,21,4,213,2011-WTW-7106-OE
57484,"Foundation CA Fund V Manager, LLC",58113,Foundation RRM,CA,Riverside,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.0,1.0,1.0,12,2012,GE,GE 1.5 SLE,21,1,213,2011-WTW-6359-OE
57484,"Foundation CA Fund V Manager, LLC",58113,Foundation RRM,CA,Riverside,WTG2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.0,1.0,1.0,12,2012,GE,GE 1.5 SLE,21,1,213,2011-WTW-6360-OE
57484,"Foundation CA Fund V Manager, LLC",58114,Foundation NWNA,CA,Riverside,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,12,2012,GE,GE 1.6 XLE,20.4,1,262,2011-WTW-10500
57484,"Foundation CA Fund V Manager, LLC",58114,Foundation NWNA,CA,Riverside,WTG2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,12,2012,GE,GE 1.6 XLE,20.4,1,262,06-023296
57493,MidAmerican Renewables LLC,57834,Pinyon Pine I,CA,Kern,AW07,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,168.0,168.0,168.0,11,2012,Vestas,V-90,18.7,2,262.5,06-023300
57493,MidAmerican Renewables LLC,57837,Pinyon Pine II,CA,Kern,AW09,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,132.0,132.0,132.0,11,2012,Vestas,V-90,18.6,2,262.5,06-023348
57493,MidAmerican Renewables LLC,58111,Bishop Hill II Wind Farm,IL,Henry,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,81.0,81.0,81.0,10,2012,GE,1.6 100/100,16.8,3,328,17-022110
57503,Limon,58126,Limon Wind I,CO,Lincoln,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200.0,200.0,200.0,11,2012,GE,1.6,17,3,262,W5DW
57503,Limon,58127,Limon Wind II,CO,Lincoln,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200.0,200.0,200.0,11,2012,GE,GE 1.6,14.7,3,262,08-021060
57503,Limon,59083,Limon III Wind LLC,CO,Lincoln,WT1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200.6,200.6,200.6,8,2014,GE,GE 1.6,17,3,262,
58090,NextEra Energy Resources Ensign Wind,58137,Ensign Wind LLC,KS,Gray,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,98.9,98.9,98.9,11,2012,Siemens,Siemens 2.3,19,2,262.5,20-024457
58121,North Sky River Energy LLC,58154,North Sky River Energy LLC,CA,Kern,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,162.0,162.0,162.0,12,2012,GE,GE 1.6 ESS_XLE,16.8,3,286,06-025007
58132,Perrin Ranch Wind LLC,58155,Perrin Ranch Wind LLC,AZ,Coconino,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,99.2,99.2,99.2,1,2012,GE,GE 1.6 ESS-XLE,16.8,3,262.5,04-020393
58134,Cirrus Wind 1 LLC,58162,Cirrus Wind 1 LLC,TX,Lynn,CW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,61.2,61.2,61.2,12,2012,CCWE,CCWE3600HD,6.7,2,279,2012-WTW-498-OE
58143,Cimarron Wind Energy LLC,57762,Cimarron Wind Energy LLC,KS,Gray,CPV1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,165.6,165.6,165.6,11,2012,Siemens,2.3,14,3,297,20-023404
58150,Big Blue Wind Farm LLC,57289,Big Blue,MN,Faribault,BBWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,36.0,36.0,36.0,12,2012,Gamesa,G97-2.0 MW,19,2,255.9,27-021561
58180,"Blackwell Wind, LLC",58209,"NextEra-Blackwell Wind, LLC",OK,Kay,WT,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,59.8,59.8,59.8,12,2012,Siemens,Siemens 2.3,19,2,262.5,40-021939
58187,Haviland Plastic Products Co,58220,Haviland Plastic Products,OH,Paulding,WTGA,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,1.5,1.5,1.5,5,2013,Goldwind,GW1500,13,3,263,3266
58187,Haviland Plastic Products Co,58220,Haviland Plastic Products,OH,Paulding,WTGB,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,1.5,1.5,1.5,5,2013,Goldwind,GW1500,13,3,263,3267
58187,Haviland Plastic Products Co,58220,Haviland Plastic Products,OH,Paulding,WTGC,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,1.5,1.5,1.5,6,2013,Goldwind,GW1500,13,3,263,8323
58190,Bluestem LLC,7771,Springview,NE,Keya Paha,3,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,6,2011,VENSYS,77,16,1,201,31-000989
58190,Bluestem LLC,7771,Springview,NE,Keya Paha,4,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,6,2011,VENSYS,77,16,1,201,31-000989
58208,"Horse Butte Wind I, LLC",57890,"Horse Butte Wind I, LLC",ID,Bonneville,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,57.6,57.6,57.6,8,2012,Vestas,V100,15.4,3,262,16-021476
58212,"Georgia Mountain Community Wind, LLC",58238,Georgia Mountain Community Wind Farm,VT,Chittenden,GMCW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.0,10.0,10.0,12,2012,Goldwind,GW2.5PMDD100,17.5,2,262,12003-12006
58270,GE Wind Energy LLC,57566,GE 1 6 100 Prototype,CA,Kern,1.7SF,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.8,1.8,1.8,5,2014,GE,1.79-100,17.9,2,314.9,0
58298,FPL Energy Stateline II Inc,58324,Vansycle II Wind Energy Center,OR,Umatilla,SIE23,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,98.9,98.9,98.9,12,2009,Siemens,Siemens 2.3,19,2,262.5,415
58340,Tuscola Bay Wind LLC,58351,Tuscola Bay Wind,MI,Tuscola,GE16,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,120.0,120.0,120.0,12,2012,GE,GE 1.6 ESS-XLE,16.8,3,262.5,26-002786
58353,NextEra Energy Majestic Wind,56648,Majestic 1 Wind Farm,TX,Carson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,79.5,79.5,79.5,1,2009,GE,GE 1.5 SLE,19,2,262.5,48-031428
58353,NextEra Energy Majestic Wind,58363,Majestic II Wind,TX,Carson,WND1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,79.6,79.6,79.6,8,2012,GE,GE 1.6 ESS-XLE,16.8,3,262.5,48-031434
58360,Blue Summit Wind LLC,58372,Blue Summit Wind LLC,TX,Wilbarger,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,135.4,135.4,135.4,12,2012,GE,GE 1.6ESS/XLE,16.8,3,262.5,48-026964
58388,Pantex (NNSA),58404,Pantex,TX,Carson,1,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,11.5,11.5,11.5,6,2014,Siemens,SWT2.3-101,27,2,262.5,48-031428
58389,Luther College Wind Energy Project LLC,58407,Luther College Wind Project,IA,Winneshiek,WTG01,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,10,2011,GE,1.6xle,16,3,262,19-022082
58412,Headwaters Wind Farm LLC,58416,Headwaters Wind Farm LLC,IN,Randolph,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200.0,200.0,200.0,12,2014,Vestas,V110,16.7,3,311,2013-WTE-4329-OE
58420,Harbor Wind LLC,58424,Harbor Wind LLC,TX,Nueces,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,9.0,9.0,9.0,2,2012,Guodian United Power,GUP1500-82,16.5,2,262,48-026204
58422,Fire Island Wind LLC,58425,Fire Island Wind,AK,Anchorage,WT1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,18.0,18.0,18.0,9,2012,GE,1.6 XLE,16.1,4,262,2012-WTW-9938-OE
58430,Gamesa Wind US LLC,58441,Swauk Wind LLC,WA,Kittitas,SW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,4.3,4.3,4.3,12,2012,Gamesa,G5X-850kW,19,3,180,53-021720
58439,Junction Hilltop Management LLC,58444,Junction Hilltop Wind Farm,IA,Greene,JHW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,8.0,8.0,8.0,3,2012,GE,1.6-82.5,17.6,2,262,19-022413
58444,"Cumberland Rose Wind Energy, LLC",58456,Cumberland Rose,IA,Adair,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,8,2012,GE,1.6-82.5,17,3,262.5,
58445,"Forward Fontanelle Power, LLC",58457,Fontanelle,IA,Adair,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,8,2012,GE,1.6-82.5,17,3,262.5,
58446,"Greenfield Wind Power, LLC",58458,Greenfield Wind,IA,Adair,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,1.6,1.6,1.6,8,2012,GE,1.6-82.5,17,3,262.5,
58447,"Meadow Ridge Wind Energy, LLC",58459,Meadow Ridge,IA,Adair,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,7,2012,GE,1.6-82.5,17,3,262.5,
58448,"Sky Volt, LLC",58460,Sky Volt,IA,Adair,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,8,2012,GE,1.6-82.5,17,3,262.5,
58449,"Wiota Wind Energy, LLC #1",58461,Wiota,IA,Cass,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,5,2012,GE,1.6-82.5,17,3,262.5,
58461,Buffalo Dunes Wind Project LLC,58474,Buffalo Dunes Wind Project,KS,Haskell,GE1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,249.8,249.8,249.8,12,2013,GE,1.85,24,2,328,
58488,Alaska Environmental Power,58511,Delta Wind Farm,AK,Southeast Fairbanks,EWT1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,0.9,0.9,0.9,10,2009,EWT,73.7,15.1,3,240,2009-WTW-9233-OE
58488,Alaska Environmental Power,58511,Delta Wind Farm,AK,Southeast Fairbanks,EWT2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,0.9,0.9,0.9,9,2013,EWT,73.7,15.1,3,240,2012-TWT-5225-OE
58488,Alaska Environmental Power,58511,Delta Wind Farm,AK,Southeast Fairbanks,NW1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,0.1,0.1,0.1,9,2008,Southwest Windpower,100,15.1,3,120,02-020099
58520,"Huerfano River Wind, LLC",58548,Huerfano River Wind,CO,Huerfano,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.0,2.0,2.0,10,2013,SANY,SE10020IIIE-3,16.8,3,262,2102-WTW-9917
58520,"Huerfano River Wind, LLC",58548,Huerfano River Wind,CO,Huerfano,WTG2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.0,2.0,2.0,10,2013,SANY,SE10020IIIE-3,16.8,3,262,2102-WTW-9918
58520,"Huerfano River Wind, LLC",58548,Huerfano River Wind,CO,Huerfano,WTG3,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.0,2.0,2.0,10,2013,SANY,SE10020IIIE-3,16.8,3,262,2102-WTW-9919
58520,"Huerfano River Wind, LLC",58548,Huerfano River Wind,CO,Huerfano,WTG4,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.0,2.0,2.0,10,2013,SANY,SE10020IIIE-3,16.8,3,262,2102-WTW-9920
58528,NextEra Energy Operating Services LLC,56093,TransAlta Wyoming Wind,WY,Uinta,GE15,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,144.0,144.0,144.0,12,2003,Vestas,V80,20,1,240,unknown
58539,Pheasant Run Wind LLC,58580,Pheasant Run Wind LLC,MI,Huron,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,74.8,74.8,74.8,12,2013,GE,1.7 XLE,16.8,3,262,26-021056
58545,Tuscola Wind II LLC,58587,Tuscola Wind II LLC,MI,Tuscola,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,100.3,100.3,100.3,11,2013,GE,GE 1.7 ESS,16.8,3,262.5,26-002786
58551,Steele Flats Wind Project LLC,58594,Steele Flats Wind Project LLC,NE,Jefferson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,74.8,74.8,74.8,10,2013,GE,GE 1.7 ESS,16.8,3,262.5,31-023735
58582,RP Wind LLC,58630,RP Wind,OH,Logan,RPOH,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,3.4,3.4,3.4,12,2013,Gamesa,G97,17,2,262,39-025138
58604,US Air Force,58661,Cape Cod Air Force Station - 6 SWS,MA,Barnstable,GE-3,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.7,1.7,1.7,1,2014,GE,1.68-82.5,19,2,262,25-025115
58604,US Air Force,58661,Cape Cod Air Force Station - 6 SWS,MA,Barnstable,GE-4,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.7,1.7,1.7,1,2014,GE,1.68-82.5,19,2,262,25-025116
58672,Everpower Wind Holdings Inc,57135,Big Sky Wind LLC,IL,Bureau,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,240.0,240.0,240.0,2,2011,Suzlon,S-88 V3 2.1 MW,19,2,262,17-021440
58672,Everpower Wind Holdings Inc,57139,Highland Wind Project (PA),PA,Cambria,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,62.5,62.5,62.5,8,2009,Nordex,N90,22,1,262.5,42-020418
58672,Everpower Wind Holdings Inc,57833,Mustang Hills LLC,CA,Kern,AW06,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150.0,150.0,150.0,5,2012,Vestas,"Vestas, V90/3MW",22.4,1,262.5,2011-WTW-10976-OE
58672,Everpower Wind Holdings Inc,57867,Howard Wind Farm,NY,Steuben,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,55.4,51.3,51.3,12,2011,Senvion,MM92,19,3,262.5,2010-WTE-15581-OE
58672,Everpower Wind Holdings Inc,57867,Howard Wind Farm,NY,Steuben,2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,4.1,4.1,4.1,12,2012,Senvion,MM92,19,3,262.5,2010-WTE-15581-OE
58672,Everpower Wind Holdings Inc,57991,Highland North Wind Farm,PA,Cambria,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,75.0,75.0,75.0,3,2012,Nordex,N100,18.5,2,328.1,2009-WTE-13254-OE
58672,Everpower Wind Holdings Inc,57998,Twin Ridges Wind Farm,PA,Somerset,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,139.4,139.4,139.4,12,2012,Senvion,MM92,19,2,328.1,2011-WTE-3393-OE
58672,Everpower Wind Holdings Inc,57999,Patton Wind Farm,PA,Cambria,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,30.0,30.0,30.0,12,2012,Gamesa,G97,16.8,3,295.3,2012-WTE-186-OE
58710,Lakeswind Power Partners,58836,Lakeswind Power Partners,MN,Clay,LW1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,51.8,50.0,50.0,3,2014,GE,XLE,31,1,80,2011-WTE-22737-OE
58760,FPC Services Inc.,58887,Com Adam 1WF-1,IL,Lee,ADAM,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.5,2.5,2.5,10,2007,Clipper,Liberty,17,3,263,17-003910
58760,FPC Services Inc.,58887,Com Adam 1WF-1,IL,Lee,EVE,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.5,2.5,2.5,10,2007,Clipper,Liberty,17,3,328,17-022051
58784,"Fourmile Wind Energy, LLC",58904,Fourmile Ridge,MD,Garrett,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,40.0,40.0,40.0,12,2014,Nordex,N117,17.2,2,328,24-020817
58785,"Beebe 1B Renewable Energy, LLC",58908,Beebe 1B,MI,Gratiot,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,50.4,50.4,50.4,12,2014,Nordex,N100,15.2,3,299,26-027517
58795,Hamilton Wind Energy LLC,58927,Story City Wind Project,IA,Story,WT01,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,10,2010,Goldwind,82-1500,23,2,278.9,19-022260
58797,"Norsemen Wind Energy, LLC",58932,Traer Wind Project,IA,Tama,WT01,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,10,2010,Goldwind,82-1500,23,2,278.9,19-022259
58821,Camelot Wind LLC,58958,Camelot Wind LLC,MA,Plymouth,CMLTW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,10,2012,Goldwind,GW82/1500,16,2,229,25-022320
58827,Fairfield Wind Master Tenant LLC,58966,Fairfield Wind,MT,Teton,T 1-6,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.0,10.0,10.0,5,2014,GE,GE 1.7 MW 100m 60Hz,15.6,3,262,30-020690
58828,St. Olaf College,58995,St. Olaf Wind Turbine,MN,Rice,OLFWT,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,9,2006,Vestas,821.65,14.5,3,270,27-002701
58841,"Broken Bow Wind II, LLC",58981,"Broken Bow Wind II, LLC",NE,Custer,BBII,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,73.1,73.1,73.1,10,2014,GE,1.7X100,16.8,3,262,31-023870
58844,Dept of Corrections NCCI Wind,58992,Dept of Corrections NCCI Wind,MA,Worcester,WND-1,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.7,1.7,1.7,11,2013,Vestas,V82-1650,29.1,4,262.4,2008-WTE-4129-OE
58844,Dept of Corrections NCCI Wind,58992,Dept of Corrections NCCI Wind,MA,Worcester,WND-2,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.7,1.7,1.7,11,2013,Vestas,V82-1650,29.1,4,262.4,2008-WTE-4129-OE
58866,Ipswich Wind Independence,59023,Ipswich Wind Independence,MA,Essex,GEN 1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.0,2.0,2.0,12,2012,Hyundai,HQ2000,11,3,263,481
58867,Kingston Wind Independence,59022,Kingston Wind Independence,MA,Plymouth,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.0,2.0,2.0,5,2012,Hyundai,HQ2000,11,3,263,535
58869,Case Western Reserve University,59024,"Euclid Farm, Stamco N-54",OH,Cuyahoga,N-54,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.0,1.0,1.0,10,2012,Nordex,N-54,20,4,229,39-020731
59044,Windthorst-2 LLC,59238,Windthorst-2,TX,Archer,WND2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,67.6,67.6,67.6,9,2014,Siemens,108M,17.5,3,262.4,2013-WTW-3536-OE
59050,Algonquin Power Co,57284,Minonk Wind Farm,IL,Woodford,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200.0,192.3,192.3,11,2012,Gamesa,G9X-2.0MW,18.3,2,328.1,17-022334
59050,Algonquin Power Co,57285,Sandy Ridge Wind Farm,PA,Blair,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,50.0,48.2,48.2,2,2012,Gamesa,G90-2.0MW,17.6,2,328.1,42-020789
59050,Algonquin Power Co,57964,Shady Oaks Wind Farm,IL,Lee,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,109.5,109.5,109.5,5,2012,Goldwind,GW82-1.5 MW,17,3,328.1,17-022561
59050,Algonquin Power Co,57981,Senate Wind LLC,TX,Jack,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150.0,150.0,150.0,12,2012,Gamesa,G90-2.0MW,18.1,2,328.1,48-026750
59097,WED NK Green LLC,59295,WED NK Green,RI,Washington,NKG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,3,2012,Goldwind,GW82,17,1,278.8,44-020114
59099,"New Dimension Energy Company, LLC",50001,Altamont Midway Ltd,CA,San Joaquin,WTGS,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.9,10.9,10.9,12,1984,Micon,Micon 108,15,2,75,
59099,"New Dimension Energy Company, LLC",50534,Santa Clara (85C),CA,Alameda,WGNS,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,18.0,18.0,18.0,1,1986,Vestas,Vestas V17,15,2,80,
59099,"New Dimension Energy Company, LLC",50818,Dyer Road,CA,San Joaquin,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.5,10.5,10.5,12,1983,Enertech,Enertech 40,15,2,60,
59099,"New Dimension Energy Company, LLC",54258,Westwind Trust,CA,Riverside,WIN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,16.0,16.0,16.0,9,1986,Micon,Micon 108,15,2,75,
59099,"New Dimension Energy Company, LLC",54681,Difwind Farms Ltd I,CA,Riverside,EXIS,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,7.3,7.3,7.3,1,1986,Micon,Micon 108,15,2,75,
59099,"New Dimension Energy Company, LLC",54682,Difwind Farms Ltd II,CA,Riverside,EXIS,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,5.5,5.4,5.4,1,1986,Micon,65,15,2,75,
59099,"New Dimension Energy Company, LLC",54685,Difwind Farms Ltd V,CA,Riverside,EXIS,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,11.7,11.6,11.6,1,1987,Micon,108s,15,2,75,
59102,Wessington Wind,56650,Wessington Springs,SD,Jerauld,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,51.0,51.0,51.0,2,2009,GE,GE 1.5 SLE,19,2,262.5,42-020134
59115,NextEra Energy Seiling Wind,59311,Seiling Wind I,OK,Dewey,SEIL1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,199.0,199.0,199.0,12,2014,GE,GE 1.6 ESS-XLE,16.8,3,262.5,WTW-920-OE
59115,NextEra Energy Seiling Wind,59312,Seiling Wind II,OK,Dewey,SEIL2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,98.6,98.6,98.6,12,2014,GE,GE 1.7 ESS-XLE,16.8,3,262.5,WTW-920-OE
59129,"Foundation CA Fund VII Manager, LLC",59328,Golden Acorn Casino,CA,San Diego,GAC1,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.0,1.0,1.0,7,2014,GE,1.85,16.1,3,262,06-037630
59129,"Foundation CA Fund VII Manager, LLC",59329,City of Soledad Water Reclamation,CA,Monterey,SOL1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.0,1.0,1.0,11,2014,GE,1.85,14.3,3,262,2012-WTW-754-OE
59129,"Foundation CA Fund VII Manager, LLC",59330,Taylor Farms,CA,Monterey,TAY1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.0,1.0,1.0,11,2014,GE,1.85,13.2,3,262,06-037682
59129,"Foundation CA Fund VII Manager, LLC",59331,Anheuser-Busch #2,CA,Solano,ANB2,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,1.6,1.6,1.6,11,2014,GE,1.85,13.4,3,262,2013-WTW-7671-OE
59155,"First Wind O&M, LLC",56448,Mars Hill Wind Farm Project,ME,Aroostook,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,42.0,42.0,42.0,3,2007,GE,GE 1.5 SLE,19,2,262,23-000474
